method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v6,42,100000,fallback,11019,15.0,145.54666666666668,2183.2000000000003,1,0,0.75,0.14791666666666667,0.6520833333333333,0.8666666666666667
v6,42,100000,fallback,11020,16.0,158.96250000000003,2543.4000000000005,1,0,0.9375,0.20416666666666666,0.6520833333333333,0.9395833333333333
v6,42,100000,fallback,11021,18.0,147.58888888888885,2656.599999999999,1,1,0.9625,0.27291666666666664,0.71875,0.9104166666666667
v6,42,100000,fallback,11022,17.0,151.470588235294,2574.999999999998,1,0,0.93125,0.31666666666666665,0.7395833333333334,0.9270833333333334
v6,42,100000,fallback,11023,20.0,133.71499999999997,2674.2999999999993,1,1,0.9125,0.3333333333333333,0.7458333333333333,0.91875
v6,42,100000,fallback,11024,18.0,174.6333333333334,3143.4000000000015,1,1,0.99375,0.24583333333333332,0.8333333333333334,0.9020833333333333
v6,42,100000,fallback,11025,17.0,129.37058823529412,2199.3,1,0,0.71875,0.22708333333333333,0.7458333333333333,0.84375
v6,42,100000,fallback,11026,16.0,161.29375,2580.7,1,0,0.8895833333333333,0.26875,0.7020833333333333,0.91875
v6,42,100000,fallback,11027,17.0,192.1647058823531,3266.800000000003,1,0,0.9791666666666666,0.36041666666666666,0.7875,0.9
v6,42,100000,fallback,11028,20.0,148.09999999999997,2961.9999999999995,1,1,0.9854166666666667,0.39791666666666664,0.7416666666666667,0.9333333333333333
v6,42,100000,fallback,11029,19.0,147.97368421052633,2811.5,1,1,0.9229166666666667,0.325,0.7375,0.8729166666666667
v6,42,100000,fallback,11030,20.0,149.65500000000006,2993.1000000000013,1,1,0.975,0.37916666666666665,0.7625,0.9104166666666667
v6,42,100000,fallback,11031,17.0,165.58235294117645,2814.8999999999996,1,0,0.9895833333333334,0.3729166666666667,0.7854166666666667,0.9125
v6,42,100000,fallback,11032,18.0,147.36666666666673,2652.6000000000013,1,1,0.9416666666666667,0.3333333333333333,0.6625,0.9104166666666667
v6,42,100000,fallback,11033,17.0,139.1705882352941,2365.8999999999996,1,0,0.8729166666666667,0.23958333333333334,0.6708333333333333,0.8916666666666667
v6,42,100000,fallback,11034,17.0,164.06470588235283,2789.099999999998,1,0,0.95625,0.24166666666666667,0.7291666666666666,0.9125
v6,42,100000,fallback,11035,18.0,146.32777777777775,2633.8999999999996,1,1,0.8875,0.27708333333333335,0.8583333333333333,0.9583333333333334
v6,42,100000,fallback,11036,16.0,193.2625000000001,3092.2000000000016,1,0,0.9229166666666667,0.24166666666666667,0.6895833333333333,0.8479166666666667
v6,42,100000,fallback,11037,17.0,142.62941176470588,2424.7,1,0,0.75625,0.225,0.8375,0.925
v6,42,100000,fallback,11038,18.0,149.44999999999996,2690.0999999999995,1,1,0.9208333333333333,0.34375,0.7833333333333333,0.8583333333333333
v6,42,100000,fallback,11039,17.0,168.35882352941186,2862.1000000000017,1,0,0.9791666666666666,0.35625,0.66875,0.9104166666666667
v6,42,100000,fallback,11040,15.0,175.5533333333333,2633.2999999999997,1,0,0.8875,0.32916666666666666,0.7145833333333333,0.8166666666666667
v6,42,100000,fallback,11041,19.0,147.64210526315784,2805.199999999999,1,1,0.9895833333333334,0.30416666666666664,0.7770833333333333,0.91875
v6,42,100000,fallback,11042,19.0,165.15789473684225,3138.0000000000027,1,1,0.9916666666666667,0.3,0.8145833333333333,0.9479166666666666
v6,42,100000,fallback,11043,20.0,143.905,2878.1,1,1,0.9979166666666667,0.32916666666666666,0.7541666666666667,0.95625
v6,42,100000,fallback,11044,20.0,124.285,2485.7,1,1,0.90625,0.29583333333333334,0.7166666666666667,0.89375
v6,42,100000,fallback,11045,18.0,159.05000000000004,2862.9000000000005,1,1,0.98125,0.4166666666666667,0.7854166666666667,0.9125
v6,42,100000,fallback,11046,17.0,137.7941176470588,2342.5,1,0,0.7729166666666667,0.18958333333333333,0.63125,0.7729166666666667
v6,42,100000,fallback,11047,19.0,149.0315789473685,2831.6000000000013,1,1,0.9333333333333333,0.3854166666666667,0.69375,0.8708333333333333
v6,42,100000,fallback,11048,17.0,167.03529411764714,2839.6000000000013,1,0,0.9583333333333334,0.23958333333333334,0.7854166666666667,0.9104166666666667
v6,42,100000,fallback,11049,18.0,152.96666666666655,2753.399999999998,1,1,0.9854166666666667,0.30416666666666664,0.6291666666666667,0.9270833333333334
