method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v6,42,50000,fallback,11000,31.0,138.25483870967685,4285.899999999982,0,0,0.9583333333333334,0.13125,0.0,0.9229166666666667,0.5604166666666667,0.1,0.48333333333333334
v6,42,50000,fallback,11001,29.0,163.62068965517204,4744.999999999989,0,0,0.98125,0.13958333333333334,0.03333333333333333,0.98125,0.4708333333333333,0.06458333333333334,0.44583333333333336
v6,42,50000,fallback,11002,32.0,135.7968749999996,4345.499999999987,0,0,0.9083333333333333,0.16666666666666666,0.022916666666666665,0.8916666666666667,0.5895833333333333,0.12916666666666668,0.42291666666666666
v6,42,50000,fallback,11003,33.0,145.04545454545422,4786.499999999989,0,0,0.9875,0.10625,0.029166666666666667,0.9791666666666666,0.59375,0.1,0.5
v6,42,50000,fallback,11004,30.0,159.12166666666616,4773.649999999985,0,0,0.9770833333333333,0.18958333333333333,0.05,0.9520833333333333,0.34375,0.09375,0.49166666666666664
v6,42,50000,fallback,11005,32.0,122.29531249999953,3913.449999999985,0,0,0.99375,0.06666666666666667,0.041666666666666664,0.9729166666666667,0.5395833333333333,0.10625,0.5
v6,42,50000,fallback,11006,33.0,117.67575757575717,3883.2999999999865,0,0,0.9166666666666666,0.16458333333333333,0.027083333333333334,0.8729166666666667,0.7645833333333333,0.13541666666666666,0.40625
v6,42,50000,fallback,11007,32.0,129.59999999999974,4147.199999999992,0,0,0.9791666666666666,0.10625,0.03125,0.96875,0.5833333333333334,0.08333333333333333,0.5270833333333333
v6,42,50000,fallback,11008,32.0,120.78593749999979,3865.1499999999933,0,0,0.91875,0.13125,0.03958333333333333,0.9583333333333334,0.49375,0.09166666666666666,0.43333333333333335
v6,42,50000,fallback,11009,31.0,143.30161290322536,4442.349999999986,0,0,0.9979166666666667,0.07708333333333334,0.0,0.96875,0.6041666666666666,0.10208333333333333,0.5375
