method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v6,123,100000,satisfied,11019,20.0,127.31999999999998,2546.3999999999996,1,1,0.5708333333333333,0.8791666666666667,0.9041666666666667,0.8895833333333333
v6,123,100000,satisfied,11020,21.0,137.37619047619046,2884.8999999999996,1,1,0.6208333333333333,0.8854166666666666,0.875,0.96875
v6,123,100000,satisfied,11021,17.0,174.71176470588242,2970.1000000000013,1,0,0.5770833333333333,0.91875,0.8875,0.9645833333333333
v6,123,100000,satisfied,11022,18.0,139.98888888888894,2519.8000000000006,1,1,0.6208333333333333,0.7833333333333333,0.9604166666666667,0.8645833333333334
v6,123,100000,satisfied,11023,20.0,139.98999999999995,2799.7999999999993,1,1,0.65,0.8666666666666667,0.9395833333333333,0.9416666666666667
v6,123,100000,satisfied,11024,22.0,139.15000000000003,3061.3000000000006,1,1,0.6916666666666667,0.98125,0.9729166666666667,0.9541666666666667
v6,123,100000,satisfied,11025,23.0,103.43913043478263,2379.1000000000004,1,1,0.525,0.8541666666666666,0.8104166666666667,0.9
v6,123,100000,satisfied,11026,19.0,134.57894736842104,2557.0,1,1,0.6270833333333333,0.6916666666666667,0.8708333333333333,0.89375
v6,123,100000,satisfied,11027,25.0,118.26400000000004,2956.600000000001,1,1,0.64375,0.95,0.91875,0.9375
v6,123,100000,satisfied,11028,19.0,137.92105263157893,2620.4999999999995,1,1,0.55,0.69375,0.9270833333333334,0.9833333333333333
v6,123,100000,satisfied,11029,20.0,141.19500000000002,2823.9000000000005,1,1,0.5833333333333334,0.925,0.8708333333333333,0.9125
v6,123,100000,satisfied,11030,20.0,131.05999999999997,2621.1999999999994,1,1,0.6208333333333333,0.825,0.9270833333333334,0.975
v6,123,100000,satisfied,11031,21.0,136.49523809523802,2866.3999999999987,1,1,0.6041666666666666,0.95,0.8979166666666667,0.9458333333333333
v6,123,100000,satisfied,11032,19.0,141.94210526315794,2696.900000000001,1,1,0.5875,0.81875,0.93125,0.9416666666666667
v6,123,100000,satisfied,11033,21.0,130.17619047619044,2733.6999999999994,1,1,0.6604166666666667,0.8770833333333333,0.8854166666666666,0.9541666666666667
v6,123,100000,satisfied,11034,19.0,140.93684210526322,2677.800000000001,1,1,0.59375,0.8145833333333333,0.8854166666666666,0.9583333333333334
v6,123,100000,satisfied,11035,22.0,130.20909090909086,2864.599999999999,1,1,0.6541666666666667,0.8770833333333333,0.9875,0.9229166666666667
v6,123,100000,satisfied,11036,19.0,158.28947368421063,3007.500000000002,1,1,0.6041666666666666,0.9145833333333333,0.8833333333333333,0.8875
v6,123,100000,satisfied,11037,23.0,110.30869565217391,2537.1,1,1,0.5958333333333333,0.8041666666666667,0.9166666666666666,0.9416666666666667
v6,123,100000,satisfied,11038,17.0,163.05294117647063,2771.9000000000005,1,0,0.5229166666666667,0.9125,0.8979166666666667,0.8979166666666667
v6,123,100000,satisfied,11039,21.0,126.04761904761907,2647.0000000000005,1,1,0.6041666666666666,0.8541666666666666,0.9166666666666666,0.9604166666666667
v6,123,100000,satisfied,11040,18.0,157.3222222222222,2831.7999999999997,1,1,0.5854166666666667,0.83125,0.8291666666666667,0.8354166666666667
v6,123,100000,satisfied,11041,20.0,115.09499999999998,2301.8999999999996,0,1,0.4666666666666667,0.7020833333333333,0.9645833333333333,0.9604166666666667
v6,123,100000,satisfied,11042,22.0,132.86363636363643,2923.0000000000014,1,1,0.6645833333333333,0.975,0.9833333333333333,0.9333333333333333
v6,123,100000,satisfied,11043,26.0,93.44615384615386,2429.6000000000004,1,1,0.6041666666666666,0.66875,0.9583333333333334,0.9791666666666666
v6,123,100000,satisfied,11044,21.0,118.93333333333337,2497.600000000001,1,1,0.59375,0.7375,0.8833333333333333,0.9479166666666666
v6,123,100000,satisfied,11045,20.0,135.7650000000001,2715.300000000002,1,1,0.575,0.9208333333333333,0.9166666666666666,0.9541666666666667
v6,123,100000,satisfied,11046,20.0,108.50500000000002,2170.1000000000004,0,1,0.4708333333333333,0.4875,0.81875,0.90625
v6,123,100000,satisfied,11047,21.0,117.21904761904764,2461.6000000000004,0,1,0.4979166666666667,0.7291666666666666,0.8958333333333334,0.8979166666666667
v6,123,100000,satisfied,11048,19.0,149.75263157894724,2845.2999999999975,1,1,0.63125,0.91875,0.9208333333333333,0.9416666666666667
v6,123,100000,satisfied,11049,22.0,129.05454545454546,2839.2000000000003,1,1,0.6208333333333333,0.95625,0.9541666666666667,0.9583333333333334
