method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v6,999,1000000,satisfied,11000,20.0,128.74999999999994,2574.999999999999,1,1,0.56875,0.8791666666666667,0.9,0.8541666666666666
v6,999,1000000,satisfied,11001,20.0,152.11499999999995,3042.2999999999993,1,1,0.6291666666666667,0.8708333333333333,0.96875,0.9354166666666667
v6,999,1000000,satisfied,11002,20.0,125.16999999999999,2503.3999999999996,1,1,0.5854166666666667,0.8270833333333333,0.925,0.8
v6,999,1000000,satisfied,11003,21.0,136.38571428571433,2864.100000000001,1,1,0.5791666666666667,0.9375,0.8145833333333333,0.96875
v6,999,1000000,satisfied,11004,19.0,143.57894736842104,2728.0,1,1,0.6270833333333333,0.9520833333333333,0.9166666666666666,0.90625
v6,999,1000000,satisfied,11005,23.0,118.90869565217383,2734.8999999999983,1,1,0.55625,0.9333333333333333,0.9520833333333333,0.9604166666666667
v6,999,1000000,satisfied,11006,19.0,128.92631578947362,2449.5999999999985,0,1,0.49583333333333335,0.7770833333333333,0.9729166666666667,0.8583333333333333
v6,999,1000000,satisfied,11007,20.0,128.42,2568.3999999999996,1,1,0.6520833333333333,0.7208333333333333,0.9854166666666667,0.7854166666666667
v6,999,1000000,satisfied,11008,23.0,104.49565217391307,2403.4000000000005,1,1,0.5083333333333333,0.66875,0.93125,0.9229166666666667
v6,999,1000000,satisfied,11009,20.0,139.79000000000002,2795.8,1,1,0.61875,0.9291666666666667,0.9625,0.9625
v6,999,1000000,satisfied,11010,20.0,139.36499999999995,2787.2999999999993,1,1,0.5625,0.84375,0.9229166666666667,0.9520833333333333
v6,999,1000000,satisfied,11011,22.0,125.4090909090909,2759.0,1,1,0.6708333333333333,0.7958333333333333,0.9729166666666667,0.9166666666666666
v6,999,1000000,satisfied,11012,20.0,118.33500000000001,2366.7000000000003,1,1,0.55625,0.5916666666666667,0.8875,0.8833333333333333
v6,999,1000000,satisfied,11013,20.0,145.08999999999997,2901.7999999999993,1,1,0.5770833333333333,0.9416666666666667,0.8791666666666667,0.9291666666666667
v6,999,1000000,satisfied,11014,20.0,145.18999999999988,2903.7999999999975,1,1,0.58125,0.9916666666666667,0.95625,0.9583333333333334
v6,999,1000000,satisfied,11015,19.0,137.36842105263153,2609.999999999999,1,1,0.6083333333333333,0.7895833333333333,0.9479166666666666,0.94375
v6,999,1000000,satisfied,11016,24.0,99.82499999999999,2395.7999999999997,1,1,0.5520833333333334,0.6166666666666667,0.9625,0.95625
v6,999,1000000,satisfied,11017,18.0,164.81111111111102,2966.599999999998,1,1,0.6520833333333333,0.9625,0.9541666666666667,0.9145833333333333
v6,999,1000000,satisfied,11018,21.0,129.88095238095235,2727.499999999999,1,1,0.6041666666666666,0.9166666666666666,0.9416666666666667,0.8833333333333333
v6,999,1000000,satisfied,11019,18.0,129.6055555555555,2332.899999999999,0,1,0.46875,0.6354166666666666,0.8895833333333333,0.9041666666666667
v6,999,1000000,satisfied,11020,20.0,136.45499999999998,2729.0999999999995,1,1,0.5854166666666667,0.825,0.96875,0.8854166666666666
v6,999,1000000,satisfied,11021,20.0,127.99999999999997,2559.9999999999995,1,1,0.6375,0.7416666666666667,0.9479166666666666,0.8875
v6,999,1000000,satisfied,11022,21.0,119.59047619047624,2511.400000000001,1,1,0.6333333333333333,0.8291666666666667,0.9520833333333333,0.9166666666666666
v6,999,1000000,satisfied,11023,23.0,120.2652173913044,2766.1000000000013,1,1,0.6625,0.9291666666666667,0.9416666666666667,0.9395833333333333
v6,999,1000000,satisfied,11024,20.0,154.12500000000006,3082.500000000001,1,1,0.5875,0.98125,0.9541666666666667,0.9729166666666667
v6,999,1000000,satisfied,11025,18.0,116.7722222222222,2101.8999999999996,0,1,0.42916666666666664,0.6291666666666667,0.6104166666666667,0.8958333333333334
v6,999,1000000,satisfied,11026,18.0,141.97222222222223,2555.5,1,1,0.5333333333333333,0.7395833333333334,0.9729166666666667,0.7583333333333333
v6,999,1000000,satisfied,11027,22.0,137.71818181818182,3029.8,1,1,0.6041666666666666,0.95,0.9375,0.91875
v6,999,1000000,satisfied,11028,20.0,140.67500000000013,2813.5000000000027,0,1,0.475,0.925,0.9833333333333333,0.9270833333333334
v6,999,1000000,satisfied,11029,20.0,143.05500000000004,2861.100000000001,1,1,0.55,0.925,0.9125,0.8729166666666667
v6,999,1000000,satisfied,11030,22.0,125.50454545454544,2761.0999999999995,1,1,0.625,0.8520833333333333,0.975,0.9270833333333334
v6,999,1000000,satisfied,11031,22.0,122.41363636363634,2693.0999999999995,1,1,0.60625,0.8708333333333333,0.9458333333333333,0.8979166666666667
v6,999,1000000,satisfied,11032,20.0,134.11500000000007,2682.300000000001,1,1,0.61875,0.74375,0.9416666666666667,0.93125
v6,999,1000000,satisfied,11033,20.0,139.68000000000006,2793.6000000000013,1,1,0.6708333333333333,0.8979166666666667,0.9541666666666667,0.8854166666666666
v6,999,1000000,satisfied,11034,20.0,126.92999999999991,2538.599999999998,1,1,0.5354166666666667,0.8166666666666667,0.9583333333333334,0.8854166666666666
v6,999,1000000,satisfied,11035,21.0,126.85238095238095,2663.9,1,1,0.6458333333333334,0.8125,0.9875,0.89375
v6,999,1000000,satisfied,11036,18.0,156.91666666666666,2824.5,1,1,0.5354166666666667,0.9145833333333333,0.8875,0.8833333333333333
v6,999,1000000,satisfied,11037,20.0,132.91000000000005,2658.200000000001,1,1,0.5979166666666667,0.88125,0.9416666666666667,0.9166666666666666
v6,999,1000000,satisfied,11038,18.0,160.82222222222222,2894.8,1,1,0.5291666666666667,0.91875,0.8979166666666667,0.8979166666666667
v6,999,1000000,satisfied,11039,19.0,142.54736842105262,2708.4,1,1,0.5583333333333333,0.9333333333333333,0.9604166666666667,0.9166666666666666
v6,999,1000000,satisfied,11040,17.0,160.64705882352936,2730.999999999999,1,0,0.65,0.8041666666666667,0.8354166666666667,0.8291666666666667
v6,999,1000000,satisfied,11041,19.0,123.26842105263155,2342.0999999999995,0,1,0.4875,0.7083333333333334,0.9458333333333333,0.9645833333333333
v6,999,1000000,satisfied,11042,20.0,143.43000000000004,2868.600000000001,1,1,0.56875,0.9020833333333333,0.9833333333333333,0.9270833333333334
v6,999,1000000,satisfied,11043,23.0,111.8521739130435,2572.6000000000004,1,1,0.5854166666666667,0.7645833333333333,0.9791666666666666,0.9583333333333334
v6,999,1000000,satisfied,11044,21.0,119.08095238095237,2500.7,1,1,0.61875,0.55625,0.9479166666666666,0.8833333333333333
v6,999,1000000,satisfied,11045,20.0,146.53500000000005,2930.700000000001,1,1,0.58125,0.9208333333333333,0.9541666666666667,0.9395833333333333
v6,999,1000000,satisfied,11046,18.0,119.53888888888893,2151.7000000000007,0,1,0.4583333333333333,0.44583333333333336,0.86875,0.81875
v6,999,1000000,satisfied,11047,19.0,143.59999999999988,2728.399999999998,1,1,0.5375,0.7208333333333333,0.8979166666666667,0.8958333333333334
v6,999,1000000,satisfied,11048,21.0,131.62380952380963,2764.100000000002,1,1,0.5916666666666667,0.90625,0.9333333333333333,0.9333333333333333
v6,999,1000000,satisfied,11049,20.0,144.45999999999998,2889.2,1,1,0.63125,0.95625,0.9583333333333334,0.9541666666666667
