episode,lam_util,lam_tp,util_gap,tp_gap
45,0.006375,0.0,-0.03749999999999998,-0.025
46,0.0069166666666666664,0.008333333333333333,0.05416666666666664,0.004166666666666667
47,0.007083333333333333,0.0,0.016666666666666663,-0.010416666666666666
48,0.0070416666666666666,0.0,-0.004166666666666652,-0.014583333333333334
49,0.008104166666666666,0.0,0.10625000000000001,-0.004166666666666667
50,0.007229166666666666,0.0,-0.08750000000000002,-0.00625
51,0.005437499999999999,0.0,-0.1791666666666667,-0.014583333333333334
52,0.006708333333333332,0.0,0.12708333333333333,-0.004166666666666667
53,0.007374999999999998,0.004166666666666667,0.06666666666666665,0.0020833333333333333
54,0.008124999999999999,0.05416666666666667,0.07500000000000001,0.025
55,0.007104166666666666,0.01666666666666667,-0.1020833333333333,-0.01875
56,0.005937499999999998,0.0,-0.1166666666666667,-0.0125
57,0.006166666666666665,0.0,0.02291666666666664,-0.008333333333333333
58,0.004791666666666665,0.0,-0.13749999999999996,-0.004166666666666667
59,0.003999999999999998,0.008333333333333333,-0.07916666666666672,0.004166666666666667
60,0.005083333333333332,0.07916666666666666,0.10833333333333334,0.035416666666666666
61,0.003937499999999998,0.09999999999999999,-0.11458333333333337,0.010416666666666666
62,0.004145833333333331,0.09999999999999999,0.020833333333333315,0.0
63,0.004479166666666664,0.08333333333333333,0.033333333333333326,-0.008333333333333333
64,0.003687499999999997,0.08333333333333333,-0.07916666666666672,0.0
65,0.0042708333333333305,0.07916666666666666,0.05833333333333335,-0.0020833333333333333
66,0.005499999999999997,0.09583333333333333,0.12291666666666667,0.008333333333333333
67,0.006354166666666663,0.07916666666666666,0.08541666666666664,-0.008333333333333333
68,0.006374999999999997,0.075,0.002083333333333326,-0.0020833333333333333
69,0.005562499999999996,0.0625,-0.08125000000000004,-0.00625
70,0.0054791666666666634,0.075,-0.008333333333333304,0.00625
71,0.00433333333333333,0.06666666666666667,-0.11458333333333337,-0.004166666666666667
72,0.004937499999999997,0.06666666666666667,0.060416666666666674,0.0
73,0.004166666666666664,0.06666666666666667,-0.07708333333333328,0.0
74,0.00495833333333333,0.05416666666666667,0.07916666666666666,-0.00625
75,0.0029374999999999974,0.05,-0.20208333333333328,-0.0020833333333333333
76,0.002916666666666664,0.05416666666666667,-0.002083333333333326,0.0020833333333333333
77,0.0018333333333333313,0.04583333333333334,-0.10833333333333328,-0.004166666666666667
78,0.0017708333333333315,0.03333333333333334,-0.006249999999999978,-0.00625
79,0.001333333333333332,0.05416666666666667,-0.043749999999999956,0.010416666666666666
80,0.0003749999999999987,0.07083333333333333,-0.09583333333333333,0.008333333333333333
81,0.0,0.0625,-0.20625000000000004,-0.004166666666666667
82,0.0,0.058333333333333334,-0.08750000000000002,-0.0020833333333333333
83,0.0,0.05416666666666667,-0.022916666666666696,-0.0020833333333333333
84,0.00010416666666666685,0.04583333333333334,0.010416666666666685,-0.004166666666666667
85,0.0,0.025000000000000005,-0.0625,-0.010416666666666666
86,0.00125,0.025000000000000005,0.125,0.0
87,0.0007499999999999996,0.008333333333333338,-0.050000000000000044,-0.008333333333333333
88,0.0,0.004166666666666672,-0.13541666666666663,-0.0020833333333333333
89,0.0,0.008333333333333338,-0.0854166666666667,0.0020833333333333333
90,0.0,0.012500000000000004,-0.01666666666666672,0.0020833333333333333
91,0.0,0.0,-0.13541666666666663,-0.014583333333333334
92,0.0006041666666666668,0.0125,0.060416666666666674,0.00625
93,0.0,0.0,-0.06666666666666665,-0.00625
94,0.0007916666666666666,0.03333333333333333,0.07916666666666666,0.016666666666666666
95,0.0017708333333333332,0.0375,0.09791666666666665,0.0020833333333333333
96,0.0009374999999999995,0.024999999999999998,-0.08333333333333337,-0.00625
97,0.00037499999999999925,0.029166666666666664,-0.05625000000000002,0.0020833333333333333
98,0.0021666666666666657,0.02083333333333333,0.17916666666666664,-0.004166666666666667
99,0.0024791666666666655,0.024999999999999994,0.03125,0.0020833333333333333
100,0.0015624999999999988,0.03749999999999999,-0.09166666666666667,0.00625
101,0.002208333333333332,0.04583333333333332,0.06458333333333333,0.004166666666666667
102,0.0023749999999999986,0.03749999999999999,0.016666666666666663,-0.004166666666666667
103,0.0023541666666666654,0.04583333333333332,-0.002083333333333326,0.004166666666666667
104,0.0018958333333333327,0.08333333333333331,-0.04583333333333328,0.01875
105,0.0021041666666666656,0.08333333333333331,0.020833333333333315,0.0
106,0.0013749999999999995,0.08333333333333331,-0.07291666666666663,0.0
107,0.0011458333333333325,0.09583333333333331,-0.022916666666666696,0.00625
108,0.0017708333333333326,0.08749999999999998,0.0625,-0.004166666666666667
109,0.002291666666666666,0.11249999999999999,0.052083333333333315,0.0125
110,0.004020833333333333,0.15416666666666665,0.17291666666666666,0.020833333333333332
111,0.0038541666666666655,0.17916666666666664,-0.01666666666666672,0.0125
112,0.004166666666666666,0.19166666666666665,0.03125,0.00625
113,0.0028124999999999995,0.16666666666666666,-0.13541666666666663,-0.0125
114,0.0027916666666666663,0.16249999999999998,-0.002083333333333326,-0.0020833333333333333
115,0.0026666666666666666,0.14583333333333331,-0.012499999999999956,-0.008333333333333333
116,0.0039375,0.15416666666666665,0.12708333333333333,0.004166666666666667
117,0.0036666666666666666,0.16249999999999998,-0.027083333333333348,0.004166666666666667
118,0.003833333333333333,0.1958333333333333,0.016666666666666663,0.016666666666666666
119,0.0049791666666666665,0.21249999999999997,0.11458333333333331,0.008333333333333333
120,0.00475,0.2208333333333333,-0.022916666666666696,0.004166666666666667
121,0.005104166666666667,0.25416666666666665,0.03541666666666671,0.016666666666666666
122,0.005229166666666667,0.27499999999999997,0.012500000000000011,0.010416666666666666
123,0.005520833333333333,0.3083333333333333,0.029166666666666674,0.016666666666666666
124,0.0064375000000000005,0.3416666666666666,0.09166666666666667,0.016666666666666666
125,0.005062500000000001,0.3416666666666666,-0.13749999999999996,0.0
126,0.004791666666666667,0.35416666666666663,-0.027083333333333348,0.00625
127,0.0041875,0.34583333333333327,-0.060416666666666674,-0.004166666666666667
128,0.004125,0.38333333333333325,-0.006249999999999978,0.01875
129,0.004791666666666666,0.3874999999999999,0.06666666666666665,0.0020833333333333333
130,0.003937499999999999,0.39166666666666655,-0.0854166666666667,0.0020833333333333333
131,0.004354166666666666,0.3958333333333332,0.041666666666666685,0.0020833333333333333
132,0.004937499999999999,0.41249999999999987,0.05833333333333335,0.008333333333333333
133,0.005041666666666666,0.4083333333333332,0.010416666666666685,-0.0020833333333333333
134,0.004937499999999999,0.4249999999999999,-0.01041666666666663,0.008333333333333333
135,0.003958333333333333,0.4458333333333332,-0.09791666666666665,0.010416666666666666
136,0.0034583333333333324,0.47499999999999987,-0.050000000000000044,0.014583333333333334
137,0.0033958333333333327,0.49166666666666653,-0.006249999999999978,0.008333333333333333
138,0.0018749999999999993,0.4791666666666665,-0.15208333333333335,-0.00625
139,0.0006874999999999991,0.48333333333333317,-0.11875000000000002,0.0020833333333333333
140,0.0005624999999999995,0.4666666666666665,-0.012499999999999956,-0.008333333333333333
141,0.0,0.44999999999999984,-0.06458333333333333,-0.008333333333333333
142,0.0007916666666666666,0.46249999999999986,0.07916666666666666,0.00625
143,0.00031249999999999946,0.4583333333333332,-0.04791666666666672,-0.0020833333333333333
144,0.000979166666666666,0.4708333333333332,0.06666666666666665,0.00625
145,0.0,0.46249999999999986,-0.1020833333333333,-0.004166666666666667
146,0.0,0.4791666666666665,-0.21875,0.008333333333333333
147,0.0,0.4333333333333332,-0.10833333333333328,-0.022916666666666665
148,0.0,0.42916666666666653,-0.13541666666666663,-0.0020833333333333333
149,0.0,0.4333333333333332,-0.125,0.0020833333333333333
150,0.00010416666666666685,0.44999999999999984,0.010416666666666685,0.008333333333333333
151,0.0,0.4416666666666665,-0.0708333333333333,-0.004166666666666667
152,0.0,0.43749999999999983,-0.10833333333333328,-0.0020833333333333333
153,0.0,0.44999999999999984,-0.18958333333333333,0.00625
154,0.0003125,0.46249999999999986,0.03125,0.00625
155,0.0,0.4583333333333332,-0.13124999999999998,-0.0020833333333333333
156,0.0,0.44999999999999984,-0.05833333333333335,-0.004166666666666667
157,0.0003125,0.4666666666666665,0.03125,0.008333333333333333
158,0.0009166666666666668,0.5083333333333332,0.060416666666666674,0.020833333333333332
159,0.0,0.5166666666666665,-0.17291666666666672,0.004166666666666667
160,0.0,0.5541666666666665,-0.002083333333333326,0.01875
161,0.0,0.5374999999999998,-0.22916666666666663,-0.008333333333333333
162,0.0,0.5291666666666665,-0.09166666666666667,-0.004166666666666667
163,0.0,0.5333333333333331,-0.11875000000000002,0.0020833333333333333
164,0.0,0.5291666666666665,-0.22916666666666663,-0.0020833333333333333
165,0.0,0.5249999999999998,-0.07499999999999996,-0.0020833333333333333
166,0.0011666666666666663,0.5499999999999998,0.11666666666666664,0.0125
167,0.0009166666666666661,0.5416666666666665,-0.025000000000000022,-0.004166666666666667
168,0.0,0.4958333333333332,-0.18541666666666667,-0.022916666666666665
169,0.0,0.5124999999999998,-0.07916666666666672,0.008333333333333333
170,0.0,0.49166666666666653,-0.15833333333333333,-0.010416666666666666
171,0.0,0.4958333333333332,-0.07708333333333328,0.0020833333333333333
172,0.00047916666666666664,0.5041666666666665,0.04791666666666666,0.004166666666666667
173,0.0005416666666666664,0.5083333333333332,0.006249999999999978,0.0020833333333333333
174,0.0,0.48333333333333317,-0.24583333333333335,-0.0125
175,0.0005208333333333331,0.49166666666666653,0.052083333333333315,0.004166666666666667
176,0.0,0.47499999999999987,-0.07916666666666672,-0.008333333333333333
177,0.0,0.4874999999999999,-0.07291666666666663,0.00625
178,0.0,0.4833333333333332,-0.12916666666666665,-0.0020833333333333333
179,0.0,0.4708333333333332,-0.19166666666666665,-0.00625
180,0.0,0.4791666666666666,-0.018750000000000044,0.004166666666666667
181,0.0,0.45833333333333326,-0.13541666666666663,-0.010416666666666666
182,0.00033333333333333327,0.4624999999999999,0.033333333333333326,0.0020833333333333333
183,0.0,0.45416666666666655,-0.10416666666666663,-0.004166666666666667
184,0.0,0.46666666666666656,-0.0625,0.00625
185,0.0,0.4583333333333332,-0.054166666666666696,-0.004166666666666667
186,0.0,0.44999999999999984,-0.16041666666666665,-0.004166666666666667
187,0.0,0.43749999999999983,-0.29374999999999996,-0.00625
188,0.0,0.4458333333333332,-0.03125,0.004166666666666667
189,0.0009999999999999998,0.46249999999999986,0.09999999999999998,0.008333333333333333
190,0.0,0.4541666666666665,-0.16249999999999998,-0.004166666666666667
191,0.0,0.4291666666666665,-0.21250000000000002,-0.0125
192,0.0,0.46666666666666645,-0.1166666666666667,0.01875
193,0.0,0.47916666666666646,-0.18958333333333333,0.00625
194,0.0,0.4499999999999998,-0.14583333333333337,-0.014583333333333334
195,0.0,0.4374999999999998,-0.06458333333333333,-0.00625
196,0.0,0.44166666666666643,-0.025000000000000022,0.0020833333333333333
197,0.0,0.4374999999999998,-0.11458333333333337,-0.0020833333333333333
198,0.000625,0.44583333333333314,0.0625,0.004166666666666667
199,0.0,0.4249999999999998,-0.13749999999999996,-0.010416666666666666
200,0.0,0.40833333333333316,-0.09791666666666665,-0.008333333333333333
201,0.0015625,0.40833333333333316,0.15625,0.0
202,0.0021041666666666665,0.4124999999999998,0.05416666666666664,0.0020833333333333333
203,0.0025833333333333333,0.40416666666666645,0.04791666666666666,-0.004166666666666667
204,0.0015625000000000003,0.3874999999999998,-0.1020833333333333,-0.008333333333333333
205,0.0,0.36249999999999977,-0.18125000000000002,-0.0125
206,0.0,0.3749999999999998,-0.15416666666666667,0.00625
207,0.0,0.38333333333333314,-0.11041666666666672,0.004166666666666667
208,0.0,0.3583333333333331,-0.03125,-0.0125
209,0.0,0.36249999999999977,-0.17291666666666672,0.0020833333333333333
210,0.0,0.3666666666666664,-0.0,0.0020833333333333333
211,0.00016666666666666663,0.3541666666666664,0.016666666666666663,-0.00625
212,0.0,0.36249999999999977,-0.02083333333333337,0.004166666666666667
213,0.0,0.34166666666666645,-0.08125000000000004,-0.010416666666666666
214,0.0,0.35416666666666646,-0.13749999999999996,0.00625
215,0.0,0.3458333333333331,-0.3104166666666667,-0.004166666666666667
216,0.0,0.34166666666666645,-0.039583333333333304,-0.0020833333333333333
217,0.0,0.32083333333333314,-0.3520833333333333,-0.010416666666666666
218,0.0,0.34166666666666645,-0.09791666666666665,0.010416666666666666
219,0.0,0.3458333333333331,-0.17500000000000004,0.0020833333333333333
220,0.0,0.32916666666666644,-0.26249999999999996,-0.008333333333333333
221,0.0,0.3124999999999998,-0.033333333333333326,-0.008333333333333333
222,0.0,0.2958333333333331,-0.03749999999999998,-0.008333333333333333
223,0.0,0.2958333333333331,-0.03749999999999998,0.0
224,0.0,0.2833333333333331,-0.22083333333333333,-0.00625
225,0.0,0.28749999999999976,-0.13958333333333328,0.0020833333333333333
226,0.0,0.27499999999999974,-0.17083333333333328,-0.00625
227,0.0,0.2666666666666664,-0.1333333333333333,-0.004166666666666667
228,0.0,0.2416666666666664,-0.18333333333333335,-0.0125
229,0.0,0.19166666666666637,-0.13749999999999996,-0.025
230,0.0,0.1624999999999997,-0.15208333333333335,-0.014583333333333334
231,0.0,0.15833333333333302,-0.10416666666666663,-0.0020833333333333333
232,0.0,0.1249999999999997,-0.28125,-0.016666666666666666
233,0.0,0.10416666666666637,-0.19791666666666663,-0.010416666666666666
234,0.0,0.07916666666666636,-0.0,-0.0125
235,0.0,0.09583333333333302,-0.07499999999999996,0.008333333333333333
236,0.0,0.06249999999999969,-0.033333333333333326,-0.016666666666666666
237,0.0,0.037499999999999686,-0.03541666666666665,-0.0125
238,0.0,0.012499999999999685,-0.27083333333333337,-0.0125
239,0.0,0.0,-0.20416666666666672,-0.0125
240,0.0,0.0,-0.05208333333333337,-0.016666666666666666
241,0.0,0.0,-0.008333333333333304,-0.0020833333333333333
242,0.0,0.0,-0.1333333333333333,-0.01875
243,0.0,0.0,-0.4041666666666667,-0.022916666666666665
244,0.0,0.0,-0.16041666666666665,-0.008333333333333333
245,0.0,0.0,-0.10624999999999996,-0.010416666666666666
246,0.0,0.0,-0.12916666666666665,-0.010416666666666666
247,0.0,0.0,-0.060416666666666674,-0.016666666666666666
248,0.0,0.0,-0.14166666666666672,-0.020833333333333332
249,0.0,0.0,-0.125,-0.008333333333333333
250,0.0,0.0,-0.006249999999999978,-0.004166666666666667
251,0.0,0.0,-0.09999999999999998,-0.014583333333333334
252,0.0,0.0,-0.027083333333333348,-0.0020833333333333333
253,0.0,0.0,-0.18541666666666667,-0.01875
254,0.0,0.0,-0.11250000000000004,-0.008333333333333333
255,0.0,0.0,-0.08333333333333337,-0.016666666666666666
256,0.0,0.0,-0.13749999999999996,-0.010416666666666666
257,0.0,0.0,-0.24583333333333335,-0.022916666666666665
258,0.0,0.0,-0.039583333333333304,-0.014583333333333334
259,0.0,0.0,-0.20625000000000004,-0.020833333333333332
260,0.0,0.0,-0.10624999999999996,-0.025
261,0.0,0.0,-0.01041666666666663,-0.004166666666666667
262,0.0,0.0,-0.20625000000000004,-0.014583333333333334
263,2.0833333333333258e-05,0.0,0.002083333333333326,-0.004166666666666667
264,0.0,0.0,-0.029166666666666674,-0.004166666666666667
265,0.0,0.0,-0.07916666666666672,-0.004166666666666667
266,0.0,0.0,-0.19166666666666665,-0.01875
267,0.0,0.0,-0.11041666666666672,-0.008333333333333333
268,0.0,0.0,-0.26875000000000004,-0.03333333333333333
269,0.0,0.0,-0.23124999999999996,-0.025
270,0.0,0.0,-0.21458333333333335,-0.014583333333333334
271,0.0,0.004166666666666667,-0.03749999999999998,0.0020833333333333333
272,0.0001250000000000001,0.008333333333333333,0.012500000000000011,0.0020833333333333333
273,0.0,0.0,-0.2666666666666667,-0.010416666666666666
274,0.0,0.0,-0.05208333333333337,-0.0020833333333333333
275,0.0,0.0,-0.09166666666666667,-0.0125
276,0.00033333333333333327,0.0,0.033333333333333326,-0.004166666666666667
277,8.333333333333305e-05,0.0,-0.025000000000000022,-0.010416666666666666
278,0.0,0.0,-0.23124999999999996,-0.010416666666666666
279,0.0,0.0,-0.1020833333333333,-0.004166666666666667
280,0.0003125,0.004166666666666667,0.03125,0.0020833333333333333
281,0.0,0.0,-0.08958333333333335,-0.010416666666666666
282,0.0,0.0,-0.16041666666666665,-0.004166666666666667
283,0.0,0.0,-0.13958333333333328,0.0
284,0.0,0.0,-0.060416666666666674,-0.00625
285,0.0,0.0,-0.23541666666666672,-0.0125
286,0.0,0.0,-0.11875000000000002,-0.004166666666666667
287,0.0,0.0,-0.11875000000000002,-0.0125
288,0.0,0.0,-0.0625,-0.010416666666666666
289,0.0,0.0,-0.275,-0.0125
290,0.0,0.0,-0.05833333333333335,-0.016666666666666666
291,0.0,0.0,-0.08125000000000004,-0.020833333333333332
292,0.0,0.0,-0.09999999999999998,0.0
293,0.0,0.0,-0.09999999999999998,-0.010416666666666666
294,0.0,0.0,-0.06874999999999998,-0.004166666666666667
295,0.0,0.0,-0.06874999999999998,-0.00625
296,0.0002708333333333335,0.008333333333333333,0.027083333333333348,0.004166666666666667
297,6.249999999999978e-05,0.016666666666666666,-0.02083333333333337,0.004166666666666667
298,0.00033333333333333327,0.0,0.027083333333333348,-0.008333333333333333
299,0.0,0.0,-0.03541666666666665,-0.016666666666666666
300,0.0005416666666666664,0.0,0.05416666666666664,-0.008333333333333333
301,0.0005208333333333332,0.0,-0.002083333333333326,-0.010416666666666666
302,0.0005,0.0,-0.002083333333333326,-0.004166666666666667
303,0.001104166666666667,0.008333333333333333,0.060416666666666674,0.004166666666666667
304,0.0007916666666666669,0.0,-0.03125,-0.0125
305,0.002854166666666667,0.0375,0.20625,0.01875
306,0.0021666666666666674,0.024999999999999998,-0.06874999999999998,-0.00625
307,0.0038333333333333344,0.03333333333333333,0.16666666666666669,0.004166666666666667
308,0.0037083333333333347,0.008333333333333331,-0.012499999999999956,-0.0125
309,0.002395833333333335,0.0,-0.13124999999999998,-0.014583333333333334
310,0.0015833333333333344,0.008333333333333333,-0.08125000000000004,0.004166666666666667
311,0.0,0.0,-0.19791666666666663,-0.008333333333333333
312,0.0,0.0,-0.02083333333333337,-0.00625
313,0.0011875000000000002,0.0,0.11875000000000002,0.0
314,0.0013125000000000003,0.0,0.012500000000000011,-0.004166666666666667
315,0.0023125000000000003,0.0,0.09999999999999998,-0.014583333333333334
316,0.00039583333333333376,0.0,-0.19166666666666665,-0.016666666666666666
317,0.0,0.0,-0.125,-0.014583333333333334
318,0.0012708333333333332,0.004166666666666667,0.12708333333333333,0.0020833333333333333
319,0.0019583333333333328,0.004166666666666667,0.06874999999999998,0.0
320,0.0022708333333333326,0.0,0.03125,-0.004166666666666667
321,0.0,0.0,-0.22916666666666663,-0.014583333333333334
322,0.0011875000000000002,0.0,0.11875000000000002,-0.004166666666666667
323,0.001875,0.0,0.06874999999999998,-0.0020833333333333333
324,0.002125,0.0,0.025000000000000022,-0.016666666666666666
325,0.0026875000000000007,0.0,0.05625000000000002,0.0
326,0.000687500000000001,0.0,-0.19999999999999996,-0.025
327,0.0017916666666666678,0.0,0.11041666666666666,-0.00625
328,0.0020833333333333346,0.0,0.029166666666666674,-0.0125
329,0.0024375000000000013,0.0,0.03541666666666665,-0.016666666666666666
330,0.0005833333333333346,0.0,-0.18541666666666667,-0.014583333333333334
331,0.0008750000000000013,0.0,0.029166666666666674,-0.010416666666666666
332,0.0017708333333333348,0.0,0.08958333333333335,0.0
333,0.002604166666666668,0.008333333333333333,0.08333333333333331,0.004166666666666667
334,0.004416666666666668,0.020833333333333336,0.18125000000000002,0.00625
335,0.0061041666666666675,0.029166666666666667,0.16875,0.004166666666666667
336,0.007520833333333334,0.016666666666666666,0.14166666666666666,-0.00625
337,0.008708333333333335,0.020833333333333332,0.11875000000000002,0.0020833333333333333
338,0.008958333333333336,0.024999999999999998,0.025000000000000022,0.0020833333333333333
339,0.00997916666666667,0.0,0.10208333333333336,-0.01875
340,0.010250000000000002,0.0,0.027083333333333348,-0.022916666666666665
341,0.010583333333333335,0.0,0.033333333333333326,0.0
342,0.008208333333333335,0.0,-0.23750000000000004,-0.008333333333333333
343,0.009333333333333334,0.0,0.11249999999999999,0.0
344,0.010937500000000001,0.004166666666666667,0.16041666666666665,0.0020833333333333333
345,0.011020833333333334,0.0125,0.00833333333333336,0.004166666666666667
346,0.010520833333333333,0.0041666666666666675,-0.050000000000000044,-0.004166666666666667
347,0.010416666666666668,0.0,-0.01041666666666663,-0.014583333333333334
348,0.010833333333333335,0.0375,0.041666666666666685,0.01875
349,0.011250000000000003,0.024999999999999998,0.041666666666666685,-0.00625
350,0.009729166666666669,0.004166666666666666,-0.15208333333333335,-0.010416666666666666
351,0.00829166666666667,0.0,-0.14375000000000004,-0.016666666666666666
352,0.008500000000000002,0.0,0.020833333333333315,-0.016666666666666666
353,0.008833333333333335,0.0,0.033333333333333326,-0.010416666666666666
354,0.008395833333333335,0.0,-0.043749999999999956,-0.004166666666666667
355,0.006145833333333335,0.0,-0.22499999999999998,-0.020833333333333332
356,0.005666666666666668,0.0,-0.04791666666666672,-0.016666666666666666
357,0.005916666666666668,0.0,0.025000000000000022,-0.010416666666666666
358,0.003395833333333335,0.0,-0.2520833333333333,-0.01875
359,0.0008958333333333349,0.0,-0.25,0.0
360,0.0,0.0,-0.125,-0.016666666666666666
361,0.0,0.0,-0.05625000000000002,-0.008333333333333333
362,0.0,0.004166666666666667,-0.027083333333333348,0.0020833333333333333
363,0.0002500000000000002,0.0,0.025000000000000022,-0.010416666666666666
364,0.0003125,0.0,0.006249999999999978,-0.01875
365,0.0002083333333333337,0.0,-0.01041666666666663,-0.010416666666666666
366,0.0,0.0,-0.3520833333333333,-0.01875
367,0.0,0.0,-0.28125,-0.014583333333333334
368,0.0005833333333333335,0.0,0.05833333333333335,-0.0125
369,0.0012083333333333334,0.0,0.0625,-0.0020833333333333333
370,0.0016250000000000001,0.0,0.041666666666666685,-0.010416666666666666
371,0.0,0.0,-0.3979166666666667,-0.022916666666666665
372,0.0,0.0,-0.23541666666666672,-0.004166666666666667
373,0.0,0.0,-0.22499999999999998,-0.00625
374,0.0,0.0,-0.21458333333333335,-0.016666666666666666
375,0.0,0.0,-0.125,-0.014583333333333334
376,0.0,0.0,-0.05208333333333337,-0.010416666666666666
377,0.0,0.0,-0.006249999999999978,-0.016666666666666666
378,0.001979166666666667,0.020833333333333332,0.19791666666666669,0.010416666666666666
379,0.0032916666666666667,0.008333333333333331,0.13124999999999998,-0.00625
380,0.000666666666666667,0.0,-0.26249999999999996,-0.029166666666666667
381,0.00035416666666666696,0.0,-0.03125,-0.010416666666666666
382,0.0,0.0,-0.03749999999999998,-0.00625
383,0.00047916666666666664,0.0,0.04791666666666666,-0.0020833333333333333
384,0.0,0.0,-0.13541666666666663,-0.014583333333333334
385,0.0009791666666666666,0.0,0.09791666666666665,-0.0020833333333333333
386,0.0,0.0,-0.275,-0.0020833333333333333
387,0.0,0.0,-0.054166666666666696,-0.00625
388,0.0,0.0,-0.0854166666666667,-0.014583333333333334
389,0.0,0.020833333333333332,-0.11875000000000002,0.010416666666666666
390,0.0,0.0,-0.022916666666666696,-0.010416666666666666
391,0.0,0.0,-0.05625000000000002,-0.020833333333333332
392,0.0,0.0,-0.25416666666666665,-0.0020833333333333333
393,0.0,0.0,-0.19166666666666665,-0.027083333333333334
394,0.0,0.0,-0.21666666666666667,-0.020833333333333332
395,0.0,0.0,-0.13541666666666663,-0.00625
396,0.0,0.0,-0.012499999999999956,-0.004166666666666667
397,0.0,0.0,-0.25416666666666665,-0.004166666666666667
398,0.0,0.0,-0.060416666666666674,-0.004166666666666667
399,0.0,0.029166666666666667,-0.033333333333333326,0.014583333333333334
400,0.0,0.020833333333333336,-0.05625000000000002,-0.004166666666666667
401,0.0,0.037500000000000006,-0.0854166666666667,0.008333333333333333
402,0.0013958333333333333,0.05,0.13958333333333334,0.00625
403,0.0019374999999999998,0.01666666666666667,0.05416666666666664,-0.016666666666666666
404,0.004083333333333333,0.05,0.21458333333333335,0.016666666666666666
405,0.0028541666666666663,0.020833333333333336,-0.12291666666666667,-0.014583333333333334
406,0.0036874999999999994,0.01666666666666667,0.08333333333333331,-0.0020833333333333333
407,0.004020833333333333,0.037500000000000006,0.033333333333333326,0.010416666666666666
408,0.0013541666666666654,0.0,-0.2666666666666667,-0.020833333333333332
409,0.0,0.0,-0.28541666666666665,-0.014583333333333334
410,0.0,0.0,-0.1791666666666667,-0.016666666666666666
411,0.0,0.0,-0.19999999999999996,-0.020833333333333332
412,0.0014791666666666664,0.0,0.14791666666666664,-0.00625
413,0.0020833333333333333,0.03333333333333333,0.060416666666666674,0.016666666666666666
414,0.0,0.0,-0.2104166666666667,-0.016666666666666666
415,0.00035416666666666653,0.008333333333333333,0.03541666666666665,0.004166666666666667
416,0.0016875000000000002,0.008333333333333333,0.13333333333333336,0.0
417,0.002395833333333334,0.04583333333333333,0.07083333333333336,0.01875
418,0.002145833333333334,0.0375,-0.025000000000000022,-0.004166666666666667
