method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v6,2024,800000,fallback,11000,42.0,104.5642857142852,4391.699999999979,0,0,0.2833333333333333,0.9020833333333333,0.8729166666666667,0.0,0.9458333333333333,0.0,0.8375
v6,2024,800000,fallback,11001,32.0,138.2187499999996,4422.999999999987,0,0,0.12916666666666668,0.85625,0.8041666666666667,0.07291666666666667,0.44375,0.0125,0.6625
v6,2024,800000,fallback,11002,32.0,126.56562499999959,4050.0999999999867,0,0,0.14375,0.9208333333333333,0.9354166666666667,0.16666666666666666,0.15,0.04375,0.5875
v6,2024,800000,fallback,11003,39.0,104.03846153846082,4057.499999999972,0,0,0.16875,0.8833333333333333,0.83125,0.03958333333333333,0.66875,0.014583333333333334,0.80625
v6,2024,800000,fallback,11004,39.0,111.40769230769187,4344.899999999983,0,0,0.4270833333333333,0.7854166666666667,0.7208333333333333,0.16458333333333333,0.9520833333333333,0.01875,0.79375
v6,2024,800000,fallback,11005,44.0,96.34999999999962,4239.399999999983,0,0,0.44166666666666665,0.8416666666666667,0.8,0.1375,0.9729166666666667,0.05625,0.79375
v6,2024,800000,fallback,11006,30.0,141.2866666666664,4238.599999999992,0,0,0.014583333333333334,0.95625,0.9770833333333333,0.0,0.0,0.03333333333333333,0.55625
v6,2024,800000,fallback,11007,34.0,101.19705882352909,3440.699999999989,0,0,0.010416666666666666,0.9833333333333333,0.9895833333333334,0.0,0.0,0.027083333333333334,0.7041666666666667
v6,2024,800000,fallback,11008,41.0,94.83048780487736,3888.049999999972,0,0,0.25833333333333336,0.775,0.7354166666666667,0.09375,0.8083333333333333,0.0125,0.75
v6,2024,800000,fallback,11009,40.0,123.42124999999938,4936.849999999975,0,0,0.29583333333333334,0.9083333333333333,0.8979166666666667,0.0,0.9833333333333333,0.0,0.8520833333333333
v6,2024,800000,fallback,11010,36.0,110.84861111111023,3990.5499999999683,0,0,0.24166666666666667,0.8229166666666666,0.7895833333333333,0.04375,0.8875,0.008333333333333333,0.7979166666666667
v6,2024,800000,fallback,11011,30.0,138.59999999999954,4157.999999999986,0,0,0.014583333333333334,0.98125,0.9854166666666667,0.0,0.0,0.00625,0.60625
v6,2024,800000,fallback,11012,32.0,136.88124999999965,4380.199999999989,0,0,0.19583333333333333,0.8166666666666667,0.7625,0.11666666666666667,0.42291666666666666,0.016666666666666666,0.6645833333333333
