method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v6,7,300000,fallback,11000,37.0,97.01756756756731,3589.6499999999905,0,0,0.5875,0.8479166666666667,0.0,0.9125,0.9375,0.23125,0.2916666666666667
v6,7,300000,fallback,11001,40.0,116.43375,4657.35,0,0,0.775,0.9958333333333333,0.0,0.9333333333333333,0.975,0.2833333333333333,0.36875
v6,7,300000,fallback,11002,38.0,113.7815789473683,4323.699999999995,0,0,0.68125,0.9020833333333333,0.022916666666666665,0.9333333333333333,0.8854166666666666,0.2625,0.3
v6,7,300000,fallback,11003,36.0,102.2152777777774,3679.7499999999864,0,0,0.5604166666666667,0.7625,0.0,0.9583333333333334,0.9708333333333333,0.19791666666666666,0.36666666666666664
v6,7,300000,fallback,11004,34.0,113.79999999999959,3869.1999999999857,0,0,0.5166666666666667,0.8979166666666667,0.0,0.9041666666666667,0.94375,0.20625,0.30833333333333335
v6,7,300000,fallback,11005,35.0,107.86142857142819,3775.149999999987,0,0,0.53125,0.7520833333333333,0.0,0.9479166666666666,0.9645833333333333,0.2125,0.30833333333333335
v6,7,300000,fallback,11006,39.0,108.61282051282039,4235.899999999995,0,0,0.7,0.8166666666666667,0.027083333333333334,0.9645833333333333,0.8854166666666666,0.26458333333333334,0.3416666666666667
v6,7,300000,fallback,11007,36.0,103.9624999999997,3742.649999999989,0,0,0.54375,0.7125,0.03125,0.96875,0.9,0.25833333333333336,0.2833333333333333
v6,7,300000,fallback,11008,39.0,102.20384615384594,3985.9499999999916,0,0,0.6,0.8479166666666667,0.0,0.9208333333333333,0.95,0.22708333333333333,0.28958333333333336
v6,7,300000,fallback,11009,36.0,140.28749999999988,5050.349999999996,0,0,0.7166666666666667,0.9979166666666667,0.0,0.9520833333333333,0.975,0.20416666666666666,0.35
v6,7,300000,fallback,11010,36.0,120.597222222222,4341.499999999992,0,0,0.59375,0.9833333333333333,0.0,0.89375,0.95,0.19583333333333333,0.3375
v6,7,300000,fallback,11011,40.0,108.75874999999989,4350.349999999996,0,0,0.6333333333333333,0.8979166666666667,0.029166666666666667,0.9541666666666667,0.9333333333333333,0.2520833333333333,0.30416666666666664
v6,7,300000,fallback,11012,35.0,122.08999999999973,4273.1499999999905,0,0,0.6,0.9583333333333334,0.0,0.89375,0.925,0.2,0.325
v6,7,300000,fallback,11013,40.0,123.64249999999984,4945.699999999993,0,0,0.6708333333333333,0.9770833333333333,0.0,0.9270833333333334,0.9583333333333334,0.23333333333333334,0.39791666666666664
v6,7,300000,fallback,11014,39.0,110.94999999999982,4327.049999999993,0,0,0.6229166666666667,0.9541666666666667,0.025,0.9520833333333333,0.9708333333333333,0.2604166666666667,0.34791666666666665
v6,7,300000,fallback,11015,36.0,114.123611111111,4108.449999999996,0,0,0.63125,0.90625,0.0,0.94375,0.9625,0.19583333333333333,0.34375
v6,7,300000,fallback,11016,36.0,130.55416666666653,4699.949999999995,0,0,0.6895833333333333,0.9895833333333334,0.0,0.9479166666666666,0.9708333333333333,0.19583333333333333,0.3104166666666667
v6,7,300000,fallback,11017,37.0,98.63918918918894,3649.6499999999905,0,0,0.5854166666666667,0.8020833333333334,0.0,0.9395833333333333,0.9645833333333333,0.19583333333333333,0.325
v6,7,300000,fallback,11018,36.0,116.47222222222192,4192.999999999989,0,0,0.5875,0.8416666666666667,0.0,0.9291666666666667,0.95625,0.21875,0.3104166666666667
v6,7,300000,fallback,11019,33.0,141.7106060606058,4676.449999999992,0,0,0.65625,0.9604166666666667,0.0,0.9,0.9270833333333334,0.19583333333333333,0.33125
v6,7,300000,fallback,11020,39.0,103.57435897435859,4039.399999999985,0,0,0.60625,0.7854166666666667,0.0,0.9604166666666667,0.9729166666666667,0.24166666666666667,0.32916666666666666
v6,7,300000,fallback,11021,37.0,119.2054054054051,4410.5999999999885,0,0,0.6458333333333334,0.9916666666666667,0.0,0.9520833333333333,0.9708333333333333,0.23333333333333334,0.34791666666666665
