episode,lam_util,lam_tp,mean_util_gap,mean_tp_gap,mean_util_slack,mean_tp_slack
47,0.0,344.637669606085,3.867622823394803e-05,0.001561721483822297,0.6531001871808025,0.0020024334258741164
48,0.0,354.55811559332585,0.0,0.002764908892589704,0.6672738813583966,-0.002047844401409272
49,0.0,340.39728140822524,0.0,0.0015460988777100952,0.9302612199928453,0.003177675600497728
50,0.9562175872723051,390.43500634518097,0.00185468656300446,0.01163800900396798,0.3945088512691921,-0.01163800900396798
51,0.0,412.39003089397966,0.03262964502279297,0.006438164788818853,0.38868789124937625,-0.006134332097628293
52,1.6764868728112217,439.7143784151327,0.12293342923055747,0.006695712625290681,0.017231752781188655,-0.006666868154772568
53,0.0,435.2607921109426,0.007024331156664148,0.0016836307325410818,0.45331672967020187,0.0007302283494098066
54,0.0,437.05777635160644,0.0,0.002004885408400308,0.43493687629071404,-0.00021695926675325153
55,0.0,435.77489335949593,0.0005037476481681037,0.001307331631453891,0.36077787895609936,0.00027256485170084824
56,0.0,429.20194373871385,0.0,0.002647875601396769,0.7506925250616323,0.001589622619754192
57,0.0,443.9408408624797,0.04254933090785364,0.0038595741711288274,0.4373372887418408,-0.0034022063864308817
58,0.0,457.2177982653525,0.047008327387852746,0.0035145079496527003,0.25209828803837936,-0.0034420432335184265
59,0.0,468.7527356736855,3.938202840925736e-05,0.003462250215662378,0.5422146299103474,-0.002911268985653684
60,0.0,479.0268530463659,0.0,0.003252957003621766,0.5530579827242839,-0.002572212796434461
61,0.0,502.92748127486885,0.0,0.006019663722975626,0.4795390718296968,-0.005805039325920926
62,0.0,511.6075827659204,0.02672290523618993,0.0032632209604390983,0.24138217123844125,-0.002420093335520097
63,0.0,498.3705987711682,0.0,0.001609759711409172,0.5967553022472052,0.0031170142682591198
64,3.528849551988387,525.7292104270174,0.1684972507224475,0.007143863795570466,-0.02132360321253782,-0.006233690009957026
65,0.0,561.0820784327449,0.17879164344533766,0.009061858246757282,0.08717565965643115,-0.008936827722747731
66,0.0,558.4523579655829,0.027585114074145815,0.0020469407105162896,0.4143890624355357,0.00013620027412697096
67,0.0,528.3636644086713,0.003972614360871208,0.00045986724791273226,0.49963953083490553,0.007386484859862985
68,0.0,506.7880858801428,0.0,1.5297767621886731e-06,0.8319456144434193,0.005661405704541608
69,0.0,531.1015399844729,0.0,0.005564856935986296,0.5789621026362858,-0.005560400209274752
70,0.0,553.7334234487847,0.0,0.006154909999369194,0.7152657186709327,-0.005920510499416307
71,0.0,532.9391515527238,0.0014148812024837054,0.00013540628758471106,0.4654617408325435,0.004660513992181789
72,0.13070225493564425,554.4007974018365,0.07277668827160985,0.004879283984670861,0.25284434578540566,-0.00463605728607536
73,0.0,536.9299347323856,0.04673166279610512,0.001122504459516708,0.16912650346518998,0.003717617639145269
74,0.0,523.3702188444202,0.004477299163001779,0.0020844427082215623,0.4720424938879809,0.003604430216265866
75,0.0,528.1573459562314,0.001978027582876547,0.0025286036957780727,0.523364579091363,-0.0009708475740109481
76,0.0,550.4078702315096,0.0,0.00559973891772259,0.5926404535641611,-0.005452909897406703
77,1.5502085946066457,568.2759917182893,0.054513760669725964,0.004670700983305591,0.17448306818411427,-0.004620692785381088
78,0.0,583.7401395180374,0.05936312145475601,0.005313524013935132,0.3424690659192036,-0.0038821582489575414
79,0.0,568.7242982150286,0.003618655286169327,0.0012484053986824863,0.667546326946519,0.0034079197873475454
80,0.0,587.2692681346475,0.060293281522930744,0.0044955313491365214,0.4022159676265793,-0.004079613847266414
81,1.1720934875469622,577.2741575841281,0.12012098240135083,0.0031430297420756005,0.11708233592129176,0.0020072462899058856
82,0.0,602.4568644445066,0.04190638640327333,0.0057559947467938615,0.33846062844822916,-0.005755374187780935
83,0.0,608.3003235426928,0.0,0.0032264491924192283,0.8656417822808599,-0.001850189519883628
84,5.393325988633199,629.6160897310058,0.18453959216715285,0.005975755773944318,-0.024442668953397213,-0.005070306101309493
85,0.0,624.5925033939874,0.00665315282720158,0.0023437609274667777,0.5816191600113737,0.000877979394908063
86,0.0,615.5332016854696,0.0,0.0005962558162719376,0.7133330530089359,0.0023404109850288265
87,0.6104576998003544,656.2236637574082,0.0030691947026178696,0.00954193731331445,0.37768979529392527,-0.00954193731331445
88,0.0,652.7948091980496,0.0,0.002150131173771981,0.9425680635235206,7.910292068130232e-05
89,0.5525121388536349,657.4090723778143,0.00031850421041681196,0.0017889665103784686,0.4981018566458896,-0.0008657948981497127
90,0.0,622.7693809646315,0.0,0.000557045912498831,0.6972778825807235,0.008183819678968939
91,0.0,669.1215373421157,0.0009745752572769129,0.010431054996185364,0.5245352186981144,-0.010431054996185364
92,0.0,678.2730560755479,0.0,0.0036799798918014637,0.7292494423251661,-0.0031188612381391687
93,0.0,697.3926176868223,0.0,0.004907506660397015,0.4582936262733637,-0.004526693924547064
94,0.0,719.0706690024276,0.00026730066581259277,0.005586760336153841,0.4131174846421014,-0.005410517468846545
95,0.6523282489122847,731.6616322796785,0.061229188333507545,0.004178694520565318,0.223394956199315,-0.003276535506059576
96,0.0,764.1753381168477,0.00026730066581259277,0.00787303065392667,0.5633181975986721,-0.007846574938595804
97,1.636868484000904,773.6031381210151,0.18275918876805347,0.003293035176730481,0.2000412891687384,-0.002727171175033385
98,0.0,768.4409311804574,0.0,0.0013118912468307296,0.5016168243405176,0.001221122162358892
99,0.0,783.3058344544976,0.0,0.0037509716348936226,0.7990674976105558,-0.003387107025673605
100,0.0,744.096361262744,0.0,0.0002216937719270014,0.8674377133163668,0.00906457830186083
101,0.0,739.4213788852005,0.0,0.00233940138147852,0.6222859386104924,0.0018412063263498206
102,0.0,734.0265542242337,0.0,0.0015877790907201414,0.5530222646574364,0.0012001735068299174
103,1.8336805765818023,741.7555726234319,0.06859283401366986,0.003987280516454119,0.17521211344003074,-0.0017983540428057787
104,0.0,765.9260075100907,0.011211248806089067,0.00741466262805968,0.3625876784482671,-0.005911894869091308
105,0.0,779.7543358499033,0.0,0.0038439220717946024,0.839395456086774,-0.0036719193800617868
106,1.2404526423175515,791.3348579839554,0.05074349763403779,0.003367418237640044,0.37772150258112464,-0.002878787728847966
107,0.20992904989761552,813.3558020209165,0.06225434484326914,0.005592140338949319,0.24993688507029352,-0.005361282956573672
108,0.0,789.6560840396378,0.0060276605514989244,0.00022222169365872457,0.5298800510286147,0.005328383777902713
109,0.0,820.6334547695934,0.0,0.006955544363881137,0.8236019093936683,-0.006867316024030325
110,0.0,796.4381952568291,0.007772734008722076,6.0503756191626366e-05,0.6636129434949036,0.0051433872208964245
111,0.0,814.2720203558017,0.0,0.005561928688720814,0.6395550974982515,-0.003715256507214469
112,0.0,806.4075796258655,0.0,0.001711735963929261,0.6944720630402785,0.001484648822781484
113,0.0,834.1259624521647,0.0,0.0064051101258912274,0.44334919774211673,-0.0064051101258912274
114,0.0,834.6335310526056,0.0,0.0019901163662448796,0.6905117447770504,-0.0006137063144015124
115,2.115463116095345,849.2509685688451,0.11602787219896844,0.004287054440343305,0.2157785995484834,-0.0033716758090406866
116,0.0,877.5469625684282,0.002475628411390592,0.007245123350060654,0.398367369789891,-0.0069633633597274034
117,0.0,863.7530775832041,0.0,0.0011788994670588705,0.5683476494897566,0.0028671532281451715
118,0.0,876.0355488288444,0.0,0.003255532827403468,0.5710890637817401,-0.0025538068907675795
119,0.0,864.8037646396391,0.0,0.0012055632422250581,0.7493633938994468,0.002423553999800108
120,2.3516241166400107,893.9273379278859,0.10526324086244793,0.006791233321571243,0.0738627746850717,-0.006700268190292862
121,0.0,883.9536730677352,0.0066074575916998,0.0003666449889655049,0.562117458162513,0.0018383878578768728
122,0.0,876.4882977483738,0.0,0.0021585579581567963,0.6655024901790961,0.0020683139275603757
123,0.0,889.8486056796024,0.014299546057052847,0.0045778395060848825,0.35592199950213677,-0.00307706012827335
124,0.0,903.2934003326782,0.0,0.004498371589507009,0.650066545911882,-0.0034701771629318547
125,0.0,907.9192487725131,0.0009745752572769129,0.003053551089524772,0.6674343487785617,-0.001275998946639807
126,0.0,895.919631356667,0.000691413120854776,0.0014492923246598615,0.6787073006366088,0.002848532249558938
127,0.0,924.420416499468,0.005515735115298068,0.007151693440772813,0.6050552158824439,-0.006552053707921291
128,0.0,935.5328650277996,0.00026730066581259277,0.004046911297673193,0.5712465154722188,-0.0031816471108723817
129,2.9836419078214536,972.5486942647262,0.07972538500790967,0.00888455190461812,-0.026132481215562185,-0.00888455190461812
130,0.0,971.5255564978289,0.0,0.0017570138414549925,0.5900137721537622,-0.0003152531174764124
131,0.0,986.4383112241203,0.015358639432089389,0.004856047810688532,0.5147091759322986,-0.003361637016922043
132,0.0,975.3394569746272,0.060048983813633695,0.0022157137330039117,0.35826411012582027,0.0024099734419438562
133,0.0,983.9711734469556,0.0,0.0024110006072386547,0.772724775798457,-0.0018029906519173927
134,0.0,993.3683698685575,0.000987139649788535,0.0030958407131687874,0.3989024069937604,-0.0024235930860408107
135,0.0,996.9867630847574,0.0017610485167572618,0.002931817195741757,0.42905083387659354,-0.0009917076373382196
136,0.0,1017.8541239686715,0.052289753438530866,0.005231837842690189,0.3057529635210015,-0.004981550920597975
137,0.0,1031.0661043581433,0.0,0.0036589390050723015,0.5595126936400731,-0.003477922595694645
138,0.58192691031168,1034.4957073187093,0.15532463026343316,0.00431189135630151,0.06939070253978075,-0.0009463868207653121
139,0.0,1057.1111283511432,0.0025126790824640606,0.005451530182241157,0.5233196553332122,-0.005369415433117612
140,0.0,1050.5749394239822,0.0,0.0011081160524170344,0.7169532165461319,0.0011952388045957795
141,0.0,1059.9985402767015,0.0,0.0024568857484741453,0.935909927896507,-0.0020304970638164153
142,0.0,1069.709935611863,0.019262464000921246,0.0028988086940596354,0.38496586718909603,-0.002485730555896625
143,0.0,1060.161893443214,0.0,0.0007680113876651312,0.7173461049848253,0.0021441363591099423
144,0.0,1052.1565114300345,0.0,0.001467450061655068,0.6001167880229454,0.002118379994405257
145,0.0,1079.9094482530224,0.051021222609568685,0.006674751776857211,0.21223081443276468,-0.00650758010966126
146,0.0,1092.8692606218578,0.0038732612500785536,0.0037135265189341747,0.5842301342468031,-0.0036009343812319944
147,0.0,1093.2281451521224,0.00024195639066077132,0.001828942368612997,0.5115728807481366,-0.00018771591277809467
148,0.0,1119.3340516154922,0.07019610044034674,0.006484929366557998,0.46344521502294744,-0.006143363761685737
149,0.0,1135.9430771852917,0.0,0.00445639999020725,0.6200471013364538,-0.00438887216833985
150,0.0,1167.0474988706867,0.089926566258163,0.0075730349904114935,0.28900397284774865,-0.0075730349904114935
151,0.0,1152.349384270945,0.0,0.0016045186535063054,0.6784321507291126,0.0030631169808219374
152,0.0,1148.7428079907577,0.0004553693345490983,0.0017402589741208594,0.5303778606502143,0.0012578130651131774
153,0.0,1160.687649156414,0.006981405135188086,0.0035452664165606033,0.3358438138610296,-0.002827097367667813
154,0.0,1175.2854666842866,0.0,0.003962808276820192,0.6779509495892538,-0.003707554296353345
155,0.0,1184.5986895745098,0.0,0.003252144372535257,0.8582479174367145,-0.0024149474862767734
156,0.0,1193.984541498398,0.0,0.0028925947913415713,0.7661699729171885,-0.0023189477952704454
157,0.3450344112282302,1225.1417239677137,0.192829816137248,0.007529416573907075,0.19640859208668346,-0.007526517156968877
158,0.0,1232.803829770238,0.0,0.003299166381998216,0.7498411907534797,-0.002306706230973367
159,0.0,1231.5114496258554,0.0,0.0031392647219746815,0.7825790976247552,0.0003221476168541736
160,5.0374175263323355,1280.8543865979846,0.21848724411630982,0.011670386205708443,-0.08820838568998124,-0.011670386205708443
161,0.0,1255.1744340421167,0.0,0.0008132896658030937,0.6538129561591721,0.0052730052220166515
162,0.0,1295.248762894861,0.007250709460330222,0.008886997301325845,0.3677602139641099,-0.008886997301325845
163,0.0,1312.2893553475017,0.0,0.0050765829751801715,0.6710765259258878,-0.004817617182200007
164,0.0,1309.3411051551725,0.0,0.002618176580066045,0.698800548154223,0.0005694439923337989
165,0.0,1340.6509545909744,0.0,0.007373064433042336,0.518999075046437,-0.007299346314257601
166,0.0,1385.9570001309028,0.10750897444687212,0.01170823027780122,0.30543910780527195,-0.011322093769866478
167,0.0,1375.521766549502,0.0005219201812589337,0.0013038910002246802,0.5276535010335883,0.0018496524004444998
168,0.0,1374.3521632868521,0.00026730066581259277,0.0017745079661059414,0.4684710307366912,0.000680168657088028
169,0.0,1368.2409990024375,0.0,0.0012530497431239497,0.8189973149509253,0.0014595832479753804
170,0.0,1383.6247539943658,0.0,0.004022122084645562,0.6910666214680563,-0.00357473735315349
171,0.0,1378.894506011695,0.0501877410842501,0.0017480785018073473,0.378615721583854,0.000836159155220727
172,0.0,1414.0757192558506,0.0028744952018281496,0.008231640895779477,0.593198177905453,-0.008231640895779477
173,0.0,1420.4367641264053,0.004842569879360137,0.003819954863203886,0.40474317035108015,-0.002122417394002495
174,0.0,1424.769535091277,0.052854723744933954,0.0016221901483293962,0.3283494618904884,-0.0009872219270225194
175,0.4023087123635697,1463.5412066825695,0.07929975045574922,0.00925133248333308,0.14818767783976194,-0.00925133248333308
176,0.0,1435.324689898897,0.0,0.00056106762621307,0.6473944638677381,0.006080914102708221
177,0.0,1428.6676667658699,0.005335605752252966,0.0005639892426061139,0.4635621207523799,0.0022396263362316838
178,0.0,1414.0762343646757,0.0,0.0009503416829555938,0.761247194640993,0.0034893402123316137
179,0.0,1420.8747147716294,0.0,0.003023926616792365,0.9548749070541959,-0.0014227716611613036
180,3.735676190659398,1445.3796767205301,0.12493513664544258,0.006357620124396121,0.04270455086401096,-0.006019220825829189
181,0.0,1451.4685700034327,0.0005107697491129466,0.0032692944416408388,0.3927779714573668,-0.0018458053248892952
182,0.0,1467.1571315705582,0.0,0.004156241532902706,0.6038306998858682,-0.0037239002576213145
183,0.0,1445.3004090558265,0.0,0.00017356287035735432,0.544817589257663,0.004981936421412905
184,1.1241020682175475,1437.5688129234663,0.117186375267308,0.00101524705623047,0.09883330420992954,0.0022853731153681437
185,0.0,1487.4462068471432,0.12031110220372365,0.011830946578858957,0.20245853706422842,-0.011830946578858957
186,0.0,1476.3582897728245,0.0,0.0015470013275832874,0.5730678919676535,0.0017404989974105728
187,0.0,1505.1137077144117,0.0,0.006693756666071862,0.6740846383112338,-0.006440517520113868
188,0.0,1505.0619114230867,0.0,0.0019710643685610556,0.4922356454290137,-0.0004891449677262266
189,0.7588505752682742,1527.5778711674338,0.14344416240147947,0.00547927875690311,0.10906748159053221,-0.005242536067298458
190,0.0,1537.5420755825598,0.014001613119760524,0.0033190548896869267,0.3704699837943043,-0.00273525017584355
191,0.0,1549.4581194450852,0.0,0.003110772078416017,0.6068484956560172,-0.002907706025844942
192,0.0,1554.9879403676252,0.0,0.003698291286549839,0.6970294816120443,-0.0014591923125497777
193,0.0,1584.745593150911,0.0,0.00712015235106343,0.6275737046363318,-0.00712015235106343
194,0.0,1597.9799341620533,0.0,0.004237521776080561,0.6307946940797722,-0.0036248732107634065
195,0.0,1567.5091914534976,0.02125293205689405,0.0,0.485497450438781,0.007165546662007844
196,0.0,1602.8472209901681,0.006947989841621241,0.007815685289759946,0.5518959963163175,-0.007815685289759946
197,0.0,1609.1257426048599,0.038578548823743064,0.002550151018816639,0.4427774007202361,-0.0022237575875763073
198,0.0,1643.556911274117,0.020216172801041585,0.00818009521534769,0.213734442597241,-0.00817064938489383
199,0.0,1669.0430426876937,0.11407026640776977,0.007397383681139766,0.07383690434011697,-0.006598797731020816
200,0.0,1705.1468151075346,0.067721582540326,0.008981662873649153,0.174002811436589,-0.008872939714442364
201,0.0,1723.85515501723,0.02951668773623434,0.005559741728239683,0.5901683254923675,-0.004931033821649035
202,0.0,1741.5013549253163,0.013833801152031023,0.004793627490477062,0.5033271803621149,-0.004342432400746895
203,0.0,1746.3318064043892,0.0,0.002261846534674203,0.7853082279414597,-0.001342875670745756
204,0.2335883385654478,1744.358972666334,0.012292285905944726,0.0030972605127693987,0.3081299965170379,0.00047719387545382347
205,0.0,1759.3682138397735,0.0,0.004233930604985884,0.5628951874250865,-0.003507570343744934
206,0.0,1737.9456009945839,0.0,0.00032256393180387445,0.7916415989220186,0.004838719608219219
207,0.3208890719070401,1737.4169814146906,0.00038712755708453055,0.0023386747154039676,0.30256660867315804,0.0005549982135079757
208,0.0,1782.541251507383,0.015141821685207123,0.010819438711776699,0.2758595044729084,-0.010819438711776699
209,0.0,1770.0240414788557,0.0,0.002063085749028238,0.5726564193277275,0.002194256808010355
210,0.0,1792.0185403660867,0.0,0.00487856891491406,0.7075086992677705,-0.004822447136583369
211,0.0,1815.6145442681116,0.0,0.00602826364990936,0.6267459697358208,-0.006014800886619217
212,0.0,1819.867056744095,0.011819305521567415,0.003613009417965785,0.3808149551757236,-0.0013273114353121662
213,0.0,1839.8067255632884,0.0,0.00565480318467949,0.4598777333575213,-0.004699138609791619
214,0.0,1832.80715950608,0.011041567039172518,0.0019414910007573203,0.4578902898299702,0.0013625132423337686
215,0.0,1841.965525014444,0.0,0.0034034117556895564,0.763584000645663,-0.0019713565892105884
216,0.0,1873.2823287604892,0.00894712971857559,0.007629633820724197,0.506140088759057,-0.007629633820724197
217,0.0,1874.0919161435459,0.0,0.0021749470756524357,0.8810338458701489,-0.0006907956834173668
218,0.0,1900.3166385635816,0.0,0.006266606399469306,0.7978508177809831,-0.00611166612928292
219,0.0,1908.7870900925789,0.003782211662069194,0.0042914917123518985,0.4804860351302197,-0.002436874237962053
220,0.0,1901.336988702839,0.0,0.0006477606189954643,0.8053265592509924,0.001745287078876084
221,0.0,1894.440204057234,0.00026730066581259277,0.001190984926926733,0.49035653691031067,0.0018247757602533657
222,0.0,1909.8692356192698,0.0,0.004335554254359514,0.5110089476503957,-0.0035847922718685015
223,0.0,1910.464553585841,0.0,0.0011200119343813882,0.7659254128907056,-0.00044124600575169053
224,0.0,1932.471551606892,0.0,0.005248962118456213,0.6463834872806847,-0.005185926808473702
225,0.0,1928.9574040436748,0.0,0.0034070933186647837,0.685055757891433,0.0004767843145834184
226,0.0,1944.2523748349918,0.025456204295115963,0.003848273432259419,0.3582948597032507,-0.003484129241927282
227,0.0,1967.8496814178782,0.0,0.005878624711172102,0.843965999353921,-0.005878624711172102
228,1.8189389169909154,1981.9962101523795,0.05133450322373653,0.005069480333047573,0.17892382438072177,-0.003705167434204831
229,0.0,1990.9284466852134,0.007277752818211986,0.0037746333065949585,0.354652227417257,-0.0022514105457090627
230,0.0,2010.1693077905254,0.16839005625081713,0.004705413035671123,0.17982554020420027,-0.00465375417276291
231,0.0,2020.268911675733,0.004842569879360137,0.004508759137860258,0.5843771417115206,-0.0026834735910632743
232,0.4633011768812174,2012.2882514536575,0.22095436336100624,0.0002900496942648794,0.1846931695704913,0.0018192841814364021
233,0.0,2001.989863862313,0.0,0.0015514564988763876,0.7783222566151106,0.0026458381440193964
234,0.4835081100403218,1985.027583601154,0.058248875371618346,0.0004894299726146731,0.2796450337063759,0.00418431030624318
235,0.0,1954.3095335510986,0.0,1.7137998077627179e-06,0.6076648539194109,0.007549704601791983
236,0.0,1938.0110038425648,0.0,0.00096212076370912,0.8613990599203781,0.004320240490106456
237,2.295437161164053,1975.6810799708937,0.14432651429004176,0.008917815392859378,0.13999053024663655,-0.00884023200987528
238,0.0,1944.5993382142115,0.0,0.0002839548860430779,0.6089545532576425,0.006666106691597402
239,0.0,1940.545387299037,0.0,0.0014470927223415252,0.6654822624552693,0.001651858600867029
240,0.0,1952.9001803571518,0.0,0.0031580747547381854,0.5217267517244045,-0.002982344320717828
241,0.0,1967.8345955783168,0.0,0.0045825785121780165,0.602032761124369,-0.0038081677089206773
242,1.1004120447105201,1973.0559684521559,0.02808417599949495,0.002373202593611951,0.12980989249398528,-0.0014441877986770557
243,0.0,1971.6584710054346,0.0,0.002253172482736306,0.4319058013218913,0.00032025187571674214
244,0.15383497806569535,2006.1298590112801,0.2334251642591372,0.008269765468908407,0.13940411925722893,-0.008150212776967312
245,0.0,2016.1934160129917,0.0,0.00349385112483032,0.7431172420738278,-0.002985868100565162
246,0.0,2029.6323535105212,0.0,0.004419802749724769,0.6392859897654852,-0.0032189706309529377
247,0.0,2017.8651722502682,0.000691413120854776,0.0013196595489684728,0.31661227499857525,0.0026428754478627736
248,0.0,1999.0714357053043,0.0,0.0003065043488566251,0.7090530858536214,0.004740118152956628
249,0.0,2018.9553588093627,0.0,0.004658375136489855,0.5080423929568192,-0.004458613143561363
250,0.0,2013.0795533228873,0.0,0.0014924188631941265,0.6472943989351161,0.0009676689828836719
251,0.0,2002.8469686988765,0.02021833160289054,0.0004217788868143113,0.5623894645213555,0.0026116063412457403
252,0.0,2010.2301792649478,0.0018244282551063834,0.003339282430960575,0.4367880247816522,-0.0015944037052347262
253,0.0,2009.680926977793,0.0,0.0020982961201043205,0.525206774894185,-4.5292728223896135e-05
254,0.0,2031.7144634000128,0.00026730066581259277,0.0054939825324307,0.5025341420614973,-0.005211353302419875
255,0.0,2033.2437012735807,0.002723479584474397,0.0016773153387848216,0.49431052935601283,-0.000735265378921786
256,0.0,2023.2668045250284,0.008602303341755406,0.0012470958910080346,0.4496784508768148,0.0024470124916947155
257,0.0,2007.5691627870265,0.0,0.0005817650895722581,0.6853230496222694,0.0039298266722387265
258,3.852734803302623,2060.906186691978,0.14418089749280755,0.012476851702964172,-0.03459241303875827,-0.012476851702964172
259,0.0,2033.2036588264605,0.0,2.981219148430325e-05,0.7280705158022804,0.0056110689731915285
260,0.0,2044.054554777713,0.0,0.0024061114170590525,0.49388609302094627,-0.0018856881164282253
261,0.0,2022.5433086771602,0.0,0.0004170238823458472,0.7776894517960192,0.0048534363734059754
262,0.0,1992.8452690891334,0.0,0.000363782290379556,0.45900592846687077,0.007462533169450309
263,0.0,2001.5391866536206,0.0,0.0035921626925116724,0.607780899305609,-0.0016525002978553867
264,0.0,2017.3043993615124,0.007772734008722076,0.004206616655684044,0.4310623061937965,-0.004049337170046096
265,0.0,2054.8127713435856,0.008855027413478357,0.009180457881738378,0.34417639963244656,-0.009180457881738378
266,0.0,2059.913209454791,0.02854668305170856,0.0024198308556709317,0.36322533584283323,-0.0017737242282671309
267,0.0,2078.537938285229,0.0016789762830520377,0.006120247499949395,0.647203818787338,-0.004342571502558275
268,0.0,2051.640516377558,0.0,0.0003939547652303852,0.6009826194977493,0.006136195923745316
269,0.0,2057.7309637371177,0.006228879111038447,0.0030598944348138174,0.5156894823923228,-0.0009084122457571205
270,0.0,2070.2935707364613,0.0314575055144931,0.004133733305604485,0.3477615777981087,-0.0032020833965346065
271,0.0,2069.483909534436,0.003618655286169327,0.0014822722327436746,0.6482002705563916,-1.4314902942761776e-05
272,0.0,2059.737252660598,0.0,0.0010711561611265337,0.7861716527648461,0.0023958501768114645
273,2.239461331339358,2071.8850415782786,0.1350025782508037,0.003804304379538154,0.05905307857628554,-0.0027208577081766524
274,0.0,2044.153987592856,0.01781365890371771,0.0004432250520046107,0.5552116652317073,0.0063512408703067175
275,0.0,2049.688189471491,0.0,0.0023076537890351387,0.6064219911479605,-0.0007992247254108248
276,0.0,2032.0651495265179,0.0025622923163736372,0.00032056743210584536,0.647203818787338,0.003987654390552189
