episode,lam_util,lam_tp,mean_util_gap,mean_tp_gap,mean_util_slack,mean_tp_slack,util_slack_ema,tp_slack_ema
1,0.0,0.9286839896982204,0.0,0.002555209061124387,0.6267280743737603,-0.0015180916452046257,0.1880184223121281,-0.00045542749356138767
2,0.0,1.7992672766796582,0.0,0.002631015756786074,0.6797803388317832,-0.0017947390356462716,0.3355469972680246,-0.0008572209561868528
3,0.0,0.1654783479045936,0.011944354152158538,0.0005761639064557571,0.3914309101213967,0.0071032912519372144,0.35231217112403623,0.0015309327062503673
4,0.11580434273827112,0.5078514017879034,0.094952491888487,0.0017319900141382419,0.25482714908420834,0.00011587243767731125,0.3230666645120878,0.0011064146256784505
5,0.9172379433900901,3.9539005272569527,0.11152386741655866,0.008831596682465382,0.023266227511043246,-0.008820091189807922,0.23312653341177444,-0.001871537118967461
6,0.0,7.798131487433375,0.006981405135188086,0.009097175176866137,0.5507423898074862,-0.009083349022158954,0.328411290330488,-0.004035080689924909
7,0.0,13.386556286651842,0.025575357876969268,0.00962817184989017,0.29008674463594425,-0.009524905470700498,0.31691392662212486,-0.005682028124157586
8,0.0,12.923043785793912,0.0,0.00010542822803617609,0.6412067185180796,0.005405611267299038,0.41420176419091126,-0.0023557363067205988
9,1.1611131209849002,19.707128173555116,0.09947182216784824,0.008181694843664997,0.03667347430220809,-0.008116574165724998,0.3009432772243003,-0.004083987664421918
10,0.0,20.72800104631667,0.0,0.0014101817985012915,0.6606035548386757,0.0004972396539316351,0.4088413605086129,-0.0027096194689158522
11,0.0,26.185060191821353,0.02218979332860111,0.007005754022220452,0.42570479909490866,-0.007001818591490438,0.41390039208450163,-0.003997279205688228
12,0.0,26.61579124085545,0.053833863790577474,0.0011224386433934766,0.4186912137841417,0.0020917172282033233,0.41533763859439365,-0.0021705802755207625
13,0.0,29.985339033233206,0.0,0.004093001747947085,0.5471676194790317,-0.002765617883381729,0.45488663285978503,-0.002349091557879052
14,0.0,30.82773549969945,0.0012413320527717997,0.0011509683765258268,0.5361698317839456,0.0006039072967744218,0.4792715925370332,-0.00146319190148301
15,0.0,36.68752133597098,0.07053981740042077,0.009699950456879885,0.2702153944342859,-0.009699950456879885,0.416554733106209,-0.003934219468102072
16,0.0,35.01040864950734,0.0025622923163736372,0.00015104444043530024,0.6032629970918395,0.005182068805348307,0.47256721230189813,-0.0011993329860669583
17,0.0,34.99334277376037,0.0,0.0006453301468506023,0.6607895899115114,0.004183671394831974,0.5290339255847821,0.00041556832820272146
18,0.0,37.08905863449552,0.00024436128017582776,0.003507557063250509,0.5264065667044071,-0.0031340848630536182,0.5282457179206697,-0.0006493276291741804
19,0.0,37.301707766074166,0.0033745654575693443,0.002788353191175939,0.42703723705666785,-0.0008488473814510923,0.49788317366146906,-0.000709183554857254
20,0.14634847615971536,37.92187759046758,0.06116226018057413,0.0036007240432941647,0.18661683904747672,-0.0005860882056441144,0.4045032732772713,-0.000672254950093312
21,0.0,40.62882629658809,0.0,0.004955472256915666,0.6512947819075895,-0.004872732978520855,0.47854072586636676,-0.0019323983586215748
22,0.0,43.70827895618904,0.012036580073544197,0.005897454465475052,0.2633781787106946,-0.005634744202878886,0.41399196171966507,-0.0030431021118987682
23,0.0,45.097831001920284,0.10711108243042385,0.0017845326392678833,0.20523195366669303,-0.000755189217046826,0.35136395930377345,-0.0023567282434431855
24,0.7353260202821319,52.7300303123588,0.04318443754907042,0.012632320186708887,0.05605523887489893,-0.012632320186708887,0.2627713431751111,-0.005439405826422896
25,0.0,55.1860416649086,0.0,0.0031432655757444063,0.7424109029731882,-0.00243512315479116,0.4066632111145342,-0.004538121024933375
26,0.0,60.0427757418019,0.002098645849303127,0.0044991948787795576,0.5525992098975081,-0.004263059881631615,0.4504440107494263,-0.004455602681942847
27,0.76240339703768,68.17942139266057,0.19543932841952977,0.01203848559323572,-0.06693467225922262,-0.01203848559323572,0.2952304058468316,-0.006730467555330709
28,0.0,70.91697328802162,0.0,0.002374154560372537,0.6455741091519278,-0.000781544173506247,0.40033351683836044,-0.00494579054078337
29,0.0,73.41638580172068,0.025311988447783033,0.0015599117567373303,0.43046722749771604,0.0020098689057957294,0.4093736300361671,-0.0028590927068096396
30,0.0,76.43087963400183,0.07922100291321321,0.0016585391790032975,0.3339105921642069,-0.0010092014744859583,0.386734718674579,-0.002304125337112535
31,0.0,81.09071300708497,0.053598962506635386,0.006633759401950216,0.2327669407359688,-0.006633759401950216,0.3405443852929959,-0.0036030155565638395
32,0.0,80.41492926565654,0.0,0.0011039456720272937,0.5785137919797093,0.003958139002324986,0.4119352072990099,-0.0013346691888971919
33,0.0,83.3782930213564,0.0,0.0035311280531766884,0.6037261322717347,-0.002364922070083339,0.4694724847908273,-0.001643745053253036
34,0.0,80.03811985756765,0.012417075975299502,0.0,0.3751525290631574,0.008417463873546662,0.44117649807252635,0.0013746176247868733
35,0.0,81.13703949139986,0.0007860039660562241,0.002441790842850939,0.42092774148774237,-0.0006344572077112571,0.43510187109709114,0.0007718951750374342
36,0.0,84.99932622422946,0.015304562383514622,0.00965663940303041,0.4778699135163903,-0.009510486351507917,0.44793228382288086,-0.002312819282926171
37,0.0,87.8837291385642,0.0,0.006808723501496887,0.613820534046663,-0.006716862742072787,0.49769875889001547,-0.003634032320670156
38,0.0,91.72366932521372,0.04744583119278163,0.005440078363748542,0.16959051247773937,-0.005439270622443781,0.3992662849663326,-0.004175603811202243
39,0.0,95.26006364594168,0.006689734675274502,0.004739330865996433,0.47844763061402973,-0.0034080543420184043,0.4230206886606417,-0.003945338970447092
40,0.0,99.56702031982594,0.04644715873676247,0.005148988476564297,0.379091763550014,-0.004458849976821228,0.40984201112745333,-0.004099392272359333
41,0.0,102.02567787947329,0.000691413120854776,0.0014883212560086313,0.5794624060333319,-0.0008416671437013016,0.46072812959921683,-0.0031220747337619235
42,0.0,102.99444113967998,0.0,0.0029578402421193994,0.7653406220549681,0.0023820299388504925,0.5521118773359421,-0.0014708433319781987
43,0.0,99.95879011589165,0.0,9.647319421401936e-05,0.4695375216846098,0.009637719286060097,0.5273395706405424,0.0018617254534332899
44,0.0,99.77114770708701,0.0,0.0021112303625387806,0.7035433820058491,0.0018454782619272388,0.5802007140501344,0.0018568512959814744
45,0.0,100.70042477647331,0.0,0.005389221767596975,0.613843148066789,-0.00395266004588038,0.5902934442551308,0.00011399789342291791
46,0.0,103.51988556046827,0.0,0.007908007089558158,0.708738036440709,-0.007812846645529477,0.6258268219108042,-0.0022640554682628006
47,0.0,106.89341388814088,0.04723483947417596,0.007052596177122539,0.3478390948311467,-0.007052596177122539,0.5424305037869069,-0.0037006176809207224
48,0.0,109.53373845176057,0.0006775705643691483,0.0035089135975232494,0.5895836001167516,-0.002988092658062226,0.5565764326858603,-0.003486860174063173
49,0.0,110.32606553477258,0.0,0.0023596534251265826,0.7441338163916333,0.002349414501936655,0.6128436477975923,-0.0017359777712632244
50,0.0,112.56398778514597,0.08664023006590042,0.0027335277394670023,0.1488312095671009,-0.0009578595998260948,0.4736399163284448,-0.0015025423198320855
51,0.0,114.77916727987727,0.12159468652329515,0.003993214237465552,0.12583806160178598,-0.002744041172298002,0.36929935991044716,-0.0018749919755718602
52,0.0,114.40830819813101,0.0035312720122256985,0.002154403579681099,0.48736158290560033,0.0024158960024452973,0.4047180268089931,-0.0005877255821667128
53,0.0,119.30629307502686,0.0013040290419116614,0.008253068878434433,0.6184878505490982,-0.008226529953055424,0.4688489739310246,-0.002879366893433326
54,0.0,120.59237879868206,0.039864072779413846,0.0030600674075467703,0.5185325069324787,-0.0019471574889649253,0.4837540338314608,-0.0025997040720928057
55,0.0,120.07189504831223,0.0,0.0010805189637283445,0.728258787193815,0.004192002663600733,0.557105459840167,-0.0005621920513847441
56,0.0,119.91342837720256,0.00039539628404652616,0.0008846710946550273,0.561055914072618,0.0030615886420494853,0.5582905961099023,0.0005249421566455247
57,0.0,120.44560272841602,0.010461551521065034,0.001833577345073242,0.2989950739122299,-0.0005449524346958024,0.48050193945060055,0.00020397377924312655
58,0.0,126.69324683072186,0.01683080232060524,0.013571238867111412,0.42949515708514924,-0.013571238867111412,0.4651999047409651,-0.003928590014663235
59,0.0,123.50308567475055,0.04120719437393738,0.0012912423397559544,0.2703437213019574,0.006597387638839612,0.4067430497092628,-0.0007707967186123808
60,0.0,126.05124798026486,0.2624893717162042,0.0030989682782564354,0.12264675533083631,-0.001184273674605132,0.32151416139573485,-0.0008948398054102061
61,0.0,126.49755277852802,0.0013040290419116614,0.0038246027772056847,0.5040762313893613,-8.960342260155648e-05,0.37628278239382273,-0.0006532688905676111
62,0.0,124.82626465917004,0.0,0.0001202696694613635,0.7498382006660916,0.0044411945830717175,0.48834940787550335,0.0008750701515241874
63,0.0,126.76947709357336,0.0,0.005161434978197279,0.6728151125328091,-0.003404332066979153,0.5436891192726951,-0.00040875051402681475
64,0.0,126.18219410886694,0.0,0.0028581579943488603,0.7758930154121474,0.00032900608171849846,0.6133502881145307,-0.00018742353530322076
65,0.0,127.735422832113,0.09371155239210768,0.003752182473620971,0.2964934615967069,-0.002802302074013742,0.5182932401591835,-0.0009718870969163771
66,0.0,129.28198989197264,0.0,0.0052142392766607055,0.6598595173997492,-0.002986286563061935,0.5607631233313533,-0.0015762069367600445
67,0.0,131.3342618029964,0.020770548685499792,0.0035226330625084453,0.5299264952242956,-0.0031975087996464957,0.5515121348992359,-0.0020625974956259797
68,0.0,133.51103992896938,0.06424254129907324,0.003938826663129234,0.3274653819257861,-0.0028071306410009755,0.48429810900720094,-0.0022859574392384784
69,0.0,137.36342862535147,0.06531381860222028,0.006033157513823341,0.2412272690485045,-0.005782022499550665,0.411376857019592,-0.0033347769573321344
70,0.0,143.2822403949943,0.0,0.009810703147660277,0.5107795899720295,-0.009810703147660277,0.4411976769053232,-0.005277554814430577
71,0.0,144.59875230342732,0.037998666721301345,0.0014412211196146733,0.3138033219786262,0.0009508909719200698,0.4029793704273141,-0.0034090210785253827
72,0.0,147.71679726669578,0.047260236415023575,0.002866291812700649,0.3244812367791432,-0.0008564315301722126,0.37942993033286276,-0.0026432442140194314
73,0.0,150.47875107273205,0.057457292815509375,0.0030478823032904384,0.3457139930084004,-0.0020928716301941382,0.36931514913552405,-0.0024781324388718435
74,0.0,150.49557966280213,0.000691413120854776,0.001974024091331901,0.6996076922671722,0.0028215753452438892,0.4684029120750185,-0.0008882201036371235
75,0.0,151.29124467277418,0.05352587625904256,0.0025510939203443007,0.2542795133315311,0.000960761690701269,0.4041658924519722,-0.00033352556533560574
76,0.0,151.3672743545394,0.0,0.002519413694595884,0.696573633342662,0.0007807310028334475,0.4918882147191791,7.514051151102203e-07
77,0.0,150.528685714097,0.0004553693345490983,0.002652215566661996,0.7227080478585147,0.0020944508229331356,0.5611341646609798,0.0006288612304605178
78,0.0,151.38447381942473,0.014039706822559284,0.002091593922827528,0.33179475353509685,-0.0018098771510302377,0.49233234132321485,-0.0001027602839867088
