method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11000,34.0,112.29411764705837,3817.9999999999845,0,0,0.0,0.9666666666666667,0.19375,0.7958333333333333,0.5375,0.14583333333333334,0.36041666666666666
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11001,35.0,123.9285714285708,4337.499999999978,0,0,0.0,0.9958333333333333,0.20625,0.6770833333333334,0.8875,0.11458333333333333,0.5541666666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11002,30.0,127.93333333333294,3837.999999999988,0,0,0.008333333333333333,0.9354166666666667,0.08125,0.8416666666666667,0.5770833333333333,0.22708333333333333,0.24166666666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11003,35.0,115.34999999999958,4037.2499999999854,0,0,0.0,0.99375,0.125,0.7208333333333333,0.86875,0.23125,0.2708333333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11004,34.0,129.68970588235243,4409.4499999999825,0,0,0.0,0.9770833333333333,0.2604166666666667,0.6583333333333333,0.79375,0.1625,0.3770833333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11005,38.0,104.23552631578919,3960.949999999989,0,0,0.0,0.99375,0.25,0.80625,0.7770833333333333,0.26458333333333334,0.2708333333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11006,33.0,115.6757575757573,3817.299999999991,0,0,0.014583333333333334,0.95625,0.08541666666666667,0.9229166666666667,0.48333333333333334,0.23125,0.24375
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11007,32.0,103.67656249999933,3317.6499999999787,0,0,0.010416666666666666,0.9833333333333333,0.14791666666666667,0.6270833333333333,0.8,0.18541666666666667,0.3541666666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11008,34.0,114.8088235294112,3903.499999999981,0,0,0.0,0.9729166666666667,0.24375,0.6625,0.8770833333333333,0.13333333333333333,0.40625
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11009,28.0,147.16607142857148,4120.6500000000015,0,0,0.0,0.9979166666666667,0.06041666666666667,0.9229166666666667,0.4083333333333333,0.17291666666666666,0.25
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11010,30.0,127.80666666666633,3834.19999999999,0,0,0.0,0.9916666666666667,0.06666666666666667,0.6416666666666667,0.9041666666666667,0.15625,0.2708333333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11011,33.0,129.04999999999998,4258.65,0,0,0.014583333333333334,0.98125,0.058333333333333334,0.8291666666666667,0.5416666666666666,0.2125,0.29583333333333334
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11012,31.0,131.9596774193544,4090.7499999999864,0,0,0.0,0.9583333333333334,0.09166666666666666,0.81875,0.7666666666666667,0.22708333333333333,0.2125
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11013,33.0,119.80151515151488,3953.449999999991,0,0,0.0,0.9770833333333333,0.1625,0.64375,0.63125,0.15416666666666667,0.35833333333333334
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11014,16.0,320.13749999999936,5122.19999999999,0,0,1.0,0.09166666666666666,0.025,0.0,0.9708333333333333,0.03958333333333333,0.22916666666666666
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11015,33.0,125.30757575757542,4135.149999999989,0,0,0.0,0.9958333333333333,0.22708333333333333,0.5791666666666667,0.6375,0.17916666666666667,0.26875
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11016,32.0,112.29531249999948,3593.4499999999834,0,0,0.0,0.9895833333333334,0.1,0.6541666666666667,0.8895833333333333,0.15416666666666667,0.33541666666666664
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11017,35.0,102.87857142857085,3600.7499999999795,0,0,0.0,0.9916666666666667,0.13333333333333333,0.76875,0.7458333333333333,0.22708333333333333,0.3020833333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11018,35.0,133.04714285714238,4656.649999999983,0,0,0.0,0.975,0.19583333333333333,0.7333333333333333,0.7854166666666667,0.21041666666666667,0.26458333333333334
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11019,31.0,110.15806451612855,3414.899999999985,0,0,0.0,0.9604166666666667,0.10208333333333333,0.73125,0.8666666666666667,0.20416666666666666,0.2708333333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11020,37.0,102.9770270270266,3810.149999999984,0,0,0.0,0.9895833333333334,0.2916666666666667,0.7895833333333333,0.6229166666666667,0.18333333333333332,0.3541666666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11021,30.0,136.26833333333272,4088.049999999982,0,0,0.0,0.9916666666666667,0.17708333333333334,0.6604166666666667,0.73125,0.18333333333333332,0.25
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11022,32.0,119.31093749999954,3817.9499999999853,0,0,0.020833333333333332,0.9645833333333333,0.21041666666666667,0.75,0.7145833333333333,0.17083333333333334,0.3645833333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11023,36.0,120.94583333333279,4354.04999999998,0,0,0.0,0.98125,0.16458333333333333,0.7395833333333334,0.78125,0.19583333333333333,0.3958333333333333
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11024,35.0,144.9671428571425,5073.849999999988,0,0,0.0,0.9958333333333333,0.35208333333333336,0.6520833333333333,0.5770833333333333,0.25,0.2916666666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11025,36.0,98.81944444444412,3557.499999999988,0,0,0.0,0.95625,0.18125,0.7958333333333333,0.7979166666666667,0.20833333333333334,0.33541666666666664
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11026,35.0,110.55142857142816,3869.2999999999856,0,0,0.014583333333333334,0.95625,0.2604166666666667,0.5020833333333333,0.8354166666666667,0.23125,0.29375
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11027,33.0,109.22575757575716,3604.449999999986,0,0,0.0,0.9875,0.14791666666666667,0.55,0.8833333333333333,0.225,0.2604166666666667
UnconstrainedPPO,7,800000,best_cpu_no_constraints,11028,35.0,120.47571428571409,4216.649999999993,0,0,0.0,0.9979166666666667,0.18125,0.9375,0.53125,0.2125,0.2791666666666667
