method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11000,35.0,109.64285714285657,3837.49999999998,0,0,0.0,0.9666666666666667,0.6875,0.3,0.5,0.15416666666666667,0.46041666666666664
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11001,34.0,119.59999999999957,4066.399999999985,0,0,0.0,0.9958333333333333,0.6291666666666667,0.0875,0.8354166666666667,0.30833333333333335,0.12916666666666668
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11002,33.0,120.39696969696932,3973.0999999999876,0,0,0.008333333333333333,0.9354166666666667,0.6479166666666667,0.5208333333333334,0.17291666666666666,0.05416666666666667,0.6083333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11003,37.0,116.18378378378343,4298.7999999999865,0,0,0.0,0.99375,0.6166666666666667,0.058333333333333334,0.7770833333333333,0.3,0.16875
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11004,35.0,115.79428571428535,4052.7999999999874,0,0,0.0,0.9770833333333333,0.5791666666666667,0.20416666666666666,0.7083333333333334,0.3229166666666667,0.12708333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11005,31.0,129.254838709677,4006.899999999987,0,0,0.09791666666666667,0.99375,0.4270833333333333,0.40625,0.43333333333333335,0.21875,0.24583333333333332
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11006,35.0,100.39571428571365,3513.8499999999776,0,0,0.014583333333333334,0.95625,0.5708333333333333,0.48125,0.4583333333333333,0.07708333333333334,0.575
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11007,37.0,97.13513513513476,3593.9999999999864,0,0,0.010416666666666666,0.975,0.65,0.5708333333333333,0.30625,0.06041666666666667,0.6395833333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11008,44.0,102.42386363636355,4506.649999999996,0,0,0.13541666666666666,0.9729166666666667,0.5854166666666667,0.4895833333333333,0.6708333333333333,0.32708333333333334,0.2125
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11009,33.0,122.52575757575707,4043.349999999983,0,0,0.0,0.9979166666666667,0.5645833333333333,0.14375,0.7,0.25416666666666665,0.19791666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11010,39.0,111.05512820512789,4331.149999999988,0,0,0.010416666666666666,0.9916666666666667,0.7583333333333333,0.2604166666666667,0.5541666666666667,0.2916666666666667,0.2791666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11011,39.0,111.57435897435845,4351.39999999998,0,0,0.014583333333333334,0.98125,0.45208333333333334,0.5291666666666667,0.7291666666666666,0.11875,0.5479166666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11012,38.0,138.21052631578993,5252.000000000017,0,0,0.35,0.9583333333333334,0.7833333333333333,0.3541666666666667,0.5770833333333333,0.3958333333333333,0.0
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11013,39.0,115.29743589743572,4496.599999999993,0,0,0.14791666666666667,0.9770833333333333,0.65625,0.1,0.8375,0.43125,0.0
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11014,36.0,120.14305555555526,4325.14999999999,0,0,0.13958333333333334,0.9958333333333333,0.6166666666666667,0.5354166666666667,0.11666666666666667,0.13333333333333333,0.5375
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11015,36.0,106.41111111111086,3830.7999999999906,0,0,0.0,0.9958333333333333,0.7770833333333333,0.0,0.9020833333333333,0.37916666666666665,0.01875
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11016,37.0,116.45270270270218,4308.749999999981,0,0,0.014583333333333334,0.9895833333333334,0.5458333333333333,0.33958333333333335,0.7354166666666667,0.24166666666666667,0.2125
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11017,30.0,128.32999999999956,3849.899999999987,0,0,0.0,0.9916666666666667,0.45625,0.14375,0.80625,0.225,0.17291666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11018,36.0,115.28888888888838,4150.399999999981,0,0,0.0,0.975,0.58125,0.041666666666666664,0.7958333333333333,0.33125,0.10416666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11019,36.0,115.24583333333294,4148.849999999986,0,0,0.0,0.9604166666666667,0.6979166666666666,0.0375,0.9208333333333333,0.38958333333333334,0.0
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11020,36.0,106.87916666666618,3847.6499999999824,0,0,0.008333333333333333,0.9895833333333334,0.7229166666666667,0.20416666666666666,0.6895833333333333,0.23958333333333334,0.25625
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11021,37.0,103.0729729729726,3813.6999999999857,0,0,0.03125,0.9916666666666667,0.6375,0.5833333333333334,0.39791666666666664,0.1875,0.41875
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11022,33.0,117.11212121212095,3864.6999999999916,0,0,0.04375,0.9645833333333333,0.66875,0.6,0.09375,0.03333333333333333,0.6833333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11023,37.0,125.76621621621571,4653.349999999981,0,0,0.05625,0.98125,0.6395833333333333,0.2604166666666667,0.85,0.2604166666666667,0.24583333333333332
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11024,38.0,144.89078947368444,5505.850000000009,0,0,0.18333333333333332,0.9958333333333333,0.775,0.33958333333333335,0.5479166666666667,0.41041666666666665,0.025
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11025,39.0,97.37692307692274,3797.6999999999866,0,0,0.0375,0.95625,0.5583333333333333,0.44375,0.6083333333333333,0.25833333333333336,0.30416666666666664
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11026,38.0,115.16052631578914,4376.099999999988,0,0,0.14583333333333334,0.95625,0.6354166666666666,0.5625,0.4895833333333333,0.1,0.6166666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11027,34.0,127.22058823529372,4325.499999999986,0,0,0.0,0.9875,0.575,0.09166666666666666,0.95625,0.35833333333333334,0.016666666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11028,38.0,112.44868421052581,4273.049999999981,0,0,0.0,0.9979166666666667,0.7145833333333333,0.26666666666666666,0.7020833333333333,0.3020833333333333,0.225
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11029,35.0,119.92142857142834,4197.249999999992,0,0,0.0,0.9583333333333334,0.6375,0.13541666666666666,0.6604166666666667,0.29791666666666666,0.16041666666666668
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11030,34.0,106.88823529411708,3634.1999999999807,0,0,0.0,0.9916666666666667,0.41458333333333336,0.4479166666666667,0.7291666666666666,0.17083333333333334,0.45416666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11031,38.0,100.73947368421013,3828.099999999985,0,0,0.0,0.99375,0.6479166666666667,0.11875,0.8291666666666667,0.3458333333333333,0.09166666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11032,36.0,119.84722222222182,4314.499999999985,0,0,0.0,0.9770833333333333,0.6041666666666666,0.2708333333333333,0.7854166666666667,0.29375,0.24791666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11033,37.0,92.95135135135081,3439.19999999998,0,0,0.04375,0.9791666666666666,0.5333333333333333,0.37083333333333335,0.7875,0.25833333333333336,0.2625
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11034,34.0,118.0558823529405,4013.899999999977,0,0,0.0,0.99375,0.51875,0.2375,0.84375,0.20416666666666666,0.3
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11035,37.0,107.79054054053996,3988.2499999999786,0,0,0.008333333333333333,0.9875,0.6791666666666667,0.4125,0.5458333333333333,0.05,0.6625
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11036,34.0,140.77352941176446,4786.299999999991,0,0,0.04583333333333333,0.9520833333333333,0.6229166666666667,0.17083333333333334,0.48541666666666666,0.32916666666666666,0.08333333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11037,35.0,96.11142857142816,3363.8999999999855,0,0,0.016666666666666666,0.9916666666666667,0.7104166666666667,0.1625,0.5875,0.23333333333333334,0.2791666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11038,33.0,129.62424242424234,4277.599999999998,0,0,0.05416666666666667,0.9520833333333333,0.75,0.1625,0.4354166666666667,0.3125,0.06458333333333334
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11039,31.0,140.74838709677385,4363.19999999999,0,0,0.13541666666666666,0.9625,0.39166666666666666,0.61875,0.3145833333333333,0.04791666666666667,0.59375
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11040,34.0,128.6588235294111,4374.399999999978,0,0,0.0,0.93125,0.46458333333333335,0.19583333333333333,0.8166666666666667,0.25625,0.25
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11041,30.0,119.5649999999996,3586.949999999988,0,0,0.0,0.99375,0.5208333333333334,0.0,0.8708333333333333,0.25625,0.04583333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11042,34.0,121.48676470588207,4130.54999999999,0,0,0.04375,0.9854166666666667,0.39375,0.675,0.4041666666666667,0.09375,0.53125
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11043,33.0,125.16515151515104,4130.449999999984,0,0,0.075,0.9979166666666667,0.3770833333333333,0.70625,0.28125,0.05416666666666667,0.6333333333333333
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11044,38.0,103.76842105263103,3943.199999999979,0,0,0.022916666666666665,0.9833333333333333,0.6,0.51875,0.48125,0.11875,0.5916666666666667
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11045,37.0,112.39324324324268,4158.549999999979,0,0,0.01875,0.9895833333333334,0.74375,0.30416666666666664,0.6125,0.20833333333333334,0.41875
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11046,34.0,94.40882352941135,3209.899999999986,0,0,0.0,0.93125,0.43125,0.5375,0.4875,0.04583333333333333,0.6354166666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11047,33.0,115.73939393939368,3819.3999999999915,0,0,0.08125,0.9583333333333334,0.5458333333333333,0.18958333333333333,0.7375,0.24791666666666667,0.17291666666666666
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11048,34.0,122.90441176470551,4178.749999999987,0,0,0.0,0.9854166666666667,0.6458333333333334,0.19166666666666668,0.6916666666666667,0.21666666666666667,0.24583333333333332
UnconstrainedPPO,42,1600000,best_cpu_no_constraints,11049,37.0,112.24459459459428,4153.049999999988,0,0,0.1125,0.9916666666666667,0.66875,0.2625,0.7854166666666667,0.29375,0.1625
