method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11000,38.0,97.08026315789444,3689.0499999999884,0,0,0.0,0.9666666666666667,0.4375,0.8395833333333333,0.3104166666666667,0.19375,0.34375
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11001,33.0,135.79848484848426,4481.34999999998,0,0,0.0,0.9958333333333333,0.17708333333333334,0.73125,0.7541666666666667,0.14375,0.43125
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11002,32.0,125.58281249999939,4018.6499999999805,0,0,0.008333333333333333,0.9354166666666667,0.41458333333333336,0.25833333333333336,0.70625,0.15833333333333333,0.36666666666666664
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11003,39.0,93.0923076923077,3630.6000000000004,0,0,0.0,0.98125,0.56875,0.7145833333333333,0.2,0.25833333333333336,0.36041666666666666
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11004,31.0,146.84838709677393,4552.299999999992,0,0,0.0,0.9770833333333333,0.7291666666666666,0.23333333333333334,0.22708333333333333,0.2125,0.2520833333333333
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11005,35.0,113.67999999999968,3978.799999999989,0,0,0.0,0.99375,0.46041666666666664,0.5645833333333333,0.4479166666666667,0.22708333333333333,0.30416666666666664
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11006,35.0,105.6342857142853,3697.1999999999853,0,0,0.014583333333333334,0.95625,0.675,0.33541666666666664,0.3541666666666667,0.07916666666666666,0.5020833333333333
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11007,35.0,106.5385714285713,3728.8499999999954,0,0,0.010416666666666666,0.975,0.6729166666666667,0.4479166666666667,0.3625,0.21458333333333332,0.23541666666666666
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11008,37.0,108.22162162162135,4004.19999999999,0,0,0.0,0.9729166666666667,0.425,0.6083333333333333,0.3104166666666667,0.19166666666666668,0.3729166666666667
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11009,37.0,113.46891891891886,4198.349999999998,0,0,0.0,0.9979166666666667,0.6541666666666667,0.6479166666666667,0.3125,0.19375,0.4041666666666667
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11010,35.0,100.82999999999986,3529.0499999999947,0,0,0.0,0.9916666666666667,0.58125,0.4354166666666667,0.3458333333333333,0.23125,0.26875
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11011,41.0,99.63414634146312,4084.999999999988,0,0,0.014583333333333334,0.98125,0.5833333333333334,0.5875,0.6229166666666667,0.15,0.58125
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11012,33.0,135.7545454545455,4479.9000000000015,0,0,0.0,0.9583333333333334,0.55,0.46041666666666664,0.375,0.23333333333333334,0.25833333333333336
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11013,33.0,132.13333333333333,4360.4,0,0,0.0,0.9770833333333333,0.49583333333333335,0.4395833333333333,0.3,0.23958333333333334,0.20625
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11014,46.0,98.57173913043434,4534.299999999979,0,0,0.21041666666666667,0.9708333333333333,0.7666666666666667,0.5916666666666667,0.5645833333333333,0.20625,0.59375
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11015,36.0,128.44861111111084,4624.14999999999,0,0,0.0,0.9958333333333333,0.7875,0.16458333333333333,0.45416666666666666,0.22291666666666668,0.2833333333333333
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11016,36.0,102.144444444444,3677.1999999999844,0,0,0.0,0.9895833333333334,0.5270833333333333,0.375,0.5354166666666667,0.19791666666666666,0.36041666666666666
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11017,30.0,135.10166666666626,4053.0499999999874,0,0,0.0,0.9916666666666667,0.65625,0.1875,0.4666666666666667,0.16875,0.29583333333333334
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11018,37.0,128.45675675675676,4752.9,0,0,0.0,0.975,0.7041666666666667,0.5208333333333334,0.21041666666666667,0.21875,0.39375
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11019,35.0,102.99857142857142,3604.95,0,0,0.0,0.9604166666666667,0.5291666666666667,0.8333333333333334,0.13541666666666666,0.26875,0.19791666666666666
UnconstrainedPPO,123,1200000,best_cpu_no_constraints,11020,35.0,119.36285714285695,4177.699999999993,0,0,0.0,0.9895833333333334,0.6833333333333333,0.48541666666666666,0.2791666666666667,0.2604166666666667,0.1875
