method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11000,33.0,118.68181818181785,3916.499999999989,0,0,0.0,0.9666666666666667,0.2625,0.75,0.6354166666666666,0.20833333333333334,0.2708333333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11001,44.0,112.3102272727271,4941.649999999992,0,0,0.36875,0.9958333333333333,0.45,0.7,0.8104166666666667,0.33125,0.2125
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11002,31.0,132.19999999999976,4098.1999999999925,0,0,0.008333333333333333,0.9354166666666667,0.19791666666666666,0.78125,0.39166666666666666,0.05625,0.5270833333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11003,35.0,105.95999999999972,3708.5999999999904,0,0,0.035416666666666666,0.99375,0.475,0.4479166666666667,0.7354166666666667,0.25625,0.19583333333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11004,26.0,165.91730769230713,4313.849999999986,0,0,0.0,0.9770833333333333,0.22291666666666668,0.2791666666666667,0.8354166666666667,0.04791666666666667,0.4895833333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11005,36.0,110.35555555555501,3972.7999999999806,0,0,0.0,0.99375,0.19166666666666668,0.7583333333333333,0.70625,0.07291666666666667,0.6104166666666667
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11006,33.0,132.41363636363604,4369.64999999999,0,0,0.014583333333333334,0.95625,0.3125,0.9229166666666667,0.31666666666666665,0.08958333333333333,0.54375
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11007,33.0,107.6378787878783,3552.049999999984,0,0,0.04791666666666667,0.9833333333333333,0.29375,0.4625,0.8666666666666667,0.16666666666666666,0.3875
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11008,35.0,99.32428571428534,3476.3499999999867,0,0,0.0,0.9729166666666667,0.12916666666666668,0.8958333333333334,0.6229166666666667,0.075,0.5208333333333334
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11009,37.0,108.9716216216212,4031.9499999999844,0,0,0.010416666666666666,0.9979166666666667,0.33958333333333335,0.8041666666666667,0.4666666666666667,0.19166666666666668,0.46875
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11010,36.0,94.8652777777773,3415.1499999999824,0,0,0.0,0.9916666666666667,0.20208333333333334,0.73125,0.76875,0.15833333333333333,0.43333333333333335
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11011,26.0,154.2615384615381,4010.79999999999,0,0,0.014583333333333334,0.98125,0.05,0.8375,0.46875,0.08541666666666667,0.34375
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11012,30.0,141.7949999999996,4253.849999999988,0,0,0.0,0.9583333333333334,0.0375,0.9041666666666667,0.5270833333333333,0.04791666666666667,0.5020833333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11013,34.0,136.99999999999946,4657.999999999982,0,0,0.0,0.9770833333333333,0.18333333333333332,0.6729166666666667,0.7395833333333334,0.027083333333333334,0.68125
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11014,31.0,152.97580645161278,4742.249999999996,0,0,1.0,0.0,0.3875,0.7833333333333333,0.0,0.022916666666666665,0.55625
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11015,30.0,147.79666666666623,4433.899999999987,0,0,0.0,0.9958333333333333,0.14375,0.49375,0.8395833333333333,0.06875,0.4583333333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11016,35.0,105.27714285714234,3684.6999999999816,0,0,0.0,0.9895833333333334,0.027083333333333334,0.9104166666666667,0.8604166666666667,0.0875,0.49166666666666664
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11017,37.0,114.14054054054002,4223.199999999981,0,0,0.0,0.9916666666666667,0.43333333333333335,0.5375,0.7520833333333333,0.09375,0.6229166666666667
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11018,34.0,133.8470588235289,4550.799999999983,0,0,0.0,0.975,0.23125,0.86875,0.35833333333333334,0.08125,0.5395833333333333
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11019,31.0,114.88064516129018,3561.2999999999956,0,0,0.0,0.9604166666666667,0.21041666666666667,0.7270833333333333,0.5875,0.18333333333333332,0.30416666666666664
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11020,35.0,125.0728571428566,4377.549999999981,0,0,0.0,0.9895833333333334,0.5083333333333333,0.35,0.7,0.15,0.5166666666666667
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11021,32.0,144.93593749999923,4637.949999999975,0,0,0.0,0.9916666666666667,0.29583333333333334,0.59375,0.6875,0.029166666666666667,0.6041666666666666
UnconstrainedPPO,2024,1600000,best_cpu_no_constraints,11022,33.0,127.88939393939359,4220.3499999999885,0,0,0.04791666666666667,0.9645833333333333,0.35208333333333336,0.8020833333333334,0.5729166666666666,0.17291666666666666,0.40208333333333335
