method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
ShortestQueue,-1,-1,baseline,11031,19.0,149.5894736842105,2842.1999999999994,1,1,0.83125,0.7020833333333333,0.9458333333333333,0.9145833333333333
ShortestQueue,-1,-1,baseline,11032,21.0,128.1809523809524,2691.8,1,1,0.8270833333333333,0.65,0.9416666666666667,0.8645833333333334
ShortestQueue,-1,-1,baseline,11033,21.0,124.63333333333338,2617.300000000001,1,1,0.71875,0.6354166666666666,0.9458333333333333,0.8916666666666667
ShortestQueue,-1,-1,baseline,11034,21.0,142.29047619047617,2988.0999999999995,1,1,0.9291666666666667,0.81875,0.9041666666666667,0.9125
ShortestQueue,-1,-1,baseline,11035,22.0,133.57727272727269,2938.699999999999,1,1,0.8333333333333334,0.6979166666666666,0.9875,0.9541666666666667
ShortestQueue,-1,-1,baseline,11036,19.0,162.92631578947365,3095.5999999999995,1,1,0.88125,0.8666666666666667,0.8875,0.825
ShortestQueue,-1,-1,baseline,11037,20.0,123.05499999999998,2461.0999999999995,1,1,0.6354166666666666,0.47708333333333336,0.9416666666666667,0.90625
ShortestQueue,-1,-1,baseline,11038,18.0,153.21666666666667,2757.9,1,1,0.7645833333333333,0.6895833333333333,0.8979166666666667,0.8708333333333333
ShortestQueue,-1,-1,baseline,11039,20.0,143.23000000000008,2864.6000000000013,1,1,0.8916666666666667,0.70625,0.9604166666666667,0.9166666666666666
ShortestQueue,-1,-1,baseline,11040,19.0,143.4947368421053,2726.400000000001,1,1,0.8208333333333333,0.7104166666666667,0.8354166666666667,0.8041666666666667
ShortestQueue,-1,-1,baseline,11041,24.0,118.00833333333337,2832.2000000000007,1,1,0.85,0.6479166666666667,0.9645833333333333,0.9291666666666667
ShortestQueue,-1,-1,baseline,11042,20.0,147.7,2954.0,1,1,0.8604166666666667,0.5979166666666667,0.9833333333333333,0.9479166666666666
ShortestQueue,-1,-1,baseline,11043,26.0,109.37692307692315,2843.800000000002,1,1,0.8979166666666667,0.7,0.9791666666666666,0.94375
ShortestQueue,-1,-1,baseline,11044,25.0,119.956,2998.9,1,1,0.8916666666666667,0.8375,0.9479166666666666,0.89375
ShortestQueue,-1,-1,baseline,11045,19.0,150.54736842105257,2860.3999999999987,1,1,0.84375,0.7125,0.9541666666666667,0.9
ShortestQueue,-1,-1,baseline,11046,20.0,117.89499999999994,2357.8999999999987,1,1,0.6166666666666667,0.4979166666666667,0.8770833333333333,0.7604166666666666
ShortestQueue,-1,-1,baseline,11047,20.0,128.97999999999996,2579.5999999999995,1,1,0.76875,0.5645833333333333,0.8979166666666667,0.8479166666666667
ShortestQueue,-1,-1,baseline,11048,21.0,136.55238095238093,2867.5999999999995,1,1,0.8625,0.7770833333333333,0.9416666666666667,0.8666666666666667
ShortestQueue,-1,-1,baseline,11049,24.0,119.50416666666662,2868.099999999999,1,1,0.85625,0.75,0.9583333333333334,0.8854166666666666
