method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
LeastUtilised,-1,-1,baseline,11031,19.0,160.81052631578942,3055.3999999999987,1,1,0.9875,0.5895833333333333,0.9458333333333333,0.7916666666666666
LeastUtilised,-1,-1,baseline,11032,19.0,131.96842105263156,2507.3999999999996,1,1,0.7583333333333333,0.51875,0.9416666666666667,0.7541666666666667
LeastUtilised,-1,-1,baseline,11033,20.0,138.51000000000002,2770.2000000000003,1,1,0.9479166666666666,0.56875,0.93125,0.7854166666666667
LeastUtilised,-1,-1,baseline,11034,22.0,129.44090909090917,2847.7000000000016,1,1,0.96875,0.64375,0.9041666666666667,0.7270833333333333
LeastUtilised,-1,-1,baseline,11035,22.0,138.95000000000002,3056.9000000000005,1,1,0.9625,0.6604166666666667,0.9875,0.84375
LeastUtilised,-1,-1,baseline,11036,18.0,175.69444444444443,3162.4999999999995,1,1,0.9229166666666667,0.7020833333333333,0.8875,0.83125
LeastUtilised,-1,-1,baseline,11037,18.0,143.5333333333334,2583.600000000001,1,1,0.7708333333333334,0.5458333333333333,0.9416666666666667,0.6604166666666667
LeastUtilised,-1,-1,baseline,11038,17.0,172.6000000000001,2934.2000000000016,1,0,0.9041666666666667,0.5854166666666667,0.8979166666666667,0.7729166666666667
LeastUtilised,-1,-1,baseline,11039,18.0,160.64999999999998,2891.7,1,1,0.9145833333333333,0.5770833333333333,0.9604166666666667,0.8583333333333333
LeastUtilised,-1,-1,baseline,11040,18.0,148.13333333333335,2666.4000000000005,1,1,0.8208333333333333,0.5916666666666667,0.8354166666666667,0.7583333333333333
LeastUtilised,-1,-1,baseline,11041,20.0,148.42,2968.3999999999996,1,1,0.9729166666666667,0.6333333333333333,0.9645833333333333,0.8333333333333334
LeastUtilised,-1,-1,baseline,11042,19.0,154.50526315789475,2935.6000000000004,1,1,0.9041666666666667,0.5979166666666667,0.9708333333333333,0.9020833333333333
LeastUtilised,-1,-1,baseline,11043,20.0,137.83499999999998,2756.7,1,1,0.8291666666666667,0.5708333333333333,0.9791666666666666,0.8354166666666667
LeastUtilised,-1,-1,baseline,11044,18.0,151.08888888888893,2719.600000000001,1,1,0.8291666666666667,0.5479166666666667,0.9479166666666666,0.75
LeastUtilised,-1,-1,baseline,11045,18.0,163.60555555555558,2944.9000000000005,1,1,0.94375,0.6479166666666667,0.9541666666666667,0.8625
LeastUtilised,-1,-1,baseline,11046,17.0,140.94117647058826,2396.0000000000005,1,0,0.7291666666666666,0.44166666666666665,0.8770833333333333,0.61875
LeastUtilised,-1,-1,baseline,11047,18.0,140.78333333333327,2534.099999999999,1,1,0.6979166666666666,0.5208333333333334,0.8979166666666667,0.7375
LeastUtilised,-1,-1,baseline,11048,20.0,144.47500000000005,2889.500000000001,1,1,0.9145833333333333,0.65,0.9416666666666667,0.8125
LeastUtilised,-1,-1,baseline,11049,19.0,147.94210526315783,2810.8999999999987,1,1,0.8875,0.5833333333333334,0.9583333333333334,0.8125
