method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11000,14.0,173.20000000000007,2424.800000000001,0,0,0.0,0.9458333333333333,0.8979166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11001,17.0,162.74117647058821,2766.5999999999995,0,0,0.0,0.99375,0.9416666666666667,0.475
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11002,14.0,175.1642857142858,2452.300000000001,0,0,0.0,0.9020833333333333,0.49583333333333335,0.75625
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11003,11.0,183.5909090909091,2019.5,0,0,0.0,0.9729166666666667,0.09791666666666667,0.9479166666666666
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11004,16.0,160.05624999999995,2560.899999999999,0,0,0.0,0.9604166666666667,0.7520833333333333,0.8645833333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11005,16.0,151.26875000000024,2420.300000000004,0,0,0.0,0.9875,0.8770833333333333,0.5291666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11006,12.0,188.48333333333343,2261.800000000001,0,0,0.027083333333333334,0.91875,0.9729166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11007,12.0,187.2166666666666,2246.5999999999995,0,0,0.014583333333333334,0.9208333333333333,0.9854166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11008,14.0,168.6785714285715,2361.500000000001,0,0,0.0,0.95625,0.9208333333333333,0.16458333333333333
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11009,13.0,188.93076923076922,2456.1,0,0,0.0,0.9979166666666667,0.9645833333333333,0.10416666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11010,14.0,165.4857142857143,2316.8,0,0,0.0,0.9854166666666667,0.8895833333333333,0.21041666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11011,13.0,201.17692307692303,2615.2999999999993,0,0,0.027083333333333334,0.9708333333333333,0.9729166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11012,19.0,131.4315789473684,2497.1999999999994,0,1,0.0,0.93125,0.7708333333333334,0.8395833333333333
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11013,14.0,182.31428571428563,2552.3999999999987,0,0,0.0,0.9645833333333333,0.3333333333333333,0.9270833333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11014,19.0,141.34210526315786,2685.4999999999995,0,1,0.0,0.9979166666666667,0.6958333333333333,0.9395833333333333
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11015,16.0,163.28124999999991,2612.4999999999986,0,0,0.0,0.9916666666666667,0.8854166666666666,0.475
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11016,14.0,188.7214285714284,2642.0999999999976,0,0,0.0,0.9833333333333333,0.9416666666666667,0.17916666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11017,18.0,139.7444444444445,2515.400000000001,0,1,0.0,0.9854166666666667,0.85,0.7895833333333333
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11018,11.0,231.16363636363624,2542.799999999999,0,0,0.0,0.9583333333333334,0.9375,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11019,13.0,160.6230769230769,2088.0999999999995,0,0,0.0,0.9354166666666667,0.8645833333333334,0.24166666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11020,16.0,148.47500000000005,2375.600000000001,0,0,0.0,0.9729166666666667,0.9645833333333333,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11021,18.0,138.58888888888893,2494.600000000001,0,1,0.0,0.9875,0.7125,0.7854166666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11022,10.0,251.72999999999988,2517.299999999999,0,0,0.13541666666666666,0.8625,0.9604166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11023,15.0,173.2866666666667,2599.3,0,0,0.0,0.9708333333333333,0.9208333333333333,0.35
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11024,16.0,179.91250000000014,2878.600000000002,0,0,0.0,0.99375,0.8708333333333333,0.7229166666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11025,10.0,208.85999999999976,2088.5999999999976,0,0,0.0,0.9208333333333333,0.05416666666666667,0.8895833333333333
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11026,13.0,190.62307692307695,2478.1000000000004,0,0,0.027083333333333334,0.9270833333333334,0.9729166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11027,14.0,177.99999999999991,2491.9999999999986,0,0,0.0,0.9791666666666666,0.5895833333333333,0.8875
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11028,14.0,209.54285714285697,2933.5999999999976,0,0,0.0,0.9875,0.98125,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11029,14.0,175.91428571428585,2462.800000000002,0,0,0.0,0.93125,0.8520833333333333,0.5041666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11030,13.0,179.93076923076922,2339.1,0,0,0.0,0.9770833333333333,0.9729166666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11031,14.0,178.13571428571444,2493.9000000000024,0,0,0.0,0.9875,0.9020833333333333,0.35
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11032,14.0,172.82857142857145,2419.6000000000004,0,0,0.0,0.9625,0.9208333333333333,0.4354166666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11033,13.0,183.7615384615384,2388.899999999999,0,0,0.0,0.9604166666666667,0.9520833333333333,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11034,12.0,207.63333333333333,2491.6,0,0,0.0,0.9875,0.9520833333333333,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11035,12.0,217.17500000000015,2606.1000000000017,0,0,0.0125,0.9791666666666666,0.9875,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11036,17.0,164.62352941176457,2798.5999999999976,0,0,0.0,0.9229166666666667,0.75,0.8104166666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11037,13.0,170.55384615384614,2217.2,0,0,0.0,0.9854166666666667,0.9354166666666667,0.17916666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11038,17.0,157.69411764705885,2680.8,0,0,0.0,0.9208333333333333,0.8104166666666667,0.8416666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11039,12.0,210.00833333333335,2520.1000000000004,0,0,0.0,0.9854166666666667,0.9541666666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11040,12.0,213.29999999999984,2559.599999999998,0,0,0.0,0.8875,0.8291666666666667,0.06458333333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11041,15.0,146.7866666666667,2201.8,0,0,0.0,0.9895833333333334,0.8854166666666666,0.38958333333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11042,11.0,258.44545454545465,2842.900000000001,0,0,0.016666666666666666,0.975,0.9833333333333333,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11043,11.0,247.68181818181822,2724.5000000000005,0,0,0.0,0.9979166666666667,0.975,0.09583333333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11044,12.0,203.84166666666678,2446.1000000000013,0,0,0.0,0.9708333333333333,0.9416666666666667,0.0
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11045,19.0,129.2578947368422,2455.9000000000015,0,1,0.0,0.98125,0.775,0.8416666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11046,17.0,132.42941176470583,2251.2999999999993,0,0,0.0,0.8895833333333333,0.7708333333333334,0.7166666666666667
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11047,17.0,137.85294117647064,2343.500000000001,0,0,0.0,0.9333333333333333,0.7458333333333333,0.8333333333333334
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11048,17.0,147.13529411764716,2501.300000000002,0,0,0.0,0.96875,0.8166666666666667,0.88125
UnconstrainedPPO,42,200000,best_cpu_no_constraints,11049,15.0,174.3466666666666,2615.199999999999,0,0,0.0,0.9854166666666667,0.8895833333333333,0.38958333333333334
