method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11000,21.0,132.2047619047619,2776.3,1,1,0.5916666666666667,0.8958333333333334,0.8833333333333333,0.90625
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11001,21.0,132.64761904761897,2785.5999999999985,1,1,0.6270833333333333,0.875,0.8708333333333333,0.96875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11002,18.0,148.9722222222222,2681.4999999999995,1,1,0.55,0.8791666666666667,0.88125,0.8791666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11003,20.0,118.83499999999997,2376.6999999999994,1,1,0.6458333333333334,0.575,0.81875,0.95
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11004,19.0,145.64736842105256,2767.299999999999,1,1,0.65,0.9208333333333333,0.90625,0.9166666666666666
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11005,20.0,133.83000000000004,2676.600000000001,1,1,0.5020833333333333,0.8729166666666667,0.95625,0.9520833333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11006,19.0,122.20526315789475,2321.9,1,1,0.5333333333333333,0.6833333333333333,0.8541666666666666,0.9541666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11007,20.0,118.51000000000002,2370.2000000000003,1,1,0.5375,0.7270833333333333,0.9375,0.9395833333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11008,23.0,111.38260869565222,2561.800000000001,1,1,0.5645833333333333,0.7916666666666666,0.9229166666666667,0.93125
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11009,20.0,143.445,2868.9,1,1,0.6229166666666667,0.9854166666666667,0.9625,0.96875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11010,22.0,121.69999999999995,2677.3999999999987,1,1,0.6104166666666667,0.6708333333333333,0.9520833333333333,0.9229166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11011,21.0,133.40476190476187,2801.4999999999995,1,1,0.6270833333333333,0.9229166666666667,0.9729166666666667,0.9458333333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11012,21.0,117.75238095238092,2472.7999999999993,1,1,0.525,0.80625,0.8833333333333333,0.8875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11013,22.0,122.50909090909089,2695.1999999999994,1,1,0.5583333333333333,0.9041666666666667,0.91875,0.94375
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11014,23.0,124.69130434782619,2867.9000000000024,1,1,0.59375,0.9916666666666667,0.9583333333333334,0.9854166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11015,22.0,120.72272727272725,2655.8999999999996,1,1,0.6291666666666667,0.8666666666666667,0.94375,0.9479166666666666
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11016,20.0,133.72499999999997,2674.499999999999,1,1,0.575,0.85,0.95625,0.9625
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11017,18.0,152.68333333333337,2748.3000000000006,1,1,0.5645833333333333,0.9541666666666667,0.9145833333333333,0.9333333333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11018,19.0,152.33684210526312,2894.399999999999,1,1,0.5958333333333333,0.9354166666666667,0.8854166666666666,0.9416666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11019,19.0,116.39999999999999,2211.6,1,1,0.5708333333333333,0.5625,0.8729166666666667,0.8895833333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11020,23.0,116.28260869565217,2674.5,1,1,0.56875,0.9125,0.9354166666666667,0.96875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11021,20.0,138.50500000000005,2770.100000000001,1,1,0.6166666666666667,0.9395833333333333,0.9041666666666667,0.9354166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11022,18.0,139.98888888888894,2519.8000000000006,1,1,0.6208333333333333,0.7833333333333333,0.9604166666666667,0.8645833333333334
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11023,20.0,139.98999999999995,2799.7999999999993,1,1,0.65,0.8666666666666667,0.9395833333333333,0.9416666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11024,21.0,146.57619047619042,3078.099999999999,1,1,0.60625,0.98125,0.9729166666666667,0.9541666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11025,19.0,127.03684210526315,2413.7,0,1,0.46041666666666664,0.7854166666666667,0.8583333333333333,0.8916666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11026,21.0,143.8857142857143,3021.6000000000004,1,1,0.5875,0.8270833333333333,0.94375,0.91875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11027,20.0,148.61999999999998,2972.3999999999996,1,1,0.6479166666666667,0.9604166666666667,0.91875,0.9375
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11028,20.0,153.275,3065.5,0,1,0.475,0.9708333333333333,0.9270833333333334,0.9833333333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11029,18.0,154.74444444444447,2785.4000000000005,1,1,0.5520833333333334,0.90625,0.8729166666666667,0.9125
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11030,20.0,127.47,2549.4,1,1,0.51875,0.8395833333333333,0.9020833333333333,0.8958333333333334
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11031,19.0,159.33157894736846,3027.3000000000006,1,1,0.55625,0.95,0.8979166666666667,0.9458333333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11032,18.0,155.30555555555551,2795.499999999999,1,1,0.5979166666666667,0.8125,0.93125,0.9416666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11033,18.0,143.45000000000002,2582.1000000000004,1,1,0.5375,0.8375,0.8854166666666666,0.9520833333333333
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11034,20.0,121.64499999999998,2432.8999999999996,1,1,0.5520833333333334,0.625,0.8645833333333334,0.9583333333333334
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11035,19.0,153.15789473684208,2909.9999999999995,1,1,0.70625,0.8958333333333334,0.9729166666666667,0.9583333333333334
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11036,19.0,158.28947368421063,3007.500000000002,1,1,0.6041666666666666,0.9145833333333333,0.8833333333333333,0.8875
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11037,20.0,130.37000000000006,2607.400000000001,1,1,0.51875,0.8791666666666667,0.9166666666666666,0.9416666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11038,17.0,163.05294117647063,2771.9000000000005,1,0,0.5229166666666667,0.9125,0.8979166666666667,0.8979166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11039,19.0,146.45789473684218,2782.700000000001,1,1,0.6354166666666666,0.925,0.90625,0.9604166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11040,18.0,157.3222222222222,2831.7999999999997,1,1,0.5854166666666667,0.83125,0.8291666666666667,0.8354166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11041,20.0,115.09499999999998,2301.8999999999996,0,1,0.4666666666666667,0.7020833333333333,0.9645833333333333,0.9604166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11042,20.0,155.48000000000005,3109.600000000001,1,1,0.71875,0.94375,0.9833333333333333,0.9479166666666666
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11043,23.0,125.0521739130436,2876.200000000003,1,1,0.5958333333333333,0.9958333333333333,0.9583333333333334,0.9791666666666666
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11044,21.0,118.71904761904764,2493.1000000000004,1,1,0.5854166666666667,0.7479166666666667,0.8895833333333333,0.9479166666666666
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11045,20.0,135.7650000000001,2715.300000000002,1,1,0.575,0.9208333333333333,0.9166666666666666,0.9541666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11046,20.0,108.50500000000002,2170.1000000000004,0,1,0.4708333333333333,0.4875,0.81875,0.90625
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11047,21.0,117.21904761904764,2461.6000000000004,0,1,0.4979166666666667,0.7291666666666666,0.8958333333333334,0.8979166666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11048,19.0,149.75263157894724,2845.2999999999975,1,1,0.63125,0.91875,0.9208333333333333,0.9416666666666667
UnconstrainedPPO,999,400000,best_cpu_no_constraints,11049,22.0,129.05454545454546,2839.2000000000003,1,1,0.6208333333333333,0.95625,0.9541666666666667,0.9583333333333334
