method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11000,14.0,162.62142857142848,2276.699999999999,0,0,0.0,0.9458333333333333,0.43333333333333335,0.8875
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11001,13.0,210.93846153846158,2742.2000000000007,0,0,0.0,0.99375,0.5166666666666667,0.93125
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11002,14.0,176.4285714285717,2470.0000000000036,0,0,0.0,0.9020833333333333,0.7145833333333333,0.825
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11003,17.0,122.81764705882354,2087.9,0,0,0.0,0.9895833333333334,0.5770833333333333,0.8520833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11004,17.0,153.35882352941172,2607.0999999999995,0,0,0.0,0.9604166666666667,0.6833333333333333,0.7583333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11005,19.0,140.61052631578946,2671.5999999999995,0,1,0.0,0.9875,0.8979166666666667,0.7895833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11006,15.0,140.9066666666667,2113.6000000000004,0,0,0.027083333333333334,0.91875,0.43125,0.9458333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11007,15.0,147.4466666666667,2211.7000000000003,0,0,0.014583333333333334,0.95625,0.44166666666666665,0.9395833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11008,18.0,145.8277777777779,2624.9000000000024,0,1,0.0,0.95625,0.6958333333333333,0.84375
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11009,16.0,160.96250000000012,2575.400000000002,0,0,0.0,0.9979166666666667,0.6416666666666667,0.9645833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11010,17.0,137.4117647058824,2336.000000000001,0,0,0.0,0.9854166666666667,0.6916666666666667,0.9125
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11011,19.0,127.08947368421052,2414.7,0,1,0.027083333333333334,0.9708333333333333,0.71875,0.8666666666666667
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11012,18.0,143.92777777777792,2590.7000000000025,0,1,0.0,0.93125,0.85625,0.6916666666666667
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11013,17.0,163.81176470588235,2784.8,0,0,0.0,0.9645833333333333,0.9270833333333334,0.7604166666666666
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11014,19.0,147.9631578947369,2811.300000000001,0,1,0.0,0.9979166666666667,0.73125,0.8958333333333334
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11015,15.0,166.91333333333333,2503.7,0,0,0.0,0.9916666666666667,0.5020833333333333,0.83125
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11016,20.0,131.84000000000003,2636.8000000000006,0,1,0.0,0.9833333333333333,0.6375,0.9583333333333334
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11017,12.0,215.97500000000002,2591.7000000000003,0,0,0.0,0.9854166666666667,0.46875,0.8645833333333334
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11018,16.0,164.04375,2624.7,0,0,0.0,0.9583333333333334,0.8083333333333333,0.7833333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11019,13.0,164.36153846153837,2136.699999999999,0,0,0.0,0.9354166666666667,0.5375,0.8145833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11020,17.0,143.2352941176471,2435.000000000001,0,0,0.0,0.9729166666666667,0.5375,0.9645833333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11021,13.0,180.76153846153844,2349.8999999999996,0,0,0.0,0.9875,0.40208333333333335,0.8645833333333334
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11022,16.0,159.03749999999988,2544.599999999998,0,0,0.03958333333333333,0.9625,0.76875,0.75
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11023,19.0,120.57368421052632,2290.9,0,1,0.0,0.9708333333333333,0.5125,0.9354166666666667
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11024,16.0,181.69375000000014,2907.100000000002,0,0,0.0,0.99375,0.89375,0.7458333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11025,16.0,133.59999999999994,2137.599999999999,0,0,0.0,0.9208333333333333,0.6208333333333333,0.84375
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11026,14.0,176.00714285714295,2464.1000000000013,0,0,0.027083333333333334,0.8895833333333333,0.47291666666666665,0.9166666666666666
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11027,14.0,174.30714285714285,2440.2999999999997,0,0,0.0,0.9791666666666666,0.5708333333333333,0.8458333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11028,20.0,136.69999999999993,2733.9999999999986,0,1,0.0,0.9875,0.8729166666666667,0.89375
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11029,14.0,187.09285714285716,2619.3,0,0,0.0,0.93125,0.5166666666666667,0.7958333333333333
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11030,19.0,119.15263157894739,2263.9000000000005,0,1,0.0,0.9770833333333333,0.6270833333333333,0.9729166666666667
UnconstrainedPPO,2024,1100000,best_cpu_no_constraints,11031,15.0,169.98666666666662,2549.7999999999993,0,0,0.0,0.9875,0.525,0.9229166666666667
