method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v4,123,1500000,satisfied,11000,18.0,156.08333333333334,2809.5,1,1,0.93125,0.5854166666666667,0.7958333333333333,0.9083333333333333
v4,123,1500000,satisfied,11001,19.0,157.18947368421064,2986.600000000002,1,1,0.9770833333333333,0.5291666666666667,0.8895833333333333,0.96875
v4,123,1500000,satisfied,11002,18.0,139.8388888888889,2517.1000000000004,1,1,0.8895833333333333,0.5145833333333333,0.6791666666666667,0.9833333333333333
v4,123,1500000,satisfied,11003,17.0,151.43529411764706,2574.4,1,0,0.9104166666666667,0.41041666666666665,0.7541666666666667,0.9625
v4,123,1500000,satisfied,11004,18.0,162.07777777777775,2917.3999999999996,1,1,0.9604166666666667,0.5041666666666667,0.8770833333333333,0.9
v4,123,1500000,satisfied,11005,21.0,140.99523809523808,2960.8999999999996,1,1,0.9875,0.55,0.9104166666666667,0.9375
v4,123,1500000,satisfied,11006,17.0,145.29999999999995,2470.0999999999995,1,0,0.8291666666666667,0.43125,0.7291666666666666,0.9541666666666667
v4,123,1500000,satisfied,11007,20.0,124.66499999999996,2493.2999999999993,1,1,0.9145833333333333,0.4666666666666667,0.7375,0.94375
v4,123,1500000,satisfied,11008,20.0,139.09,2781.8,1,1,0.9291666666666667,0.47708333333333336,0.8520833333333333,0.93125
v4,123,1500000,satisfied,11009,19.0,148.97368421052633,2830.5000000000005,1,1,0.99375,0.46458333333333335,0.9104166666666667,0.96875
v4,123,1500000,satisfied,11010,22.0,118.02727272727279,2596.6000000000013,1,1,0.8625,0.35,0.80625,0.9229166666666667
v4,123,1500000,satisfied,11011,22.0,135.8045454545455,2987.7000000000007,1,1,0.9979166666666667,0.5270833333333333,0.9083333333333333,0.9458333333333333
v4,123,1500000,satisfied,11012,19.0,159.08421052631581,3022.6000000000004,1,1,0.93125,0.55,0.8541666666666666,0.8645833333333334
v4,123,1500000,satisfied,11013,22.0,136.18181818181813,2995.999999999999,1,1,0.9645833333333333,0.50625,0.9416666666666667,0.94375
v4,123,1500000,satisfied,11014,21.0,150.89523809523803,3168.799999999999,1,1,0.9979166666666667,0.475,0.9458333333333333,0.95625
v4,123,1500000,satisfied,11015,21.0,132.12857142857143,2774.7,1,1,0.9916666666666667,0.46458333333333335,0.9229166666666667,0.93125
v4,123,1500000,satisfied,11016,19.0,137.29473684210524,2608.5999999999995,1,1,0.8354166666666667,0.38958333333333334,0.84375,0.9625
v4,123,1500000,satisfied,11017,16.0,183.88124999999988,2942.099999999998,1,0,0.9854166666666667,0.27291666666666664,0.9208333333333333,0.8416666666666667
v4,123,1500000,satisfied,11018,17.0,164.22941176470593,2791.900000000001,1,0,0.9541666666666667,0.4895833333333333,0.7541666666666667,0.9416666666666667
v4,123,1500000,satisfied,11019,17.0,137.17647058823533,2332.0000000000005,1,0,0.8041666666666667,0.32083333333333336,0.64375,0.8895833333333333
v4,123,1500000,satisfied,11020,20.0,136.4250000000001,2728.500000000002,1,1,0.9270833333333334,0.5,0.7208333333333333,0.96875
v4,123,1500000,satisfied,11021,18.0,166.31666666666652,2993.6999999999975,1,1,0.98125,0.6208333333333333,0.86875,0.9645833333333333
v4,123,1500000,satisfied,11022,18.0,157.11666666666667,2828.1000000000004,1,1,0.9979166666666667,0.41458333333333336,0.9604166666666667,0.8270833333333333
