method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v4,2024,1500000,satisfied,11000,19.0,131.27894736842106,2494.3,1,1,0.625,0.76875,0.9020833333333333,0.7229166666666667
v4,2024,1500000,satisfied,11001,21.0,150.39999999999995,3158.3999999999987,1,1,0.6645833333333333,0.8708333333333333,0.96875,0.9416666666666667
v4,2024,1500000,satisfied,11002,18.0,145.64999999999998,2621.7,1,1,0.56875,0.84375,0.925,0.7354166666666667
v4,2024,1500000,satisfied,11003,22.0,124.53181818181821,2739.7000000000007,1,1,0.64375,0.7791666666666667,0.96875,0.83125
v4,2024,1500000,satisfied,11004,21.0,128.33333333333334,2695.0000000000005,1,1,0.5979166666666667,0.9520833333333333,0.9166666666666666,0.8479166666666667
v4,2024,1500000,satisfied,11005,23.0,122.04782608695648,2807.099999999999,1,1,0.5895833333333333,0.9854166666666667,0.9604166666666667,0.9291666666666667
v4,2024,1500000,satisfied,11006,16.0,140.86249999999995,2253.7999999999993,1,0,0.5395833333333333,0.55,0.9729166666666667,0.475
v4,2024,1500000,satisfied,11007,18.0,142.10555555555555,2557.9,1,1,0.5791666666666667,0.75,0.9854166666666667,0.675
v4,2024,1500000,satisfied,11008,23.0,129.6652173913043,2982.299999999999,1,1,0.56875,0.9520833333333333,0.93125,0.8979166666666667
v4,2024,1500000,satisfied,11009,20.0,158.55999999999995,3171.199999999999,1,1,0.6875,0.9833333333333333,0.96875,0.8604166666666667
v4,2024,1500000,satisfied,11010,22.0,138.41363636363624,3045.0999999999976,1,1,0.5770833333333333,0.9541666666666667,0.9520833333333333,0.8791666666666667
v4,2024,1500000,satisfied,11011,20.0,150.46000000000006,3009.200000000001,1,1,0.6395833333333333,0.9229166666666667,0.9729166666666667,0.90625
v4,2024,1500000,satisfied,11012,19.0,131.82105263157897,2504.6000000000004,1,1,0.5604166666666667,0.7625,0.8875,0.825
v4,2024,1500000,satisfied,11013,19.0,158.5578947368422,3012.6000000000017,1,1,0.6083333333333333,0.9604166666666667,0.94375,0.8979166666666667
v4,2024,1500000,satisfied,11014,22.0,137.61363636363637,3027.5,1,1,0.61875,0.9916666666666667,0.9854166666666667,0.9041666666666667
v4,2024,1500000,satisfied,11015,20.0,149.74000000000004,2994.8000000000006,1,1,0.6958333333333333,0.925,0.9479166666666666,0.91875
v4,2024,1500000,satisfied,11016,21.0,141.72380952380956,2976.2000000000007,1,1,0.5791666666666667,0.9645833333333333,0.9625,0.8895833333333333
v4,2024,1500000,satisfied,11017,21.0,124.1333333333333,2606.7999999999993,1,1,0.55,0.7708333333333334,0.9541666666666667,0.8895833333333333
v4,2024,1500000,satisfied,11018,22.0,130.53181818181818,2871.7,1,1,0.65625,0.9166666666666666,0.9416666666666667,0.8541666666666666
v4,2024,1500000,satisfied,11019,15.0,150.0533333333333,2250.7999999999997,1,0,0.54375,0.5791666666666667,0.9041666666666667,0.5395833333333333
v4,2024,1500000,satisfied,11020,19.0,126.55789473684207,2404.5999999999995,1,1,0.5395833333333333,0.6979166666666666,0.96875,0.7375
v4,2024,1500000,satisfied,11021,20.0,150.125,3002.5,1,1,0.6770833333333334,0.9041666666666667,0.9645833333333333,0.86875
v4,2024,1500000,satisfied,11022,19.0,137.30526315789476,2608.8,1,1,0.65,0.85,0.9604166666666667,0.8520833333333333
v4,2024,1500000,satisfied,11023,18.0,148.5222222222222,2673.3999999999996,1,1,0.60625,0.8208333333333333,0.9416666666666667,0.6958333333333333
v4,2024,1500000,satisfied,11024,20.0,154.80499999999995,3096.099999999999,1,1,0.6291666666666667,0.9729166666666667,0.9729166666666667,0.93125
v4,2024,1500000,satisfied,11025,20.0,111.55,2231.0,1,1,0.5208333333333334,0.64375,0.9270833333333334,0.4708333333333333
v4,2024,1500000,satisfied,11026,18.0,138.06666666666663,2485.1999999999994,1,1,0.6166666666666667,0.7416666666666667,0.9729166666666667,0.6020833333333333
v4,2024,1500000,satisfied,11027,20.0,134.18999999999997,2683.7999999999993,1,1,0.54375,0.8833333333333333,0.9375,0.8833333333333333
v4,2024,1500000,satisfied,11028,20.0,149.02999999999997,2980.5999999999995,1,1,0.5875,0.9666666666666667,0.9833333333333333,0.8708333333333333
v4,2024,1500000,satisfied,11029,19.0,151.8263157894737,2884.7000000000007,1,1,0.5770833333333333,0.925,0.9125,0.9020833333333333
v4,2024,1500000,satisfied,11030,21.0,149.05238095238082,3130.099999999997,1,1,0.6833333333333333,0.9333333333333333,0.975,0.86875
v4,2024,1500000,satisfied,11031,20.0,134.49,2689.8,1,1,0.5458333333333333,0.95,0.9458333333333333,0.9145833333333333
v4,2024,1500000,satisfied,11032,22.0,118.39545454545454,2604.7,1,1,0.5916666666666667,0.8666666666666667,0.9416666666666667,0.88125
v4,2024,1500000,satisfied,11033,21.0,135.752380952381,2850.800000000001,1,1,0.6333333333333333,0.9145833333333333,0.9541666666666667,0.8395833333333333
v4,2024,1500000,satisfied,11034,21.0,130.88571428571427,2748.6,1,1,0.5416666666666666,0.9229166666666667,0.9583333333333334,0.8416666666666667
v4,2024,1500000,satisfied,11035,23.0,122.50434782608701,2817.6000000000013,1,1,0.6708333333333333,0.8854166666666666,0.9875,0.8229166666666666
v4,2024,1500000,satisfied,11036,18.0,185.10000000000002,3331.8,1,1,0.6541666666666667,0.9145833333333333,0.8875,0.8375
v4,2024,1500000,satisfied,11037,19.0,127.91578947368421,2430.4,1,1,0.5979166666666667,0.5375,0.9416666666666667,0.8416666666666667
v4,2024,1500000,satisfied,11038,19.0,139.99999999999997,2659.9999999999995,1,1,0.5416666666666666,0.8708333333333333,0.8979166666666667,0.875
v4,2024,1500000,satisfied,11039,20.0,141.20499999999996,2824.099999999999,1,1,0.61875,0.9125,0.9604166666666667,0.75
v4,2024,1500000,satisfied,11040,18.0,144.31666666666666,2597.7,1,1,0.6520833333333333,0.7625,0.8354166666666667,0.6979166666666666
v4,2024,1500000,satisfied,11041,19.0,142.78947368421052,2713.0,1,1,0.5125,0.93125,0.9645833333333333,0.9333333333333333
v4,2024,1500000,satisfied,11042,23.0,133.50000000000003,3070.5000000000005,1,1,0.71875,0.9666666666666667,0.9833333333333333,0.9166666666666666
v4,2024,1500000,satisfied,11043,22.0,120.84090909090915,2658.5000000000014,1,1,0.5041666666666667,0.9541666666666667,0.9791666666666666,0.9270833333333334
v4,2024,1500000,satisfied,11044,19.0,135.8473684210526,2581.0999999999995,1,1,0.6229166666666667,0.6729166666666667,0.9479166666666666,0.8708333333333333
v4,2024,1500000,satisfied,11045,17.0,176.09999999999985,2993.6999999999975,1,0,0.5916666666666667,0.925,0.9541666666666667,0.8083333333333333
v4,2024,1500000,satisfied,11046,18.0,127.83333333333333,2301.0,1,1,0.5020833333333333,0.6229166666666667,0.8770833333333333,0.7
v4,2024,1500000,satisfied,11047,20.0,127.10499999999999,2542.1,1,1,0.5020833333333333,0.8729166666666667,0.8979166666666667,0.8458333333333333
v4,2024,1500000,satisfied,11048,21.0,136.10476190476197,2858.200000000001,1,1,0.5520833333333334,0.9166666666666666,0.9416666666666667,0.83125
v4,2024,1500000,satisfied,11049,21.0,132.03333333333333,2772.7,1,1,0.5895833333333333,0.9270833333333334,0.9583333333333334,0.8916666666666667
