method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3
v4,42,300000,satisfied,11014,23.0,121.10434782608691,2785.3999999999987,1,1,0.9458333333333333,0.2625,0.95625,0.8458333333333333
v4,42,300000,satisfied,11015,21.0,125.10476190476187,2627.1999999999994,1,1,0.8895833333333333,0.36666666666666664,0.9479166666666666,0.94375
v4,42,300000,satisfied,11016,26.0,110.69230769230764,2877.9999999999986,1,1,0.96875,0.3854166666666667,0.9625,0.95625
v4,42,300000,satisfied,11017,17.0,170.25294117647059,2894.2999999999997,1,0,0.93125,0.31875,0.9541666666666667,0.825
v4,42,300000,satisfied,11018,20.0,144.49999999999997,2889.9999999999995,1,1,0.9541666666666667,0.28125,0.9416666666666667,0.8145833333333333
v4,42,300000,satisfied,11019,18.0,152.51111111111103,2745.1999999999985,1,1,0.8333333333333334,0.25416666666666665,0.8895833333333333,0.8020833333333334
v4,42,300000,satisfied,11020,19.0,143.51052631578952,2726.7000000000007,1,1,0.9083333333333333,0.2833333333333333,0.96875,0.6916666666666667
v4,42,300000,satisfied,11021,19.0,129.63684210526318,2463.1000000000004,1,1,0.7791666666666667,0.3770833333333333,0.9479166666666666,0.8875
v4,42,300000,satisfied,11022,20.0,121.995,2439.9,1,1,0.8541666666666666,0.3625,0.9520833333333333,0.85625
v4,42,300000,satisfied,11023,20.0,137.52000000000007,2750.4000000000015,1,1,0.9270833333333334,0.275,0.9416666666666667,0.81875
v4,42,300000,satisfied,11024,21.0,139.0095238095239,2919.200000000002,1,1,0.8854166666666666,0.425,0.9541666666666667,0.9729166666666667
v4,42,300000,satisfied,11025,23.0,103.60434782608696,2382.9,1,1,0.7875,0.36666666666666664,0.8729166666666667,0.8520833333333333
v4,42,300000,satisfied,11026,18.0,138.43888888888884,2491.899999999999,1,1,0.8208333333333333,0.2875,0.9729166666666667,0.6625
v4,42,300000,satisfied,11027,23.0,128.0173913043477,2944.3999999999974,1,1,0.9708333333333333,0.28958333333333336,0.9375,0.9041666666666667
v4,42,300000,satisfied,11028,17.0,169.59411764705874,2883.0999999999985,1,0,0.9541666666666667,0.27708333333333335,0.9833333333333333,0.6833333333333333
v4,42,300000,satisfied,11029,18.0,160.67222222222213,2892.0999999999985,1,1,0.8875,0.35208333333333336,0.9125,0.70625
v4,42,300000,satisfied,11030,21.0,127.16666666666664,2670.4999999999995,1,1,0.9416666666666667,0.27291666666666664,0.975,0.8270833333333333
v4,42,300000,satisfied,11031,19.0,144.35263157894747,2742.700000000002,1,1,0.9875,0.25,0.9458333333333333,0.575
v4,42,300000,satisfied,11032,19.0,131.58947368421053,2500.2000000000003,1,1,0.8625,0.26666666666666666,0.9375,0.7520833333333333
v4,42,300000,satisfied,11033,20.0,128.635,2572.7,1,1,0.8625,0.275,0.9541666666666667,0.80625
v4,42,300000,satisfied,11034,20.0,128.315,2566.2999999999997,1,1,0.8875,0.2708333333333333,0.9583333333333334,0.75
v4,42,300000,satisfied,11035,21.0,124.36190476190474,2611.5999999999995,1,1,0.85625,0.27291666666666664,0.9875,0.7583333333333333
v4,42,300000,satisfied,11036,20.0,143.69500000000016,2873.9000000000033,1,1,0.9104166666666667,0.275,0.8875,0.7854166666666667
v4,42,300000,satisfied,11037,20.0,123.96,2479.2,1,1,0.8625,0.28958333333333336,0.9416666666666667,0.9041666666666667
v4,42,300000,satisfied,11038,17.0,167.39999999999995,2845.7999999999993,1,0,0.9166666666666666,0.2604166666666667,0.8979166666666667,0.7666666666666667
v4,42,300000,satisfied,11039,18.0,161.37777777777782,2904.8000000000006,1,1,0.9708333333333333,0.22083333333333333,0.9604166666666667,0.8020833333333334
v4,42,300000,satisfied,11040,18.0,154.79444444444445,2786.3,1,1,0.8645833333333334,0.29791666666666666,0.8354166666666667,0.76875
v4,42,300000,satisfied,11041,21.0,136.91428571428574,2875.2000000000007,1,1,0.8541666666666666,0.31875,0.9583333333333334,0.9645833333333333
v4,42,300000,satisfied,11042,20.0,149.435,2988.7000000000003,1,1,0.9916666666666667,0.3104166666666667,0.9833333333333333,0.6895833333333333
v4,42,300000,satisfied,11043,26.0,96.75,2515.5,1,1,0.84375,0.37916666666666665,0.9791666666666666,0.91875
