method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v4,123,1600000,fallback,11000,29.0,131.0293103448268,3799.8499999999767,0,0,0.25833333333333336,0.7770833333333333,0.35208333333333336,0.16458333333333333,0.8979166666666667,0.04791666666666667,0.5208333333333334
v4,123,1600000,fallback,11001,31.0,141.41935483870893,4383.999999999976,0,0,0.1875,0.85,0.3229166666666667,0.14583333333333334,0.9229166666666667,0.01875,0.6291666666666667
v4,123,1600000,fallback,11002,37.0,114.77567567567534,4246.699999999988,1,0,0.6041666666666666,0.6875,0.6854166666666667,0.35208333333333336,0.6875,0.010416666666666666,0.78125
v4,123,1600000,fallback,11003,28.0,142.65535714285653,3994.3499999999826,0,0,0.12083333333333333,0.8895833333333333,0.28125,0.40208333333333335,0.88125,0.008333333333333333,0.5541666666666667
v4,123,1600000,fallback,11004,38.0,131.7394736842097,5006.099999999969,1,0,0.9770833333333333,0.052083333333333336,0.9208333333333333,0.0,0.5041666666666667,0.06875,0.71875
v4,123,1600000,fallback,11005,37.0,125.27837837837826,4635.299999999996,1,0,0.99375,0.0,0.9708333333333333,0.0,0.5791666666666667,0.10833333333333334,0.5645833333333333
v4,123,1600000,fallback,11006,30.0,134.5583333333326,4036.749999999978,0,0,0.175,0.8979166666666667,0.225,0.4125,0.93125,0.010416666666666666,0.66875
v4,123,1600000,fallback,11007,32.0,118.24062499999951,3783.6999999999844,0,0,0.1,0.9208333333333333,0.17708333333333334,0.4041666666666667,0.9458333333333333,0.0125,0.64375
v4,123,1600000,fallback,11008,41.0,113.91219512195099,4670.3999999999905,1,0,0.9729166666666667,0.016666666666666666,0.9583333333333334,0.0,0.5375,0.1,0.6041666666666666
v4,123,1600000,fallback,11009,38.0,130.2144736842101,4948.149999999984,1,0,0.9979166666666667,0.04583333333333333,0.9833333333333333,0.0,0.39791666666666664,0.05416666666666667,0.66875
v4,123,1600000,fallback,11010,37.0,138.81756756756704,5136.249999999981,1,0,0.9916666666666667,0.020833333333333332,0.9604166666666667,0.0,0.5520833333333334,0.08125,0.5458333333333333
v4,123,1600000,fallback,11011,45.0,97.82999999999993,4402.349999999997,1,0,0.9958333333333333,0.014583333333333334,0.9854166666666667,0.0,0.7979166666666667,0.10416666666666667,0.7208333333333333
v4,123,1600000,fallback,11012,34.0,145.68823529411716,4953.399999999983,1,0,0.9583333333333334,0.07083333333333333,0.9354166666666667,0.03958333333333333,0.49375,0.0625,0.6270833333333333
v4,123,1600000,fallback,11013,39.0,116.85897435897404,4557.499999999987,1,0,0.9770833333333333,0.0,0.9645833333333333,0.0,0.5916666666666667,0.13333333333333333,0.6208333333333333
v4,123,1600000,fallback,11014,41.0,119.57926829268222,4902.749999999971,1,0,1.0,0.0375,0.9645833333333333,0.0,0.5354166666666667,0.09166666666666666,0.6854166666666667
v4,123,1600000,fallback,11015,43.0,105.05697674418614,4517.450000000004,1,0,0.9958333333333333,0.06041666666666667,0.9729166666666667,0.04791666666666667,0.75,0.12708333333333333,0.65
v4,123,1600000,fallback,11016,41.0,109.54756097560953,4491.449999999991,1,0,0.9895833333333334,0.0125,0.95,0.0,0.6708333333333333,0.07916666666666666,0.7625
v4,123,1600000,fallback,11017,36.0,118.20833333333348,4255.5000000000055,1,0,0.9916666666666667,0.0,0.9729166666666667,0.0,0.5958333333333333,0.08541666666666667,0.5625
v4,123,1600000,fallback,11018,40.0,120.71124999999957,4828.4499999999825,1,0,0.9729166666666667,0.18333333333333332,0.9625,0.07291666666666667,0.675,0.04375,0.74375
v4,123,1600000,fallback,11019,30.0,121.75999999999915,3652.7999999999747,0,0,0.2791666666666667,0.6729166666666667,0.48333333333333334,0.05416666666666667,0.81875,0.022916666666666665,0.575
v4,123,1600000,fallback,11020,41.0,100.39999999999984,4116.399999999993,1,0,0.9583333333333334,0.1,0.9645833333333333,0.04791666666666667,0.7791666666666667,0.13125,0.6625
v4,123,1600000,fallback,11021,37.0,97.29054054053985,3599.7499999999745,0,0,0.4666666666666667,0.64375,0.6375,0.11041666666666666,0.9291666666666667,0.058333333333333334,0.6875
v4,123,1600000,fallback,11022,33.0,104.18787878787792,3438.199999999971,0,0,0.39791666666666664,0.6666666666666666,0.575,0.10625,0.8583333333333333,0.06666666666666667,0.5666666666666667
v4,123,1600000,fallback,11023,42.0,119.3333333333329,5011.999999999982,1,0,0.98125,0.22916666666666666,0.9645833333333333,0.058333333333333334,0.71875,0.06041666666666667,0.7166666666666667
v4,123,1600000,fallback,11024,35.0,145.15999999999957,5080.599999999985,1,0,0.9958333333333333,0.0,0.975,0.0,0.4270833333333333,0.075,0.61875
v4,123,1600000,fallback,11025,30.0,104.90666666666597,3147.199999999979,0,0,0.175,0.825,0.275,0.275,0.8666666666666667,0.035416666666666666,0.5458333333333333
v4,123,1600000,fallback,11026,40.0,122.2124999999999,4888.499999999996,1,0,0.9666666666666667,0.04791666666666667,0.9645833333333333,0.0,0.61875,0.08958333333333333,0.64375
v4,123,1600000,fallback,11027,42.0,102.16785714285673,4291.049999999983,1,0,0.9875,0.11458333333333333,0.9645833333333333,0.0,0.6125,0.08125,0.80625
v4,123,1600000,fallback,11028,37.0,125.14864864864828,4630.499999999986,1,0,0.9895833333333334,0.0,0.94375,0.0,0.49166666666666664,0.08333333333333333,0.5833333333333334
v4,123,1600000,fallback,11029,41.0,107.11219512195112,4391.599999999996,1,0,0.9583333333333334,0.041666666666666664,0.9458333333333333,0.035416666666666666,0.6875,0.10833333333333334,0.6895833333333333
v4,123,1600000,fallback,11030,35.0,126.7257142857137,4435.39999999998,1,0,0.9854166666666667,0.0,0.96875,0.0,0.5041666666666667,0.07708333333333334,0.5270833333333333
v4,123,1600000,fallback,11031,39.0,106.11923076923063,4138.649999999994,1,0,0.94375,0.0,0.9104166666666667,0.0,0.7145833333333333,0.1125,0.59375
v4,123,1600000,fallback,11032,35.0,142.14857142857076,4975.199999999976,1,0,0.9770833333333333,0.0,0.9645833333333333,0.0,0.3625,0.052083333333333336,0.6229166666666667
v4,123,1600000,fallback,11033,39.0,118.14871794871758,4607.799999999986,1,0,0.975,0.0,0.9708333333333333,0.0,0.5854166666666667,0.09791666666666667,0.6395833333333333
v4,123,1600000,fallback,11034,44.0,110.9272727272727,4880.799999999998,1,0,0.9854166666666667,0.0,0.9645833333333333,0.0,0.7041666666666667,0.12708333333333333,0.6708333333333333
v4,123,1600000,fallback,11035,31.0,113.7516129032252,3526.299999999981,0,0,0.10625,0.9291666666666667,0.2125,0.39375,0.8729166666666667,0.010416666666666666,0.6458333333333334
v4,123,1600000,fallback,11036,38.0,132.75789473684165,5044.799999999983,1,0,0.9520833333333333,0.0,0.93125,0.0,0.6020833333333333,0.09791666666666667,0.5375
v4,123,1600000,fallback,11037,30.0,111.00833333333256,3330.249999999977,0,0,0.20833333333333334,0.7895833333333333,0.40625,0.16458333333333333,0.8458333333333333,0.010416666666666666,0.6333333333333333
v4,123,1600000,fallback,11038,39.0,113.26794871794856,4417.449999999993,1,0,0.9520833333333333,0.0,0.9375,0.0,0.5354166666666667,0.09375,0.6604166666666667
v4,123,1600000,fallback,11039,38.0,128.93026315789442,4899.349999999988,1,0,0.9833333333333333,0.10833333333333334,0.9333333333333333,0.0,0.7375,0.07708333333333334,0.6583333333333333
v4,123,1600000,fallback,11040,38.0,122.04473684210504,4637.699999999992,1,0,0.9291666666666667,0.11041666666666666,0.9041666666666667,0.0,0.6625,0.07291666666666667,0.7125
v4,123,1600000,fallback,11041,40.0,113.28999999999932,4531.599999999973,1,0,0.99375,0.04583333333333333,0.925,0.0,0.6229166666666667,0.06458333333333334,0.6729166666666667
v4,123,1600000,fallback,11042,43.0,111.91976744186032,4812.549999999994,1,0,0.9958333333333333,0.05625,0.9895833333333334,0.027083333333333334,0.64375,0.13333333333333333,0.7041666666666667
v4,123,1600000,fallback,11043,38.0,119.44473684210467,4538.899999999978,1,0,1.0,0.07083333333333333,0.9041666666666667,0.0,0.6979166666666666,0.1,0.6145833333333334
v4,123,1600000,fallback,11044,33.0,102.58030303030222,3385.1499999999733,0,0,0.17708333333333334,0.8104166666666667,0.3333333333333333,0.33958333333333335,0.875,0.0125,0.69375
v4,123,1600000,fallback,11045,40.0,104.39500000000005,4175.800000000002,1,0,0.9854166666666667,0.025,0.9270833333333334,0.0,0.6729166666666667,0.12708333333333333,0.6833333333333333
v4,123,1600000,fallback,11046,38.0,111.28026315789468,4228.649999999998,1,0,0.9229166666666667,0.0,0.9125,0.0,0.5125,0.0875,0.5833333333333334
v4,123,1600000,fallback,11047,41.0,90.19999999999985,3698.1999999999935,1,0,0.6875,0.21875,0.9395833333333333,0.0,0.7333333333333333,0.12291666666666666,0.6541666666666667
v4,123,1600000,fallback,11048,31.0,121.5467741935475,3767.9499999999725,0,0,0.2125,0.8166666666666667,0.3375,0.38958333333333334,0.9208333333333333,0.0375,0.6145833333333334
v4,123,1600000,fallback,11049,37.0,111.35675675675634,4120.199999999984,1,0,0.9916666666666667,0.06458333333333334,0.9645833333333333,0.0,0.48333333333333334,0.0625,0.6875
