method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v4,2024,300000,fallback,11024,54.0,87.6972222222223,4735.650000000004,1,1,0.8041666666666667,0.6666666666666666,0.70625,0.8666666666666667,0.6083333333333333,0.2,0.7270833333333333
v4,2024,300000,fallback,11025,49.0,78.34591836734701,3838.9500000000035,1,0,0.6791666666666667,0.5270833333333333,0.6666666666666666,0.6791666666666667,0.7520833333333333,0.1625,0.7458333333333333
v4,2024,300000,fallback,11026,48.0,94.65937500000007,4543.650000000003,1,0,0.8625,0.4479166666666667,0.7520833333333333,0.675,0.7708333333333334,0.175,0.64375
v4,2024,300000,fallback,11027,49.0,97.85204081632654,4794.75,1,0,0.9875,0.1125,0.81875,0.9208333333333333,0.17291666666666666,0.25416666666666665,0.5395833333333333
v4,2024,300000,fallback,11028,40.0,104.8049999999998,4192.199999999992,0,0,0.4270833333333333,0.98125,0.5791666666666667,0.29791666666666666,0.9520833333333333,0.075,0.6833333333333333
v4,2024,300000,fallback,11029,50.0,91.23500000000001,4561.750000000001,1,1,0.6625,0.89375,0.7166666666666667,0.70625,0.81875,0.17708333333333334,0.7208333333333333
v4,2024,300000,fallback,11030,47.0,102.75957446808516,4829.700000000003,1,0,0.9041666666666667,0.35625,0.7020833333333333,0.8541666666666666,0.49166666666666664,0.18541666666666667,0.5854166666666667
v4,2024,300000,fallback,11031,40.0,97.62124999999982,3904.8499999999926,1,0,0.9270833333333334,0.1125,0.6291666666666667,0.775,0.21458333333333332,0.17708333333333334,0.5270833333333333
v4,2024,300000,fallback,11032,44.0,109.91363636363634,4836.199999999999,1,0,0.9770833333333333,0.07083333333333333,0.7479166666666667,0.925,0.05416666666666667,0.21458333333333332,0.5020833333333333
v4,2024,300000,fallback,11033,37.0,113.13918918918864,4186.14999999998,0,0,0.41458333333333336,0.9666666666666667,0.53125,0.23125,0.9291666666666667,0.0375,0.6958333333333333
v4,2024,300000,fallback,11034,47.0,98.35531914893603,4622.699999999993,1,0,0.5229166666666667,0.96875,0.6895833333333333,0.45208333333333334,0.9395833333333333,0.10625,0.70625
v4,2024,300000,fallback,11035,47.0,80.20425531914903,3769.600000000004,1,0,0.675,0.4,0.6375,0.7333333333333333,0.59375,0.16458333333333333,0.6458333333333334
v4,2024,300000,fallback,11036,46.0,99.58152173913065,4580.75000000001,1,0,0.9520833333333333,0.23125,0.5770833333333333,0.88125,0.3,0.22708333333333333,0.5125
v4,2024,300000,fallback,11037,45.0,82.85777777777756,3728.5999999999904,1,0,0.6104166666666667,0.4125,0.66875,0.4270833333333333,0.8916666666666667,0.14375,0.6895833333333333
v4,2024,300000,fallback,11038,52.0,84.84711538461536,4412.049999999999,1,1,0.9416666666666667,0.3125,0.8145833333333333,0.8020833333333334,0.39375,0.24791666666666667,0.6541666666666667
v4,2024,300000,fallback,11039,46.0,95.09130434782601,4374.199999999996,1,0,0.9125,0.19166666666666668,0.75,0.7875,0.44583333333333336,0.19791666666666666,0.5645833333333333
v4,2024,300000,fallback,11040,51.0,86.58235294117631,4415.699999999992,1,1,0.8625,0.4083333333333333,0.8,0.6666666666666666,0.7541666666666667,0.17083333333333334,0.7104166666666667
v4,2024,300000,fallback,11041,44.0,91.39204545454517,4021.2499999999873,0,0,0.44166666666666665,0.9270833333333334,0.6270833333333333,0.49375,0.74375,0.12916666666666668,0.6958333333333333
v4,2024,300000,fallback,11042,55.0,91.7881818181818,5048.3499999999985,1,1,0.9604166666666667,0.28125,0.8083333333333333,0.8229166666666666,0.6708333333333333,0.21041666666666667,0.6854166666666667
v4,2024,300000,fallback,11043,37.0,123.54594594594538,4571.199999999979,0,0,0.46875,0.9708333333333333,0.5979166666666667,0.25625,0.9125,0.07708333333333334,0.6666666666666666
v4,2024,300000,fallback,11044,52.0,82.42980769230793,4286.350000000012,1,1,0.85625,0.4125,0.6833333333333333,0.81875,0.81875,0.2,0.6395833333333333
v4,2024,300000,fallback,11045,43.0,99.42674418604634,4275.349999999992,0,0,0.46041666666666664,0.9479166666666666,0.64375,0.37083333333333335,0.9270833333333334,0.07916666666666666,0.74375
v4,2024,300000,fallback,11046,48.0,77.9041666666666,3739.399999999997,1,0,0.7479166666666667,0.2916666666666667,0.6625,0.7270833333333333,0.6916666666666667,0.18125,0.6
v4,2024,300000,fallback,11047,44.0,92.98977272727271,4091.5499999999993,1,0,0.58125,0.6416666666666667,0.5583333333333333,0.7541666666666667,0.5666666666666667,0.17708333333333334,0.5041666666666667
v4,2024,300000,fallback,11048,52.0,96.67211538461544,5026.950000000003,1,1,0.9145833333333333,0.575,0.8020833333333334,0.7479166666666667,0.7916666666666666,0.18333333333333332,0.7416666666666667
v4,2024,300000,fallback,11049,41.0,105.3451219512192,4319.149999999987,0,0,0.4708333333333333,0.90625,0.6708333333333333,0.36666666666666664,0.8958333333333334,0.0875,0.64375
