method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v4,999,1400000,fallback,11012,28.0,153.33392857142812,4293.349999999988,0,0,0.0,0.9583333333333334,0.06666666666666667,0.63125,0.7895833333333333,0.01875,0.5791666666666667
v4,999,1400000,fallback,11013,27.0,136.97222222222194,3698.2499999999927,0,0,0.0,0.9770833333333333,0.14375,0.8333333333333334,0.3416666666666667,0.04583333333333333,0.49583333333333335
v4,999,1400000,fallback,11014,37.0,106.95540540540493,3957.3499999999826,0,0,0.041666666666666664,0.9958333333333333,0.2833333333333333,0.69375,0.575,0.10625,0.5854166666666667
v4,999,1400000,fallback,11015,26.0,150.31730769230745,3908.2499999999936,0,0,0.0,0.9958333333333333,0.08958333333333333,0.8166666666666667,0.32916666666666666,0.0125,0.55
v4,999,1400000,fallback,11016,35.0,119.80714285714255,4193.249999999989,0,0,0.0,0.9895833333333334,0.2604166666666667,0.7375,0.5875,0.075,0.6166666666666667
v4,999,1400000,fallback,11017,33.0,114.84090909090862,3789.7499999999845,0,0,0.0625,0.9916666666666667,0.3854166666666667,0.7770833333333333,0.40208333333333335,0.10625,0.49375
v4,999,1400000,fallback,11018,26.0,175.07499999999982,4551.949999999995,0,0,0.0,0.975,0.027083333333333334,0.8145833333333333,0.4625,0.004166666666666667,0.525
v4,999,1400000,fallback,11019,32.0,112.20312499999974,3590.499999999992,0,0,0.0375,0.9604166666666667,0.21666666666666667,0.8270833333333333,0.46041666666666664,0.08333333333333333,0.5791666666666667
v4,999,1400000,fallback,11020,38.0,114.37763157894692,4346.349999999983,0,0,0.11458333333333333,0.9895833333333334,0.325,0.7541666666666667,0.4895833333333333,0.125,0.56875
v4,999,1400000,fallback,11021,27.0,136.5444444444441,3686.699999999991,0,0,0.01875,0.9916666666666667,0.14375,0.7270833333333333,0.3770833333333333,0.035416666666666666,0.5145833333333333
