method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
v4,42,300000,fallback,11000,37.0,121.5837837837831,4498.599999999975,0,0,0.4479166666666667,0.9666666666666667,0.0,0.9208333333333333,0.9333333333333333,0.17083333333333334,0.43125
v4,42,300000,fallback,11001,36.0,132.69861111111064,4777.149999999983,0,0,0.44375,0.98125,0.0,0.9333333333333333,0.975,0.12916666666666668,0.45416666666666666
v4,42,300000,fallback,11002,37.0,114.4635135135131,4235.149999999985,0,0,0.5291666666666667,0.89375,0.052083333333333336,0.8833333333333333,0.8708333333333333,0.1375,0.5833333333333334
v4,42,300000,fallback,11003,37.0,93.17432432432379,3447.4499999999803,0,0,0.42291666666666666,0.8541666666666666,0.0,0.9354166666666667,0.975,0.16875,0.4166666666666667
v4,42,300000,fallback,11004,36.0,120.18749999999949,4326.749999999982,0,0,0.53125,0.9604166666666667,0.0,0.9020833333333333,0.95,0.15416666666666667,0.5354166666666667
v4,42,300000,fallback,11005,38.0,107.26578947368387,4076.0999999999867,0,0,0.48333333333333334,0.9458333333333333,0.0,0.9416666666666667,0.9770833333333333,0.16666666666666666,0.4625
v4,42,300000,fallback,11006,40.0,95.76249999999946,3830.4999999999786,0,0,0.38958333333333334,0.9333333333333333,0.027083333333333334,0.9354166666666667,0.93125,0.18125,0.53125
v4,42,300000,fallback,11007,38.0,100.31710526315749,3812.0499999999847,0,0,0.4666666666666667,0.9479166666666666,0.03125,0.9604166666666667,0.9458333333333333,0.13541666666666666,0.42916666666666664
v4,42,300000,fallback,11008,38.0,105.7749999999996,4019.4499999999844,0,0,0.4583333333333333,0.9708333333333333,0.0,0.9291666666666667,0.95625,0.14166666666666666,0.39166666666666666
v4,42,300000,fallback,11009,37.0,120.82567567567509,4470.549999999978,0,0,0.38125,0.9979166666666667,0.0,0.9229166666666667,0.975,0.14791666666666667,0.47291666666666665
v4,42,300000,fallback,11010,40.0,105.15249999999969,4206.099999999988,0,0,0.5104166666666666,0.9916666666666667,0.0,0.93125,0.975,0.19583333333333333,0.45625
v4,42,300000,fallback,11011,39.0,101.63333333333291,3963.6999999999834,0,0,0.4041666666666667,0.98125,0.029166666666666667,0.9604166666666667,0.9229166666666667,0.15,0.5458333333333333
v4,42,300000,fallback,11012,34.0,107.64852941176423,3660.049999999984,0,0,0.475,0.9395833333333333,0.0,0.9020833333333333,0.8791666666666667,0.13541666666666666,0.45
v4,42,300000,fallback,11013,38.0,115.69078947368378,4396.249999999984,0,0,0.49375,0.9666666666666667,0.0,0.9291666666666667,0.9604166666666667,0.15625,0.5
v4,42,300000,fallback,11014,38.0,108.59999999999945,4126.799999999979,0,0,0.4083333333333333,0.96875,0.025,0.94375,0.94375,0.1,0.5729166666666666
v4,42,300000,fallback,11015,39.0,106.46538461538431,4152.149999999988,0,0,0.50625,0.9958333333333333,0.0,0.9416666666666667,0.9708333333333333,0.17083333333333334,0.49375
v4,42,300000,fallback,11016,36.0,116.44027777777723,4191.84999999998,0,0,0.4666666666666667,0.9875,0.0,0.9395833333333333,0.975,0.15833333333333333,0.41041666666666665
v4,42,300000,fallback,11017,38.0,109.05526315789422,4144.09999999998,0,0,0.42916666666666664,0.9729166666666667,0.0,0.9291666666666667,0.9645833333333333,0.16458333333333333,0.50625
v4,42,300000,fallback,11018,36.0,118.38888888888843,4261.999999999984,0,0,0.44166666666666665,0.96875,0.0,0.9166666666666666,0.95625,0.14375,0.47708333333333336
v4,42,300000,fallback,11019,36.0,111.98611111111066,4031.4999999999836,0,0,0.4791666666666667,0.9604166666666667,0.0,0.8895833333333333,0.94375,0.19791666666666666,0.4166666666666667
v4,42,300000,fallback,11020,36.0,107.97777777777748,3887.199999999989,0,0,0.475,0.9895833333333334,0.0,0.9541666666666667,0.9729166666666667,0.16875,0.40625
v4,42,300000,fallback,11021,36.0,112.04444444444395,4033.599999999982,0,0,0.4125,0.9854166666666667,0.0,0.9375,0.9708333333333333,0.15,0.4875
v4,42,300000,fallback,11022,36.0,101.39027777777738,3650.0499999999856,0,0,0.5125,0.8708333333333333,0.04583333333333333,0.95,0.8895833333333333,0.17083333333333334,0.44166666666666665
v4,42,300000,fallback,11023,35.0,122.79428571428518,4297.799999999981,0,0,0.48333333333333334,0.98125,0.0,0.9291666666666667,0.9604166666666667,0.16041666666666668,0.4083333333333333
v4,42,300000,fallback,11024,35.0,142.1328571428566,4974.649999999981,0,0,0.44166666666666665,0.9958333333333333,0.0,0.9458333333333333,0.9833333333333333,0.14166666666666666,0.4354166666666667
v4,42,300000,fallback,11025,37.0,107.69864864864812,3984.8499999999804,0,0,0.475,0.9333333333333333,0.0,0.8708333333333333,0.95625,0.16666666666666666,0.39375
v4,42,300000,fallback,11026,36.0,114.73888888888862,4130.59999999999,0,0,0.59375,0.8833333333333333,0.0375,0.9,0.90625,0.1875,0.39166666666666666
v4,42,300000,fallback,11027,35.0,134.73999999999938,4715.899999999979,0,0,0.35833333333333334,0.9770833333333333,0.0,0.9333333333333333,0.95625,0.12083333333333333,0.5625
v4,42,300000,fallback,11028,41.0,99.88902439024348,4095.4499999999825,0,0,0.5125,0.9833333333333333,0.0,0.9520833333333333,0.98125,0.16041666666666668,0.5520833333333334
v4,42,300000,fallback,11029,35.0,120.16571428571375,4205.799999999981,0,0,0.28125,0.94375,0.0,0.9020833333333333,0.9375,0.125,0.51875
v4,42,300000,fallback,11030,35.0,123.14999999999957,4310.2499999999845,0,0,0.47291666666666665,0.9916666666666667,0.0,0.9395833333333333,0.925,0.14791666666666667,0.4125
v4,42,300000,fallback,11031,34.0,115.7955882352936,3937.049999999982,0,0,0.40625,0.9541666666666667,0.0,0.9020833333333333,0.9604166666666667,0.14791666666666667,0.45625
v4,42,300000,fallback,11032,38.0,101.07763157894684,3840.94999999998,0,0,0.38333333333333336,0.9541666666666667,0.0,0.9333333333333333,0.9604166666666667,0.14791666666666667,0.5125
v4,42,300000,fallback,11033,36.0,126.52777777777753,4554.999999999991,0,0,0.6125,0.9770833333333333,0.0,0.9354166666666667,0.9645833333333333,0.17083333333333334,0.39791666666666664
v4,42,300000,fallback,11034,36.0,107.10416666666609,3855.749999999979,0,0,0.38958333333333334,0.96875,0.0,0.9270833333333334,0.96875,0.13333333333333333,0.4895833333333333
v4,42,300000,fallback,11035,40.0,98.50374999999948,3940.1499999999796,0,0,0.41458333333333336,0.975,0.035416666666666666,0.9666666666666667,0.9375,0.16875,0.4895833333333333
v4,42,300000,fallback,11036,38.0,135.17894736842047,5136.799999999977,0,0,0.4041666666666667,0.9520833333333333,0.0,0.8979166666666667,0.93125,0.15,0.5479166666666667
v4,42,300000,fallback,11037,36.0,112.32222222222173,4043.599999999982,0,0,0.4,0.95625,0.0,0.9270833333333334,0.9583333333333334,0.16875,0.44583333333333336
v4,42,300000,fallback,11038,36.0,107.53888888888847,3871.3999999999846,0,0,0.5354166666666667,0.825,0.0,0.9104166666666667,0.9375,0.16458333333333333,0.42916666666666664
v4,42,300000,fallback,11039,36.0,118.8680555555553,4279.249999999991,0,0,0.5395833333333333,0.9625,0.041666666666666664,0.9375,0.9166666666666666,0.19166666666666668,0.38333333333333336
v4,42,300000,fallback,11040,35.0,118.04142857142807,4131.4499999999825,0,0,0.5333333333333333,0.9270833333333334,0.0,0.8625,0.8979166666666667,0.15625,0.3958333333333333
v4,42,300000,fallback,11041,37.0,116.90540540540496,4325.499999999984,0,0,0.42916666666666664,0.9916666666666667,0.0,0.9479166666666666,0.9791666666666666,0.12916666666666668,0.46458333333333335
v4,42,300000,fallback,11042,36.0,117.74999999999962,4238.999999999986,0,0,0.4125,0.9854166666666667,0.03333333333333333,0.9604166666666667,0.9270833333333334,0.19375,0.4354166666666667
v4,42,300000,fallback,11043,38.0,110.38289473684154,4194.549999999978,0,0,0.3458333333333333,0.9458333333333333,0.03333333333333333,0.9104166666666667,0.9729166666666667,0.1375,0.5333333333333333
v4,42,300000,fallback,11044,37.0,116.08378378378316,4295.099999999977,0,0,0.32708333333333334,0.9604166666666667,0.0,0.9270833333333334,0.9625,0.175,0.48541666666666666
v4,42,300000,fallback,11045,37.0,116.2499999999995,4301.249999999982,0,0,0.45,0.9729166666666667,0.0,0.925,0.9645833333333333,0.15833333333333333,0.45416666666666666
v4,42,300000,fallback,11046,36.0,105.32638888888833,3791.74999999998,0,0,0.4583333333333333,0.8729166666666667,0.0,0.85,0.9375,0.13958333333333334,0.44375
