episode,lam_util,lam_tp,util_gap,tp_gap
101,0.0,0.0,-0.20625000000000004,-0.014583333333333334
102,0.0,0.0,-0.17083333333333328,-0.0125
103,0.0,0.0,-0.07708333333333328,-0.0020833333333333333
104,0.0,0.0,-0.08958333333333335,-0.004166666666666667
105,0.0,0.0,-0.17083333333333328,-0.020833333333333332
106,0.0,0.0,-0.2520833333333333,-0.020833333333333332
107,0.0,0.0,-0.1875,-0.008333333333333333
108,0.0,0.0125,-0.04166666666666663,0.00625
109,0.0,0.0,-0.36875,-0.029166666666666667
110,0.0,0.0,-0.2958333333333333,-0.029166666666666667
111,0.0,0.0,-0.13124999999999998,-0.008333333333333333
112,0.0,0.0,-0.09999999999999998,-0.0125
113,0.0,0.0,-0.05208333333333337,-0.01875
114,0.0,0.0,-0.014583333333333282,-0.016666666666666666
115,0.0,0.0,-0.21458333333333335,-0.020833333333333332
116,0.0,0.0,-0.029166666666666674,-0.022916666666666665
117,0.0,0.004166666666666667,-0.008333333333333304,0.0020833333333333333
118,0.0,0.0,-0.12291666666666667,-0.0125
119,0.0,0.0,-0.09791666666666665,-0.01875
120,0.0,0.0,-0.125,-0.025
121,0.0,0.0,-0.24791666666666667,-0.022916666666666665
122,0.0,0.0,-0.28541666666666665,-0.03125
123,0.0,0.0,-0.29166666666666663,-0.016666666666666666
124,0.0,0.0,-0.23958333333333337,-0.022916666666666665
125,0.0,0.0,-0.12708333333333333,0.0
126,0.0,0.0,-0.11250000000000004,-0.004166666666666667
127,0.0,0.0,-0.12916666666666665,-0.0125
128,0.0,0.0,-0.24375000000000002,-0.01875
129,0.0,0.0,-0.3729166666666667,-0.03125
130,0.0,0.0,-0.054166666666666696,-0.00625
131,0.0,0.0,-0.22291666666666665,-0.016666666666666666
132,0.0,0.0,-0.16249999999999998,-0.01875
133,0.0,0.0,-0.08958333333333335,-0.010416666666666666
134,0.0,0.0,-0.19374999999999998,-0.022916666666666665
135,0.0,0.0,-0.20208333333333328,-0.0125
136,0.0,0.0,-0.054166666666666696,-0.00625
137,0.0,0.0,-0.14166666666666672,-0.0125
138,0.0,0.0,-0.16041666666666665,-0.010416666666666666
139,0.0,0.0,-0.08750000000000002,-0.01875
140,0.0,0.0,-0.17708333333333337,-0.014583333333333334
141,0.0,0.0,-0.09166666666666667,-0.00625
142,0.0,0.0,-0.10624999999999996,-0.00625
143,0.0,0.0,-0.022916666666666696,-0.01875
144,0.0,0.0,-0.15625,-0.0125
145,0.0,0.0,-0.26875000000000004,-0.0125
146,0.0,0.0,-0.07499999999999996,-0.014583333333333334
147,0.0,0.020833333333333332,-0.15625,0.010416666666666666
148,0.0,0.0,-0.25416666666666665,-0.016666666666666666
149,0.0001250000000000001,0.0,0.012500000000000011,-0.016666666666666666
150,0.0,0.0,-0.29166666666666663,-0.016666666666666666
151,0.0,0.0,-0.23750000000000004,-0.0125
152,0.0,0.0,-0.008333333333333304,-0.010416666666666666
153,0.0,0.0,-0.09375,-0.00625
154,0.0,0.0,-0.17708333333333337,-0.0125
155,0.0,0.0,-0.008333333333333304,0.0
156,0.0,0.0,-0.05625000000000002,-0.010416666666666666
157,0.0,0.0,-0.03125,-0.016666666666666666
158,0.0,0.0,-0.09791666666666665,-0.0020833333333333333
159,0.0,0.0,-0.033333333333333326,-0.0020833333333333333
160,0.0,0.0,-0.32499999999999996,-0.016666666666666666
161,0.0,0.0,-0.08125000000000004,-0.0125
162,6.249999999999978e-05,0.0,0.006249999999999978,-0.014583333333333334
163,0.0,0.0,-0.09999999999999998,-0.027083333333333334
164,0.0009375,0.0,0.09375,0.0
165,0.0,0.0,-0.27708333333333335,-0.01875
166,0.0,0.0,-0.2270833333333333,-0.025
167,4.1666666666666516e-05,0.0,0.004166666666666652,-0.0125
168,0.0,0.0,-0.14375000000000004,-0.010416666666666666
169,0.00125,0.016666666666666666,0.125,0.008333333333333333
170,0.0023333333333333335,0.020833333333333332,0.10833333333333334,0.0020833333333333333
171,0.00037500000000000033,0.0,-0.1958333333333333,-0.025
172,0.002,0.008333333333333333,0.16249999999999998,0.004166666666666667
173,0.0,0.0,-0.20208333333333328,-0.010416666666666666
174,0.0,0.0,-0.3375,-0.027083333333333334
175,0.0003958333333333336,0.0,0.03958333333333336,-0.010416666666666666
176,2.0833333333333804e-05,0.0,-0.03749999999999998,-0.0020833333333333333
177,0.0,0.0,-0.060416666666666674,-0.0020833333333333333
178,0.0,0.0,-0.04166666666666663,-0.0020833333333333333
179,0.0,0.0,-0.033333333333333326,-0.00625
180,0.0,0.0,-0.025000000000000022,-0.00625
181,0.0018541666666666667,0.004166666666666667,0.18541666666666667,0.0020833333333333333
182,0.003270833333333333,0.0,0.14166666666666666,-0.0020833333333333333
183,0.002645833333333333,0.0,-0.0625,-0.010416666666666666
184,0.0020624999999999992,0.0,-0.05833333333333335,-0.00625
185,0.0019791666666666664,0.008333333333333333,-0.008333333333333304,0.004166666666666667
186,0.0009999999999999998,0.025,-0.09791666666666665,0.008333333333333333
187,0.0,0.004166666666666669,-0.1333333333333333,-0.010416666666666666
188,0.0,0.0,-0.12083333333333335,-0.01875
189,8.333333333333359e-05,0.0,0.00833333333333336,-0.014583333333333334
190,0.0,0.0,-0.05208333333333337,-0.0020833333333333333
191,0.0,0.004166666666666667,-0.03125,0.0020833333333333333
192,0.0,0.0,-0.12083333333333335,-0.00625
193,0.0,0.0,-0.09375,-0.008333333333333333
194,0.00020833333333333316,0.0,0.020833333333333315,-0.016666666666666666
195,0.0025624999999999997,0.0,0.23541666666666666,-0.0020833333333333333
196,0.003520833333333333,0.0,0.09583333333333333,-0.0020833333333333333
197,0.004791666666666666,0.004166666666666667,0.12708333333333333,0.0020833333333333333
198,0.007208333333333332,0.020833333333333332,0.24166666666666664,0.008333333333333333
199,0.009333333333333332,0.041666666666666664,0.21250000000000002,0.010416666666666666
200,0.009999999999999998,0.03333333333333333,0.06666666666666665,-0.004166666666666667
201,0.011854166666666666,0.041666666666666664,0.18541666666666667,0.004166666666666667
202,0.012354166666666666,0.041666666666666664,0.04999999999999999,0.0
203,0.012583333333333332,0.049999999999999996,0.02291666666666664,0.004166666666666667
204,0.01475,0.04583333333333333,0.21666666666666667,-0.0020833333333333333
205,0.014666666666666666,0.012499999999999997,-0.008333333333333304,-0.016666666666666666
206,0.014895833333333332,0.0,0.02291666666666664,-0.010416666666666666
207,0.014312499999999999,0.0,-0.05833333333333335,-0.00625
208,0.014520833333333332,0.0,0.020833333333333315,0.0
209,0.017020833333333332,0.020833333333333332,0.25,0.010416666666666666
210,0.015875,0.0,-0.11458333333333337,-0.020833333333333332
211,0.017104166666666667,0.0,0.12291666666666667,-0.010416666666666666
212,0.017812500000000002,0.0,0.07083333333333336,-0.0125
213,0.018312500000000002,0.0,0.04999999999999999,-0.014583333333333334
214,0.018666666666666668,0.0,0.03541666666666665,-0.0020833333333333333
215,0.018583333333333334,0.0,-0.008333333333333304,-0.008333333333333333
216,0.0193125,0.0,0.07291666666666669,-0.00625
217,0.019666666666666666,0.0,0.03541666666666665,-0.0125
218,0.02002083333333333,0.0,0.03541666666666665,-0.010416666666666666
219,0.01945833333333333,0.0,-0.05625000000000002,-0.0125
220,0.0216875,0.008333333333333333,0.22291666666666665,0.004166666666666667
221,0.02225,0.0,0.05625000000000002,-0.014583333333333334
222,0.02002083333333333,0.0,-0.22291666666666665,-0.022916666666666665
223,0.019729166666666666,0.0,-0.029166666666666674,-0.0125
224,0.0185,0.0,-0.12291666666666667,-0.008333333333333333
225,0.017895833333333333,0.0,-0.060416666666666674,-0.00625
226,0.018895833333333334,0.0,0.09999999999999998,-0.010416666666666666
227,0.01922916666666667,0.0,0.033333333333333326,-0.014583333333333334
228,0.0169375,0.0,-0.22916666666666663,-0.020833333333333332
229,0.0168125,0.0,-0.012499999999999956,-0.01875
230,0.018625000000000003,0.020833333333333332,0.18125000000000002,0.010416666666666666
231,0.01629166666666667,0.0,-0.23333333333333328,-0.01875
232,0.014895833333333337,0.0,-0.13958333333333328,-0.01875
233,0.01285416666666667,0.0,-0.20416666666666672,-0.020833333333333332
234,0.011375000000000003,0.0,-0.1479166666666667,-0.01875
235,0.01016666666666667,0.0,-0.12083333333333335,-0.0125
236,0.006812500000000003,0.0,-0.3354166666666667,-0.01875
237,0.005312500000000002,0.0,-0.15000000000000002,-0.01875
238,0.0040833333333333355,0.0,-0.12291666666666667,-0.0125
239,0.0031250000000000023,0.0,-0.09583333333333333,-0.01875
240,0.0031250000000000023,0.0,-0.0,-0.0020833333333333333
241,0.0009375000000000021,0.0,-0.21875,-0.01875
242,0.0,0.0,-0.19166666666666665,-0.027083333333333334
243,0.0,0.0,-0.14583333333333337,-0.01875
244,0.0,0.0,-0.28541666666666665,-0.008333333333333333
245,0.0,0.0,-0.03749999999999998,-0.016666666666666666
246,0.0,0.0,-0.16041666666666665,-0.00625
247,0.0,0.0,-0.30208333333333337,-0.010416666666666666
248,0.0,0.0,-0.3270833333333333,-0.029166666666666667
249,0.0,0.0,-0.13749999999999996,-0.025
250,0.0,0.0,-0.1875,-0.0125
251,0.0,0.0,-0.15416666666666667,-0.0125
252,0.0,0.008333333333333333,-0.18541666666666667,0.004166666666666667
253,0.0,0.0,-0.1479166666666667,-0.016666666666666666
254,0.0,0.0,-0.35,-0.016666666666666666
255,0.0,0.008333333333333333,-0.13541666666666663,0.004166666666666667
256,0.0,0.0,-0.27708333333333335,-0.008333333333333333
257,0.0,0.004166666666666667,-0.1791666666666667,0.0020833333333333333
258,0.0,0.0,-0.10624999999999996,-0.00625
259,0.0,0.0,-0.10416666666666663,-0.008333333333333333
260,0.0,0.0,-0.32499999999999996,-0.01875
261,0.0,0.0,-0.22499999999999998,-0.016666666666666666
262,0.0,0.0,-0.41666666666666663,-0.022916666666666665
263,4.1666666666666516e-05,0.004166666666666667,0.004166666666666652,0.0020833333333333333
264,0.0,0.0,-0.1166666666666667,-0.016666666666666666
265,0.0,0.0,-0.11250000000000004,-0.008333333333333333
266,0.0,0.0,-0.22916666666666663,-0.0020833333333333333
267,0.0,0.0,-0.02083333333333337,-0.004166666666666667
268,0.0,0.0,-0.054166666666666696,-0.014583333333333334
269,0.0014791666666666664,0.0,0.14791666666666664,-0.00625
270,0.0,0.0,-0.1958333333333333,-0.0125
271,0.0,0.0,-0.36250000000000004,-0.025
272,0.0,0.0,-0.125,-0.014583333333333334
273,0.0,0.0,-0.38541666666666663,-0.020833333333333332
274,0.0008333333333333332,0.0,0.08333333333333331,-0.010416666666666666
275,0.0,0.0,-0.1875,-0.016666666666666666
276,0.0,0.0,-0.30208333333333337,-0.020833333333333332
277,0.0,0.0,-0.22499999999999998,-0.004166666666666667
278,0.0,0.020833333333333332,-0.10624999999999996,0.010416666666666666
279,0.0,0.0,-0.002083333333333326,-0.014583333333333334
280,6.249999999999978e-05,0.0,0.006249999999999978,-0.010416666666666666
281,0.0009375,0.0,0.08750000000000002,-0.004166666666666667
282,0.0004166666666666662,0.0,-0.05208333333333337,-0.016666666666666666
283,0.0,0.016666666666666666,-0.10624999999999996,0.008333333333333333
284,0.0,0.0,-0.07708333333333328,-0.008333333333333333
285,0.0,0.004166666666666667,-0.2875,0.0020833333333333333
286,0.0,0.0,-0.125,-0.00625
287,0.0,0.0,-0.1479166666666667,-0.027083333333333334
288,0.0,0.0,-0.3041666666666667,-0.01875
289,0.0,0.0,-0.05833333333333335,-0.027083333333333334
290,6.249999999999978e-05,0.0125,0.006249999999999978,0.00625
291,0.0,0.0,-0.07291666666666663,-0.008333333333333333
292,0.0005833333333333335,0.0125,0.05833333333333335,0.00625
293,0.0007500000000000001,0.025,0.016666666666666663,0.00625
294,0.0012291666666666668,0.0,0.04791666666666666,-0.014583333333333334
295,0.0012083333333333336,0.0,-0.002083333333333326,-0.0020833333333333333
296,0.0008333333333333338,0.0,-0.03749999999999998,-0.004166666666666667
297,0.0020833333333333337,0.0,0.125,-0.0020833333333333333
298,0.0034166666666666677,0.0,0.13333333333333336,-0.00625
299,0.0013541666666666671,0.0,-0.20625000000000004,-0.016666666666666666
300,0.0005833333333333344,0.0,-0.07708333333333328,-0.008333333333333333
301,0.0,0.0,-0.13749999999999996,-0.016666666666666666
302,0.0,0.0,-0.23541666666666672,-0.025
303,0.0,0.0,-0.06874999999999998,-0.010416666666666666
304,0.0010625,0.0,0.10625000000000001,-0.00625
305,0.0,0.0,-0.12916666666666665,-0.00625
306,0.00010416666666666685,0.0,0.010416666666666685,-0.004166666666666667
307,0.0011875000000000004,0.016666666666666666,0.10833333333333334,0.008333333333333333
308,0.0004375000000000008,0.0,-0.07499999999999996,-0.010416666666666666
309,0.0005208333333333344,0.0,0.00833333333333336,0.0
310,0.0,0.008333333333333333,-0.2645833333333333,0.004166666666666667
311,0.0001874999999999999,0.016666666666666666,0.01874999999999999,0.004166666666666667
312,0.0,0.0,-0.07916666666666672,-0.020833333333333332
313,0.0008124999999999999,0.004166666666666667,0.08124999999999999,0.0020833333333333333
314,0.001333333333333333,0.0,0.052083333333333315,-0.004166666666666667
315,0.0012291666666666668,0.0,-0.01041666666666663,-0.014583333333333334
316,0.0013750000000000001,0.0,0.014583333333333337,-0.00625
317,0.0,0.0,-0.2520833333333333,-0.00625
318,0.0005833333333333335,0.0,0.05833333333333335,-0.004166666666666667
319,0.0007291666666666668,0.0,0.014583333333333337,-0.004166666666666667
320,0.0,0.004166666666666667,-0.16249999999999998,0.0020833333333333333
321,4.1666666666666516e-05,0.0,0.004166666666666652,-0.014583333333333334
322,0.0015416666666666667,0.0,0.15000000000000002,0.0
323,0.0,0.0,-0.16249999999999998,-0.00625
324,0.0,0.0,-0.13541666666666663,-0.016666666666666666
325,0.0,0.0,-0.033333333333333326,-0.0125
326,0.0012708333333333332,0.0125,0.12708333333333333,0.00625
327,0.003145833333333333,0.029166666666666667,0.1875,0.008333333333333333
328,0.004083333333333333,0.016666666666666666,0.09375,-0.00625
329,0.004124999999999999,0.004166666666666666,0.004166666666666652,-0.00625
330,0.004770833333333333,0.0,0.06458333333333333,-0.016666666666666666
331,0.004270833333333332,0.0,-0.050000000000000044,-0.008333333333333333
332,0.0037499999999999986,0.0,-0.05208333333333337,-0.00625
333,0.004583333333333332,0.0,0.08333333333333331,0.0
334,0.0024791666666666647,0.0,-0.2104166666666667,0.0
335,0.0027916666666666645,0.016666666666666666,0.03125,0.008333333333333333
336,0.0021041666666666648,0.004166666666666666,-0.06874999999999998,-0.00625
337,0.002749999999999998,0.0,0.06458333333333333,-0.00625
338,0.005562499999999998,0.0,0.28125,0.0
339,0.0034166666666666646,0.0,-0.21458333333333335,-0.01875
340,0.0046666666666666645,0.004166666666666667,0.125,0.0020833333333333333
341,0.006291666666666664,0.0,0.16249999999999998,-0.00625
342,0.00508333333333333,0.03333333333333333,-0.12083333333333335,0.016666666666666666
343,0.005916666666666664,0.0,0.08333333333333331,-0.01875
344,0.006437499999999997,0.0,0.052083333333333315,-0.004166666666666667
345,0.005354166666666664,0.0,-0.10833333333333328,-0.004166666666666667
346,0.005229166666666665,0.008333333333333333,-0.012499999999999956,0.004166666666666667
347,0.004937499999999998,0.0,-0.029166666666666674,-0.010416666666666666
348,0.004270833333333331,0.0,-0.06666666666666665,-0.00625
349,0.003833333333333332,0.0,-0.043749999999999956,0.0
350,0.0033333333333333314,0.05,-0.050000000000000044,0.025
351,0.005999999999999998,0.07916666666666666,0.26666666666666666,0.014583333333333334
352,0.003854166666666665,0.058333333333333334,-0.21458333333333335,-0.010416666666666666
353,0.003249999999999998,0.01666666666666667,-0.060416666666666674,-0.020833333333333332
354,0.000979166666666665,0.0,-0.2270833333333333,-0.020833333333333332
355,0.0019999999999999987,0.04583333333333333,0.10208333333333336,0.022916666666666665
356,0.0021666666666666653,0.024999999999999998,0.016666666666666663,-0.010416666666666666
357,0.00016666666666666566,0.04583333333333333,-0.19999999999999996,0.010416666666666666
358,0.001458333333333332,0.024999999999999998,0.12916666666666665,-0.010416666666666666
359,0.0031666666666666657,0.024999999999999998,0.17083333333333334,0.0
360,0.0008749999999999995,0.0,-0.22916666666666663,-0.0125
361,4.1666666666665764e-05,0.020833333333333332,-0.08333333333333337,0.010416666666666666
362,0.0,0.041666666666666664,-0.15416666666666667,0.010416666666666666
363,0.0,0.0625,-0.0708333333333333,0.010416666666666666
364,0.0,0.020833333333333336,-0.18958333333333333,-0.020833333333333332
365,0.0006874999999999997,0.025,0.06874999999999998,0.0020833333333333333
366,0.002375,0.0125,0.16875,-0.00625
367,0.0011041666666666667,0.0041666666666666675,-0.12708333333333333,-0.004166666666666667
368,0.0,0.0,-0.15833333333333333,-0.00625
369,0.0,0.0,-0.002083333333333326,-0.016666666666666666
370,0.0,0.0,-0.002083333333333326,-0.0125
371,0.0,0.0,-0.23333333333333328,-0.0125
372,0.0,0.0,-0.19999999999999996,-0.0125
373,0.0014583333333333332,0.0125,0.14583333333333331,0.00625
374,0.0034791666666666664,0.0125,0.20208333333333334,0.0
375,0.004729166666666666,0.0,0.125,-0.0125
376,0.0066875,0.0,0.19583333333333336,-0.0020833333333333333
377,0.008395833333333333,0.07083333333333333,0.17083333333333334,0.035416666666666666
378,0.008895833333333334,0.058333333333333334,0.04999999999999999,-0.00625
379,0.011187500000000001,0.12083333333333333,0.22916666666666669,0.03125
380,0.012916666666666668,0.11666666666666667,0.17291666666666666,-0.0020833333333333333
381,0.013916666666666667,0.16666666666666669,0.09999999999999998,0.025
382,0.016583333333333335,0.18333333333333335,0.26666666666666666,0.008333333333333333
383,0.018333333333333333,0.17916666666666667,0.175,-0.0020833333333333333
384,0.017479166666666667,0.17916666666666667,-0.0854166666666667,0.0
385,0.020604166666666666,0.20416666666666666,0.3125,0.0125
386,0.019583333333333335,0.15833333333333333,-0.1020833333333333,-0.022916666666666665
387,0.020395833333333335,0.15833333333333333,0.08124999999999999,0.0
388,0.0200625,0.20416666666666666,-0.033333333333333326,0.022916666666666665
389,0.0205,0.2125,0.04375000000000001,0.004166666666666667
390,0.01910416666666667,0.175,-0.13958333333333328,-0.01875
391,0.021625000000000002,0.1875,0.2520833333333333,0.00625
392,0.020395833333333335,0.1625,-0.12291666666666667,-0.0125
393,0.018875000000000003,0.15833333333333333,-0.15208333333333335,-0.0020833333333333333
394,0.018125000000000002,0.11249999999999999,-0.07499999999999996,-0.022916666666666665
395,0.015875000000000004,0.09166666666666666,-0.22499999999999998,-0.010416666666666666
396,0.014625000000000004,0.07083333333333333,-0.125,-0.010416666666666666
397,0.014270833333333338,0.05,-0.03541666666666665,-0.010416666666666666
398,0.012854166666666672,0.008333333333333338,-0.14166666666666672,-0.020833333333333332
399,0.011416666666666672,0.0,-0.14375000000000004,-0.0125
400,0.008208333333333338,0.0,-0.3208333333333333,-0.008333333333333333
401,0.007041666666666672,0.004166666666666667,-0.1166666666666667,0.0020833333333333333
402,0.005437500000000005,0.0,-0.16041666666666665,-0.01875
403,0.002979166666666671,0.0,-0.24583333333333335,-0.008333333333333333
404,0.0018333333333333374,0.0,-0.11458333333333337,-0.008333333333333333
405,0.00016666666666667108,0.0,-0.16666666666666663,-0.00625
406,0.0,0.0,-0.018750000000000044,-0.022916666666666665
407,0.0,0.0,-0.34375,-0.00625
408,0.0,0.0,-0.2895833333333333,-0.0125
409,0.0,0.0,-0.20833333333333337,-0.016666666666666666
410,0.0002708333333333335,0.0,0.027083333333333348,-0.014583333333333334
411,0.0,0.0,-0.24583333333333335,-0.0020833333333333333
412,0.0,0.020833333333333332,-0.08125000000000004,0.010416666666666666
413,0.00041666666666666686,0.024999999999999998,0.041666666666666685,0.0020833333333333333
414,0.0,0.020833333333333332,-0.20833333333333337,-0.0020833333333333333
415,0.0,0.029166666666666667,-0.07708333333333328,0.004166666666666667
416,0.0,0.0,-0.30208333333333337,-0.014583333333333334
417,0.0013750000000000001,0.075,0.1375,0.0375
418,0.0,0.06666666666666667,-0.25,-0.004166666666666667
419,0.0,0.008333333333333331,-0.05833333333333335,-0.029166666666666667
420,0.0,0.0,-0.23750000000000004,-0.00625
421,0.0,0.0,-0.31666666666666665,-0.004166666666666667
422,0.0,0.0,-0.3208333333333333,-0.020833333333333332
423,0.0,0.0,-0.018750000000000044,-0.00625
424,0.0,0.0,-0.19374999999999998,-0.010416666666666666
425,0.0,0.0,-0.24375000000000002,-0.01875
426,0.0,0.0,-0.15000000000000002,-0.0125
427,4.1666666666666516e-05,0.029166666666666667,0.004166666666666652,0.014583333333333334
428,0.0,0.025,-0.3208333333333333,-0.0020833333333333333
429,0.0,0.0,-0.039583333333333304,-0.0125
430,0.0,0.0,-0.16249999999999998,-0.0020833333333333333
431,0.0,0.0,-0.3104166666666667,-0.0125
432,0.0,0.004166666666666667,-0.13958333333333328,0.0020833333333333333
433,0.0,0.0,-0.05833333333333335,-0.004166666666666667
434,0.0,0.0,-0.22499999999999998,0.0
435,0.0,0.008333333333333333,-0.30625,0.004166666666666667
436,0.0,0.041666666666666664,-0.10833333333333328,0.016666666666666666
437,0.0,0.012499999999999997,-0.21875,-0.014583333333333334
438,0.0,0.02083333333333333,-0.0625,0.004166666666666667
439,0.0,0.024999999999999994,-0.08750000000000002,0.0020833333333333333
440,0.0,0.012499999999999994,-0.27708333333333335,-0.00625
441,0.0,0.0041666666666666605,-0.34791666666666665,-0.004166666666666667
442,0.0,0.016666666666666663,-0.04583333333333328,0.00625
