episode,lam_util,lam_tp,util_gap,tp_gap
1,0.0006250000000000006,0.07083333333333333,-0.13749999999999996,-0.014583333333333334
2,0.0,0.029166666666666667,-0.35416666666666663,-0.020833333333333332
3,0.0,0.0125,-0.06458333333333333,-0.008333333333333333
4,0.0,0.0,-0.12916666666666665,-0.014583333333333334
5,0.0,0.0,-0.10624999999999996,-0.008333333333333333
6,0.0,0.004166666666666667,-0.15625,0.0020833333333333333
7,0.0,0.0,-0.25625,-0.022916666666666665
8,0.0,0.0,-0.014583333333333282,0.0
9,0.0006874999999999997,0.020833333333333332,0.06874999999999998,0.010416666666666666
10,0.0,0.0,-0.2520833333333333,-0.01875
11,0.0,0.0,-0.1791666666666667,-0.010416666666666666
12,0.0,0.0,-0.24583333333333335,-0.014583333333333334
13,0.0,0.016666666666666666,-0.006249999999999978,0.008333333333333333
14,0.0,0.0,-0.2270833333333333,-0.014583333333333334
15,0.0,0.0,-0.22083333333333333,-0.020833333333333332
16,0.0,0.0,-0.04166666666666663,-0.008333333333333333
17,0.0,0.004166666666666667,-0.08333333333333337,0.0020833333333333333
18,0.0,0.008333333333333333,-0.025000000000000022,0.0020833333333333333
19,0.0,0.0,-0.15000000000000002,-0.014583333333333334
20,0.0,0.0,-0.11458333333333337,0.0
21,0.0,0.0,-0.15208333333333335,-0.016666666666666666
22,0.0,0.0,-0.20208333333333328,-0.014583333333333334
23,0.0,0.0,-0.060416666666666674,-0.0020833333333333333
24,0.0,0.0,-0.18125000000000002,-0.016666666666666666
25,0.0,0.0,-0.14166666666666672,-0.020833333333333332
26,0.00047916666666666664,0.0,0.04791666666666666,-0.008333333333333333
27,8.333333333333359e-05,0.0,-0.039583333333333304,-0.0020833333333333333
28,0.002229166666666667,0.025,0.21458333333333335,0.0125
29,0.0031250000000000006,0.03333333333333333,0.08958333333333335,0.004166666666666667
30,0.002458333333333334,0.04583333333333334,-0.06666666666666665,0.00625
31,0.0034791666666666677,0.058333333333333334,0.10208333333333336,0.00625
32,0.0016875000000000006,0.058333333333333334,-0.1791666666666667,0.0
33,0.0024166666666666677,0.07916666666666666,0.07291666666666669,0.010416666666666666
34,0.0006250000000000006,0.07083333333333333,-0.1791666666666667,-0.004166666666666667
