method,training_seed,checkpoint_steps,selection_status,eval_seed,throughput,cost_per_unit,total_cost,util_satisfied,tp_satisfied,util_0,util_1,util_2,util_3,util_4,util_5,util_6
FastServerFirst,-1,-1,baseline,11036,33.0,158.04696969696974,5215.550000000001,1,0,0.9520833333333333,0.0,0.93125,0.0,0.0,0.325,0.0
FastServerFirst,-1,-1,baseline,11037,27.0,159.9425925925927,4318.450000000003,1,0,0.9104166666666667,0.0,0.96875,0.0,0.0,0.30625,0.0
FastServerFirst,-1,-1,baseline,11038,29.0,167.69137931034476,4863.049999999998,1,0,0.9520833333333333,0.0,0.9375,0.0,0.0,0.29375,0.0
FastServerFirst,-1,-1,baseline,11039,31.0,167.0564516129035,5178.750000000008,1,0,0.9833333333333333,0.0,0.9791666666666666,0.0,0.0,0.35625,0.0
FastServerFirst,-1,-1,baseline,11040,29.0,164.86724137931031,4781.149999999999,1,0,0.9291666666666667,0.0,0.9041666666666667,0.0,0.0,0.26875,0.0
FastServerFirst,-1,-1,baseline,11041,31.0,160.74516129032284,4983.100000000008,1,0,0.99375,0.0,0.9770833333333333,0.0,0.0,0.32916666666666666,0.0
FastServerFirst,-1,-1,baseline,11042,29.0,178.7396551724139,5183.4500000000035,1,0,0.9958333333333333,0.0,0.9895833333333334,0.0,0.0,0.30833333333333335,0.0
FastServerFirst,-1,-1,baseline,11043,32.0,137.30312500000014,4393.700000000004,1,0,0.9958333333333333,0.0,0.9875,0.0,0.0,0.35,0.0
FastServerFirst,-1,-1,baseline,11044,29.0,147.03103448275883,4263.900000000006,1,0,0.9208333333333333,0.0,0.9645833333333333,0.0,0.0,0.29791666666666666,0.0
FastServerFirst,-1,-1,baseline,11045,28.0,165.90357142857164,4645.300000000006,1,0,0.9854166666666667,0.0,0.9708333333333333,0.0,0.0,0.29583333333333334,0.0
FastServerFirst,-1,-1,baseline,11046,31.0,132.91935483870978,4120.500000000003,1,0,0.9229166666666667,0.0,0.9125,0.0,0.0,0.3416666666666667,0.0
FastServerFirst,-1,-1,baseline,11047,31.0,151.71290322580657,4703.100000000004,1,0,0.9583333333333334,0.0,0.9395833333333333,0.0,0.0,0.34791666666666665,0.0
FastServerFirst,-1,-1,baseline,11048,30.0,163.4783333333336,4904.350000000009,1,0,0.96875,0.0,0.9666666666666667,0.0,0.0,0.34375,0.0
FastServerFirst,-1,-1,baseline,11049,34.0,133.11617647058836,4525.950000000004,1,0,0.9916666666666667,0.0,0.975,0.0,0.0,0.36666666666666664,0.0
