episode,lam_util,lam_tp,mean_util_gap,mean_tp_gap,mean_util_slack,mean_tp_slack
36,2.5577527269094524,82.40568216856288,0.05439408268356343,0.009107875458589364,0.3377675845569337,-0.00896888564243984
37,0.0,76.00181820615659,0.0,0.003144316212000548,0.5323484876342041,-0.00302283710548866
38,0.0,87.77015297110192,0.0004553693345490983,0.0067118260147922115,0.5606917911679551,-0.006630632974851846
39,0.8450846693923619,85.06476393451376,0.06133556498037837,0.002979455284855512,0.22148409467523925,-0.0019230554268778316
40,0.0,91.27753661153376,0.01642527967228253,0.0045970077140387615,0.37734064791678223,-0.0031330107244748047
41,0.0,93.14143964793213,0.009463465026474707,0.0032060325768599753,0.3792598911553423,-0.002717929449926088
42,0.0,105.39379153518439,0.14738304993980034,0.008605576164517464,0.26256762766622205,-0.008547230574958473
43,0.0,102.70738356510667,0.029966053822041823,0.0040472080620248,0.3100484873887152,-0.0033478630858834583
44,0.0,113.64666095247334,0.002109541856755401,0.006536373385524228,0.4768269154711376,-0.006467694683974531
45,0.0,118.86610648177343,0.0,0.0067285216520433155,0.6657783171762961,-0.0066624863367064574
46,2.6483703551525224,119.99699953556673,0.1225258870756132,0.003967072641025048,0.21338286584872979,-0.0032661129263644776
47,0.0,132.94391758545265,0.02010542396662839,0.008256126025146901,0.45155402637852127,-0.008255249437833498
48,0.0,128.4170375787535,0.0007332965989059752,0.0026943083115749784,0.420678827654487,-0.0018255236948346745
49,0.0,145.20225311563675,0.0,0.009166041801427903,0.6209905780842365,-0.009166041801427903
50,0.0,142.66832163273114,0.0,0.004932062842181905,0.6835793684453917,-0.004147470407029838
51,0.0,144.9109309431014,0.0,0.0027335689678018218,0.9220566576390624,-0.0013886286608682295
52,0.0,145.75881191219293,0.0,0.0016454658703845926,0.6374947729448814,-0.00018852330783227747
53,0.0,158.32198043545077,0.02019220153818854,0.007696025042850643,0.43388519758898386,-0.007547643644649528
54,0.0,154.44858322875024,0.0,0.003672490366114073,0.5339368714494301,-0.0027092182178111318
55,0.0,158.89591112541368,0.0,0.00340018951381311,0.7346472001493445,-0.002283528821206818
56,0.0,163.12863588829336,0.00531814044194025,0.003983901872448707,0.6655638699630284,-0.003368748348313515
57,0.0,174.08924474726746,0.0,0.0084840717330675,0.7456585670327316,-0.008452792269697217
58,0.0,176.10476967910233,0.00026730066581259277,0.007008707316485545,0.40175043683458217,-0.006018263908965663
59,0.0,181.88221389523264,0.09102023742009727,0.005169801605537285,0.32693413904207463,-0.0051069614882149495
60,0.0,180.11567362676828,0.02697261915009783,0.002709271357594639,0.262268138185202,-0.0005262408838057884
61,0.0,193.4428531299224,0.0,0.007237502092127932,0.6705711767276992,-0.0070953523320206255
62,0.0,195.17529647781058,0.0,0.005804236974781121,0.48910755184350646,-0.005796381544504987
63,0.0,198.85196308465768,0.0,0.0043492712915515494,0.5799036186859493,-0.0040656313373701606
64,3.5270153729010527,205.5124713687707,0.1417379077969981,0.0054023023098418435,0.09645638558441978,-0.005146569989354804
65,0.0,211.11080707293817,0.0,0.006071898769981542,0.7548441151465725,-0.005766716889857945
66,1.517754348741958,221.7051858293781,0.023938348814513975,0.009320230015769053,0.3092155001069089,-0.008977801462878911
67,0.0,222.76227517569077,0.0,0.0051307158023475635,0.6809918480754765,-0.005030820319094056
68,0.0,227.27336805068893,0.018394331430618003,0.004570105827721143,0.3455307215744191,-0.0034725590591013493
69,0.0,226.3512186160578,0.0,0.0019819011034383554,0.8277419825784496,-0.00023890960677082782
70,11.705730000492277,239.72215954023798,0.10446144127964614,0.007480475349937761,0.026026743921539246,-0.0074359137262983935
71,0.0,241.06079119022993,0.02059732256527036,0.006643418452846055,0.41122066104218946,-0.005874176215959227
72,0.0,245.55247609341492,0.09392504185035942,0.0050414017750950915,0.368543148757193,-0.004522076173494332
73,0.0,261.472289034371,0.0323048706744395,0.011223130389887644,0.37459337217875305,-0.011223130389887644
74,0.0,261.0209403452491,0.026204108642492313,0.0060545171720360015,0.3995028142930988,-0.006020660408129578
75,0.0,258.1210157140427,0.0,0.0013369079661081215,0.4944611576623358,0.0011804771107547984
76,0.0,246.04684695507524,0.0,2.7130950358174622e-05,0.5509676766999339,0.010239389865539055
77,7.397425139199191,262.3563704590699,0.15410968228499144,0.005828542176200307,-0.05229287051496084,-0.0035227707545494617
78,0.0,257.31506091191335,0.0,0.004057785304668964,0.5815176039353407,-0.0024708957597608474
79,2.121535724472702,278.68349287252346,0.12010279476216149,0.01395314494942021,0.12773861371893816,-0.01395314494942021
80,0.0,255.73074661622266,0.0,0.0015220533018471417,0.7183463554987735,0.005524834182386899
81,0.0,274.7212404333125,0.0,0.0039016532251720903,0.6648520664370383,-0.003710377338596337
82,0.0,268.3572192232031,0.017377581268095795,0.002532112307664072,0.31571332402214,-0.000299881845962489
83,0.0,270.2957312173401,0.0,0.002958057313888233,0.756123192209623,-0.00025824584712351293
84,0.0,270.53274558344856,0.0077174464833327325,0.00248530785279861,0.40499381065323237,-0.00023196492185188717
85,0.0,265.02066259964914,0.0,0.0012111371538865495,0.6210955459384598,0.0033662778083275386
86,0.0,270.40485047844913,0.0,0.002414880336657696,0.8031584737797202,-0.0009783123929460662
87,0.0,269.01335289356786,0.0,0.003116124106228027,0.5035835025257023,-0.0008548655947020027
88,0.0,276.4422021971702,0.05843881963237906,0.005751243120409706,0.3222558099208645,-0.004925028288313483
89,0.0,277.48817199730877,0.0,0.00423244167629369,0.6560234220367152,-0.0037725425749577197
90,0.0,275.60215364200013,0.0,0.0009720919649012966,0.5578696273521129,0.0001242097918824357
91,0.0,260.9568183068899,9.813580523050197e-05,0.00010752364381878002,0.6395470104371029,0.010417648371037345
92,0.0,292.2393486965269,0.0,0.012428263798398207,0.7743745352709722,-0.012428263798398207
93,0.0,279.62006784612504,0.008602303341755406,0.0049870948273607624,0.5677660166216615,-0.00391289594584675
94,0.0,281.965643489811,0.003920115445100178,0.0022315928202430156,0.5844765560694645,-0.00027226830307395356
95,0.0,283.6870324507237,0.008292592915264426,0.0014636566556638204,0.4937801537830952,-4.027257585664608e-05
96,0.0,287.6739903137424,0.0025622923163736372,0.0024676890246998675,0.47653126119444705,-0.0024344522155775625
97,0.0,286.3099845386265,0.0025622923163736372,0.0024946040307634297,0.43946759412304937,-0.0008085971088069284
98,0.0,305.1172090051733,0.039909645799584496,0.011549659486528571,0.36823320178231844,-0.011549659486528571
99,0.0,292.7318894630085,0.05870021208021641,0.0023040089985704518,0.42423602190398924,5.312041336682353e-05
100,0.0,299.90444904434366,0.0,0.0028727647347743536,0.7500205246704762,-0.0008370608646046304
101,0.5315218975095508,306.55918097350906,0.051323768371448864,0.004996139600783462,0.3211581752303228,-0.004751286929321182
102,0.0,300.0583706745196,0.0,0.002603770170543127,0.6317580769723249,0.0010580781931490062
103,0.0,310.78633196918923,0.0,0.0045822316891358725,0.7085629280132498,-0.00449276988596569
104,0.0,301.4240625740356,0.000598839939492723,0.0009827045944805182,0.5107527428725295,0.002431989640010541
105,0.0,306.7397532067583,0.0,0.002100157263348281,0.6572777912574705,-0.00024632317858014157
106,0.0,309.48502963008855,0.03698481731709429,0.003123023738825903,0.4385959016669742,-0.00264514171235854
107,0.0,308.70357372549387,0.09255693835786742,0.002255756966716388,0.4099125766430602,-0.0012531489935684933
108,0.0,321.2554316181435,0.060422916562887286,0.00790679166303518,0.2466066417198789,-0.007879844330872326
109,0.0,301.7001774252074,0.02951668773623434,0.0,0.5323399458343787,0.007196249953600514
110,0.0,306.72228122533045,0.0,0.0008659261117320059,0.8480997577579091,0.00427105832142104
111,0.0,309.2563676554438,0.016705215228125885,0.0034806421287764534,0.4947728246247255,-0.0008962795333440495
112,0.0,303.66707150907615,0.23835776592768326,0.001346546583561071,0.19190345406516232,0.0015424121868616856
113,0.0,321.76109888481034,0.02872610394965397,0.009975781004814355,0.49612089324027425,-0.00996827137719642
114,0.0,313.15707392298975,0.03375082957824118,0.002475678598774312,0.4504554970723958,-0.0019576747790789853
115,0.7669274562421062,342.7839337215516,0.2854334910090883,0.016747603979344095,0.054577543092146234,-0.016747603979344095
116,0.0,327.9164501089824,0.00012498769071181114,0.002002532298615048,0.6117603759484546,-0.0016100271094811225
117,0.0,349.66255875317216,0.001687893055168871,0.009464585296841825,0.4229130216733831,-0.009464585296841825
118,0.0,333.6670514773517,0.0,0.0012396705137412212,0.6845840590294966,0.003993423127521858
119,0.0,340.3062575791109,0.033295088409239296,0.0033932179685875847,0.43065277398646334,0.0015536574918348655
120,0.0,336.47957530438975,0.009443698946997621,0.0017010143298450018,0.5590307814537849,0.0022118712199866164
121,0.0,344.8737302456961,0.0,0.005399805718053442,0.7186068286770755,-0.004211203340774099
122,0.0,336.2930558991249,0.0009745752572769129,0.0012748922470407647,0.6305669567840703,0.001776509413578988
123,0.0,345.3065532266838,0.00110370564904431,0.004106260065627136,0.42031253399752433,-0.0030960845638968036
124,0.0,353.46064048571657,0.041863047370081355,0.007782096185507754,0.3364169675649,-0.007780021866317983
125,0.0,342.21196254302777,0.0,0.0005172538562964867,0.8084091057000153,0.0026491851073046253
126,0.0,346.44026403329747,0.03126529826204544,0.0011662634298549059,0.4180594978626037,0.0016098831630777211
127,0.0,346.38794574017305,0.0,0.001433845442189411,0.7957786753446587,0.00031162326178602414
128,0.0,347.1976965869246,0.0,0.0016159311773719042,0.7218069696366173,-0.0007949417752036054
129,0.0,348.07891920206487,0.0,0.002467433529859769,0.7848643037814155,-0.001194668874223277
130,4.911625799543939,350.4886948598839,0.040809802729236795,0.004009219006872347,0.16722423191965843,-0.0020790253324142567
131,0.0,348.6285016477933,3.084014994908557e-05,0.0014549183994353064,0.5149499212854358,0.00010662486471656559
132,0.0,345.11273461747345,0.015441961396311678,0.0015360245936607711,0.37285667148683943,0.0029203544048219715
133,0.0,358.3456487931975,0.02635510676766166,0.006296147976736342,0.3745873624161996,-0.006296147976736342
134,0.0,346.74798000319157,0.0,0.0012415977675890966,0.7001209241376901,0.0020073305082406044
135,0.0,355.69278740637276,0.04340264124847776,0.0035077667693261282,0.3965053093081113,-0.0022429186598427074
136,0.0,355.45278979554803,0.0,0.0037047948093001932,0.5855116040101044,-0.0020192988557016294
137,0.0,359.2157207545078,0.026600283424307036,0.0040170852990743045,0.3206107536452087,-0.0030391877314438773
138,0.0,352.68834508371583,0.0,0.0007735259347368712,0.8513932391600822,0.0026211991212840777
139,0.0,347.7379189599004,0.0,0.002618931160376922,0.545322430908929,0.005845836889343654
140,0.0,359.790247256037,0.015121636592608434,0.00627044022238613,0.5514315884287267,-0.004332817049062898
141,0.0,354.35576586347537,0.0,0.0022171028865037717,0.8441133152781263,-0.0014090848787995784
142,4.284046595867251,360.6632238728758,0.10364062895351837,0.0037295961572947076,0.20358661281954893,-0.0035569017822178494
143,0.0,356.96659170273944,0.0,0.0017697846696826218,0.598616977026611,0.0003053641556853068
144,0.0,357.731209498788,0.01591644290818258,0.0016103307220235576,0.5425232962050947,0.0008435835414463942
145,0.0,373.60633741844913,0.08461229906350466,0.009437417563695484,0.33299116019621827,-0.009437417563695484
146,0.0,360.7145782977997,0.0,0.0013244957369080435,0.6901689705623613,0.0013055050186632788
147,1.7682950538627704,387.29045614399513,0.15884251145514625,0.012763195964886311,0.13642118024848057,-0.012763195964886311
148,0.0,369.8082514185021,0.0,0.0009460272847883918,0.7451046543785347,0.001743710409241537
149,0.0,368.67954110095974,0.0,0.0015771035633041156,0.7450917217631982,0.005892743593844511
150,0.0,385.4693472957043,0.028079430717746576,0.00700211782777046,0.5405445081881608,-0.006987277153835249
151,0.0,386.3909202413513,0.12127830413742427,0.0072218390663804245,0.20642588643313622,-0.007221218507367498
152,0.0,393.9635613009996,0.0,0.008303328168640873,0.6593415249425814,-0.007513964275521812
153,0.0,386.74112874185226,0.0,0.0005454506593001992,0.692328911733144,0.0016048006935981188
154,0.0,392.44714019135154,0.0,0.0018267581872330743,0.7365027212947944,-0.00011484284298775654
155,2.23400618083687,409.317761153237,0.07399641358135227,0.011124592772481873,0.1367219442511757,-0.011124592772481873
156,0.0,407.54743595228706,0.0,0.00650581589205395,0.7340622901885321,-0.00650581589205395
157,0.0,402.08360472056603,0.0,0.0017583638207480554,0.5954035697775268,0.002418581335439149
158,0.0,409.08894268549045,0.0,0.00200323163511042,0.5630360214655256,-0.000682494093696526
159,0.0,406.88989322323357,0.0,0.0015587117301242258,0.6795077147210049,0.0001493845571694918
160,0.0,416.6626822145716,0.00012809561823393342,0.005992363314017699,0.5785901711987487,-0.005792011832252082
161,0.0,410.8347626101189,0.003618655286169327,0.001488354616080212,0.6882266305562516,-0.00038624105600584157
162,0.0,428.76258162639044,0.04296835113241205,0.00966042391359499,0.20740477898230514,-0.00966042391359499
163,0.0,410.9497645352685,0.0,0.00044107831876679364,0.8913831999220564,0.00461216957135646
164,0.0,427.61132576713806,0.0,0.004339036915513848,0.7496254732040342,-0.004223726716612444
165,0.0,417.67714598310613,0.0,0.0008718657869223862,0.6382214138797192,0.0018637472562999726
166,0.0,424.833065459105,0.0,0.0031177959349357976,0.7086850555839933,-0.0018712088348516432
167,0.0,431.0589476217031,0.0,0.0058415784271535634,0.7010312540593937,-0.005760053443178068
168,0.0,423.0280718262332,0.0,0.0023072231918769485,0.7410063244324384,0.0016440133908749474
169,0.0,423.2462124541851,0.005231317413641453,0.0006898620054370552,0.5549091628344032,0.0027939380147497237
170,0.0,435.3348320528799,0.0011443749514268525,0.006242590151333789,0.588354071963024,-0.006148309048692244
171,0.0,433.8899480425532,0.02440536958157756,0.004732092329492085,0.5291452233534091,-0.004197015594131025
172,0.0,419.3327292091732,0.0,0.00026657290521326884,0.6999202448474783,0.008134160127613789
173,0.0,429.52573224216854,0.0,0.0008316627652031343,0.7692479051680549,0.0005331755652783432
174,0.0,423.1712283002346,0.000691413120854776,0.0010819003856314192,0.6307946940797722,0.0017961981249582362
175,0.0,430.6282002039135,0.2882796716627928,0.003976148184267877,0.17890207892207577,-0.0035923385930399726
176,0.0,421.3839891371799,0.021894413358864245,0.0012541416675842145,0.3728003603638396,0.0027465872199440374
177,0.0,428.682420791874,0.0030691947026178696,0.0030097785462210457,0.6058008655297813,-0.001550635260147274
178,0.0,433.23546898960774,0.08342624187837443,0.0048777168697378475,0.3095740649045385,-0.00477002537116737
179,0.0,417.6048426643808,0.0022358290444597756,0.0006950020016775343,0.6658909708151549,0.006974322529385299
180,0.0,445.73378639265184,0.07565107323387037,0.011295110162727192,0.348434340011744,-0.011295110162727192
181,0.0,425.09358820618473,0.0,0.0004124978641146086,0.7504207276146813,0.002955259839234062
182,0.0,438.4901929908142,0.0,0.0034434670580456334,0.6578685588794598,-0.00281141492506771
183,2.2652705661194315,443.6319072605928,0.11132232330068098,0.006069937879356347,0.06012971091055267,-0.006069937879356347
184,0.0,437.4458063516288,0.008037528980978018,0.0012304689294157533,0.46551335379320996,0.000571797940128711
185,0.0,435.59047958097716,0.23307361427419632,0.0006733475417649586,0.1603249944751812,0.003449545902794578
186,0.0,430.94846255279236,0.002037672840767118,0.0001327409252029359,0.6204966012986751,0.00509413659449661
187,0.0,442.55641212380726,0.0,0.005263662776522649,0.4989456591830735,-0.004830732667791204
188,0.0,431.1630028027137,0.11782915847163365,0.0013021575156236284,0.17452058528146475,0.00220783443079681
189,0.0,439.82591222277114,0.14208268583191308,0.004176187824339126,0.2243609681320372,-0.0023868282576783298
190,0.0,448.05967890179005,0.006981405135188086,0.007525547385389107,0.5223033052171774,-0.007476996861164734
191,0.0,431.02267191713634,0.0,0.00023732945762447677,0.7130452279551199,0.006253577853882269
192,0.0,442.87802508783136,0.017451563761663715,0.002469628349799635,0.41674355820138564,-0.000773699438026288
193,0.0,450.313616129575,0.015435991888557288,0.008020772799247242,0.42012133725833173,-0.007133405844071093
194,0.0,442.3885414133321,0.0,0.0014626599571897214,0.6989765666211425,0.0002907362542361706
195,0.0,460.75489606305916,0.06745205833495166,0.009053016996220431,0.20121494726172617,-0.00904990115501983
196,0.0,466.0713475327637,0.0,0.009635444292090239,0.7292494423251661,-0.009635444292090239
197,0.0,452.8541818981121,0.0,0.00044526193591816173,0.7920895527314725,0.004464454681788929
198,0.0,467.0800108024557,0.0009745752572769129,0.004211811835993916,0.607516387822509,-0.0028107541302067234
199,0.0,462.26917222354825,0.0,0.002913894406702427,0.5990681081685413,-0.00032076144075899866
200,0.0,465.84327962017477,3.867622823394803e-05,0.0033712313825113444,0.4198876736669137,-0.0015759799477237987
201,0.0,461.0700352805391,0.0,0.0007270786502633166,0.7244153814433769,0.0020000294484493458
202,0.0,469.00177522817,0.0,0.00377746103750178,0.682218421300606,-0.0030898234877966757
203,0.0,464.5297426884286,0.0,0.002720519678775169,0.7002881072534693,4.575748683770037e-05
204,0.0,479.96600628123014,0.0,0.008679330402813549,0.7485192420648171,-0.008650636633363617
205,0.0,471.0082645453913,0.0,0.001955092077264336,0.6811019702318568,-0.00036302331517494183
206,0.0,474.63990523185856,0.0,0.0034942952215520477,0.801402340495444,0.00018396998970131084
207,3.35179872597241,494.14643473340186,0.06588066602115308,0.011951656784552744,0.12302022022466302,-0.011951656784552744
208,0.0,491.54104360546995,0.0016789762830520377,0.007069267597179577,0.5878207714788375,-0.006645885206204214
209,0.0,499.17569946331935,0.09566471184207442,0.005613127852658944,0.1493224279535812,-0.005605813245248579
210,0.0,486.9961880169103,0.021057659485240188,0.00025182695075083805,0.4646518098087437,0.00583503717483609
211,0.0,494.9475885372891,0.21158472236926937,0.0011949035418571067,0.19983928883014046,0.0007937793716032455
212,0.0,491.8508535795033,0.000691413120854776,0.0019430306317328927,0.4758663709752493,0.0006577335494570931
213,0.0,498.4824273171673,0.0,0.004689321187352406,0.7702587877226333,-0.003940597824414283
214,0.0,492.18606785900806,3.867622823394803e-05,0.0024912259128608916,0.6572047204229561,0.001020521922859374
215,0.0,494.30498249631745,0.016800749129020555,0.0022596239128785927,0.3969683875405289,0.000608723993776927
216,0.0,484.9892221362198,0.0,0.0005976847456711678,0.6777780392958939,0.005921934869889129
217,0.0,481.89337700353644,0.018752390858843167,0.0007179408385002985,0.3568298713225661,0.0058160071829205465
218,0.0,490.54248321541394,0.0004553693345490983,0.0034387961596799833,0.5168301916922889,-0.0032577910910059024
219,0.0,495.2975507417541,0.03556222087178682,0.008242805832355161,0.44327414324810904,-0.0070291508236918045
220,0.0,486.04812619841636,0.0,0.0016621557019280738,0.47915513614602717,0.00196640886423727
221,0.0,494.65515316957135,0.0,0.002104445071925725,0.7861679671059038,-0.0018308761304050522
222,0.0,487.1415530590031,0.0,0.00013435642087809163,0.8071927846861038,0.002822769959377514
223,0.0,500.7244401834283,0.06266652400580515,0.00611225536937731,0.39731688331165677,-0.005976501314942148
224,0.0,499.29469049684906,0.0,0.004274126947721301,0.6862501529728342,-0.004097366712216168
225,0.0,501.86569332839156,0.0,0.0031228910109191155,0.8412029005538312,-0.002556159723443223
226,0.0,511.9906637097994,0.025520193083695256,0.007202564122671588,0.3464923184960805,-0.006805039200679578
227,0.0,503.94303342201067,0.0,0.001829785101942538,0.7743745352709722,0.001150104392976741
228,0.0,507.0294544052155,0.04576155144215479,0.0011037946440465652,0.40972329795092854,0.0009882584058808624
229,0.0,504.9171348943247,0.0,0.0010839910401321277,0.6502698256690421,0.0016402197255446262
230,0.0,492.9705359653562,0.0,0.0011969674624665724,0.5441235046929058,0.008285444640079465
231,0.0,503.9208257266189,0.0,0.002764728923455697,0.8868915275816791,-0.0016602565749672237
232,0.0,501.48788332347675,0.04509127624974484,0.0024796831199012377,0.3137060223233238,-0.00221003884335094
233,0.0,499.02568339082967,0.0,0.0018508812477015012,0.467145860448845,0.0005383034327778737
234,0.0,491.48879734320167,0.0,0.0008734993150448304,0.4847180513454505,0.005771274528349476
235,0.0,507.0676006512995,0.017703903200464045,0.006262540015645791,0.5064958382271443,-0.0059372206520639445
236,0.0,497.84467165753074,0.0,0.0031011772241827536,0.5904308631102684,-0.00012103186729773058
237,0.0,499.40944157688955,0.0,0.0020612152908311217,0.6385168776514228,0.0007941908454035725
238,0.0,516.4014837086274,0.0025622923163736372,0.010040565971968902,0.6010711969362228,-0.010036197667590717
239,0.0,506.1464147823596,0.028885828631808528,0.0026567658765608475,0.2606057503324819,-0.0007386524567398065
240,0.0,513.5759921282952,0.0,0.0024070662446992017,0.7615879338970581,-0.0020149976340962834
241,0.0,520.664717836409,0.03708750754191968,0.005967908493110261,0.32594977900418565,-0.005584935548281091
242,0.0,522.2562109111365,0.0,0.0042968279001067596,0.6310715705390287,-0.004204639600492873
243,0.0,527.4477293314488,0.0,0.005068218399083466,0.6400631758101689,-0.004390096379196199
244,0.0,542.8519786198926,0.07197487709950817,0.01171770156225007,0.20259295438061226,-0.011331897190820773
245,0.0,549.2513428378014,0.0,0.010418376836383442,0.7360956212206377,-0.010418376836383442
246,0.0,546.6105559064249,0.004081321115560262,0.0028577836336389387,0.4642275358335933,-0.00197092437077178
247,0.0,569.2769389725171,0.05995828695365826,0.012266922313738242,0.405425420587212,-0.012265757159843406
248,0.0,557.3095277803128,0.005885900231049552,0.0023821479352337583,0.3572423927804256,-0.00033716218639858917
249,0.0,559.1522535867958,0.04466725963416474,0.0013371813106825194,0.42076618705451313,0.0024495464802502024
250,0.0,560.1817544995116,0.05947362544134768,0.003957062029964164,0.24788195817622377,0.0011459883179741795
251,0.0,560.175326705507,0.02010542396662839,0.004255622095546404,0.4913171340654636,2.6401064781904403e-05
252,0.0,569.914061202011,0.0,0.006555025073448509,0.64345088896317,-0.006426679677644413
253,0.0,562.4762376665966,0.007116431639450802,0.0018010219623062437,0.38845822888509607,0.0002220470985092065
254,0.0,568.1774068665097,0.1589537605283283,0.004251646890795886,0.13030226937135098,-0.0014022359704568294
255,0.0,574.9958829940867,0.0,0.005546152561987608,0.7064114834352293,-0.0052949745277087665
256,0.0,565.9390800341641,0.01938388786713525,0.0015140612950951843,0.4037238552959663,0.0024584056029196086
257,0.0,579.6772082560747,0.1019095796110013,0.005242742779601037,0.3092370291523986,-0.005241496746777849
258,0.0,568.9191361016891,0.0,0.0006809023948817694,0.7117430761568393,0.0023520143321688514
259,0.0,588.1286435086762,0.007516542772254209,0.008755573266388327,0.5167944386458456,-0.008750964542632782
260,0.0,568.3007755214545,0.0,9.743847583662273e-05,0.6786822559722983,0.005641124890150718
261,0.0,586.9851998950201,0.07531596540874172,0.005490749919841801,0.19534215143226677,-0.0050648154519271115
262,0.0,569.4270634168131,0.0299542009449536,0.0007269920498429453,0.44256042485629377,0.00572892314750732
263,0.0,588.323667108669,0.0,0.006334520906647378,0.7116248444069322,-0.0062889878147714285
264,0.0,585.6554425276157,0.06319437271325497,0.004977488166380669,0.28189252982659063,-0.004446327243093133
265,0.0,588.1544793272141,0.17585369381866,0.0035055773268680025,-0.032392116114244876,-0.00265343928725937
266,0.0,597.8665739536805,0.004209998497189186,0.006506678879706797,0.4780473111321377,-0.00650482138806573
267,0.0,594.9562515197374,0.08474232243991812,0.0026429968682787812,0.3309753585640319,-0.0018239134058121614
268,0.0,610.7355978669218,0.07923214198973917,0.009083275249715589,0.3255247951127182,-0.009083275249715589
269,0.0,604.8372948056348,0.040321321654571134,0.0035884988101914906,0.4389230485879301,-0.001988339381558781
270,0.0,621.5710734180985,0.18512576015364293,0.009074533463410918,-0.017127771033480815,-0.008987071442075379
271,0.0,606.5846159536361,0.028015565534536827,0.0011555539849621068,0.41910818247182124,0.0038092803555993125
272,0.0,609.5278496023656,0.0004923747953850595,8.362303269833127e-05,0.4805447251290023,0.003587819039667191
273,0.0,618.9862715294637,0.009469566813933314,0.004873496768299708,0.3578041641090658,-0.004635288225789956
274,0.0,594.6704578626171,0.0,0.00032027160092461,0.5503939442153903,0.010889429436652479
275,4.272880650856868,628.6223507940259,0.21631430302025464,0.012284922773872468,-0.0930881654116367,-0.012284922773872468
276,0.0,626.1235032422164,0.0323749119498462,0.010287051386110354,0.34361988878841937,-0.010287051386110354
277,0.0,606.851138156924,0.0,0.0002241823137320251,0.5104341178022088,0.008811918717192078
278,0.0,628.4095611789274,0.0016789762830520377,0.005356545883933708,0.47483190948924575,-0.0042011167125230765
