episode,lam_util,lam_tp,mean_util_gap,mean_tp_gap,mean_util_slack,mean_tp_slack,util_slack_ema,tp_slack_ema
1,0.0,0.0,0.0030691947026178696,0.004943292683997944,0.552984762886997,0.006187514481879093,0.16589542886609912,0.0018562543445637277
2,0.7455812891136688,7.0959848904770695,0.08200195330398247,0.018375985868997424,0.032130135744703,-0.016764297050222043,0.12576584092968027,-0.0037299110738720034
3,0.0,3.7984652003948014,0.0012053339415997774,0.005429281069270018,0.4920626291816688,0.0050916473734955075,0.2356548774052768,-0.0010834435396617499
4,0.6456661299285816,11.71229975018528,0.037010966787911596,0.012698832196945935,0.0742360194493472,-0.012556687795960924,0.1872292200184979,-0.004525416816551502
5,0.0,19.579977660586312,0.026905493416510988,0.01823985180519022,0.14360965913317164,-0.015073849592164847,0.17414335175290002,-0.007689946649235505
6,0.0,14.357670961955426,0.0,0.0007208087260299419,0.7772599618961651,0.015914195916440308,0.3550783347958795,-0.0006087038795327612
7,0.0,25.682919517672243,0.0036586340459717754,0.016084030576947163,0.3662055237809341,-0.015558544069809187,0.35841649149139587,-0.0050936559366156885
8,0.6979987891203168,32.17606288735789,0.025015710757202148,0.01366814512750951,0.12298199691076281,-0.012681079814972813,0.28778614311720596,-0.007369883100122826
9,0.0,35.06469608594983,0.0054650647589256935,0.008721269512938798,0.3530255820313496,-0.0004050157672534205,0.30735797479144905,-0.005280422900262004
10,0.0,35.09979773567416,0.0,0.0031931372290061677,0.7168475120943612,0.007823850746546505,0.4302048359823227,-0.0013491408062194505
11,0.0,40.87421108646428,0.011315067205307174,0.01078198209390679,0.35037955568862567,-0.006473373092780679,0.4062572518942135,-0.002886410492187819
12,0.0,36.406255972393886,0.0017765613188253217,0.0015788674849244845,0.4157852061012628,0.010833861931299746,0.4091156381563283,0.0012296712348584503
13,0.2657418471258701,37.94964708949783,0.01167167830246058,0.004236641985996958,0.19354350009456034,-0.00025995686605669136,0.34444399673779785,0.0007827828045839077
14,0.0,40.070367570572124,0.0,0.010475197385948905,0.43189374433797495,-0.005731691155406659,0.37067892101785094,-0.001171559383413262
15,0.0,34.594872795092094,0.0,0.0025370555432346043,0.519339988021718,0.010640697001784048,0.4152772411190111,0.002372117532145931
16,0.7228237174071457,41.91116626306618,0.13588122403190142,0.01744931792680941,-0.013715647761527679,-0.014120741931063273,0.28657937445484943,-0.0025757403068168297
17,0.0,42.40015372909625,0.002244310368379935,0.007124207912592475,0.2811321912785313,-0.003382357137430639,0.28494521950195395,-0.0028177253560009723
18,0.0,41.57832346793056,0.0,0.004496108554462497,0.5461237824077649,0.004512614420196114,0.3632987883736972,-0.0006186234231418464
19,0.0,38.6257334096756,0.00011097882278998075,0.0036688226662290684,0.4566400064895368,0.009112135843163087,0.3913011538084491,0.0023006043567496332
20,0.0,42.84857465663831,0.06530699359537281,0.012844030363012323,0.16164405975016535,-0.008249045046930808,0.322404025590964,-0.0008642904643544991
21,0.0,37.85236891051416,0.0,0.0029881394796483917,0.856420158808801,0.00804831120215923,0.48260886555631505,0.0018094900355996196
22,0.7017902928143123,50.87641776932308,0.1816641846266297,0.026322570663898533,-0.14497256542464784,-0.026308527973632645,0.29433443626202616,-0.00662591536717006
23,0.0,56.65085294435362,0.03372950875651113,0.015565038113194466,0.22078000000626533,-0.013638878928097817,0.2722681053852979,-0.008729804435448386
24,0.0,63.320649357368964,0.13133778741107943,0.010369473615362723,0.02422729663693525,-0.006629672168169462,0.1978558627607891,-0.008099764755264709
25,0.0,70.19515749379859,0.05825304660855553,0.00771835767489451,0.018031200010226008,-0.004890855465833632,0.14390846393562015,-0.007137091968435386
26,0.0,75.08334099971415,0.04588943354130933,0.007051844179815064,0.18013564975493407,-0.0014490818519052064,0.15477661968141432,-0.005430688933476331
27,0.0,81.97609833243229,0.11601409657656934,0.007640955854091075,0.029232849483734214,-0.0066991616038144025,0.11711348862211028,-0.005811230734577752
28,0.0,88.47412097078066,0.1104210588825361,0.010881858397084027,0.18978240204990637,-0.007638444910247188,0.1389141626504491,-0.006359394987278583
29,0.0,95.0112439931224,0.01404756655416715,0.010390874640809445,0.48394692371104775,-0.007300666156890221,0.24242399096862868,-0.006641776338162073
30,0.0,99.13505751440611,0.003618655286169327,0.006884318010756475,0.27819874907183273,-0.0016901677101691364,0.2531564183995899,-0.005156293749764192
31,0.9607091327810631,116.18245959657709,0.33620265342573746,0.02838205841269719,-0.3207170649346712,-0.02838205841269719,0.08099437339931158,-0.012124023148644091
32,0.0,125.77713921785951,0.07262714443147851,0.01571519571117169,0.1927714345813393,-0.01411260892380717,0.1145274917539199,-0.012720598881193014
33,0.0,137.48015989819896,0.020492824256080202,0.011222077350819879,0.14470046990421417,-0.011222077350819879,0.12357938519900817,-0.012271042422081073
34,0.0,144.38206514885098,0.0015097143558295539,0.005322268645314768,0.3799667614616449,-0.0006170520033622828,0.20049559807779915,-0.008774845296465435
35,0.0,159.72413492871073,0.09530367635395463,0.018816414739389834,0.056292890911244585,-0.01881469096435393,0.15723478592783277,-0.011786798996831983
36,0.0,166.52323441835802,0.0256058076834612,0.007985956437021418,0.28491485114263,-0.004533210128079076,0.19553880549227193,-0.00961072233620611
37,0.0,180.54698409345127,0.04992285737530706,0.016603330987862243,0.027480701804759113,-0.01653778277073566,0.14512137438601808,-0.011688840466564975
38,0.0,192.24006531723631,0.00823171733025749,0.014067737601369982,0.13271615407548082,-0.013862381763230574,0.1413998082928569,-0.012340902855564655
39,0.0,200.52791036157063,0.000574536390636977,0.005815998220572249,0.27051625498587334,-0.004576264070709494,0.18013474230076182,-0.010011511220108106
40,0.0,209.79317854080008,0.06511365400948202,0.006830230438588954,0.07276422307981835,-0.0060303885980103515,0.1479235865344788,-0.00881717443347878
41,0.0,221.89784220746535,0.16737539079249375,0.016286871489850273,-0.0479406573145208,-0.014422009516545015,0.08916431337977891,-0.01049862495839865
42,0.0,232.2907077021414,0.026501692205179242,0.012329970944956163,0.2446581158708249,-0.01202980370576813,0.1358124541270927,-0.010957978582609494
43,0.0,241.04691236352508,0.009218777553771245,0.010441019879009718,0.2825772193273837,-0.006849442938608618,0.17984188368718002,-0.00972541788940923
44,0.0,252.5230231981548,0.0,0.012089381527200642,0.3130847164825653,-0.012088777469868353,0.2198147335257956,-0.010434425763546966
45,0.0,260.3131630035342,0.031002225079982373,0.00784881791917607,0.19322163997698658,-0.005664046552924777,0.21183680546115288,-0.009003312000360308
46,0.0,263.97727134376976,0.002098645849303127,0.006728437474360068,0.47742024448160536,0.0036107724615524,0.29151183716728857,-0.005219086661786495
47,0.0,275.80200678987694,0.0025622923163736372,0.01507633367354732,0.3993279460682573,-0.01503895356810677,0.32385666983757916,-0.008165046733682577
48,0.0,285.93014249709285,0.0006587729101487814,0.016791047057843515,0.30379130264591614,-0.015323523836768797,0.31783705968008025,-0.010312589864608443
49,0.0,290.7936795255561,0.007765935411544919,0.0056756543648469136,0.4233017170418314,-0.0011974205506870763,0.34947645688860557,-0.0075780390704320326
50,0.0,295.2926997379278,0.0,0.005289329187035004,0.6183516457162037,0.0016850739611275125,0.430139013536885,-0.004799105160964169
51,0.0,294.44606330659917,0.006798565460205353,0.0026214164734512063,0.48441266018480694,0.009857579312008207,0.4464211075312615,-0.00040209981907245564
52,0.0,303.5744204081447,0.13003194070411633,0.014003312368123435,0.10457317449863579,-0.014001588593087528,0.34386672762147374,-0.004481946451276976
53,0.0,310.9702103056533,0.12739253864092287,0.015527207597490182,-0.010286034990107976,-0.014802293872805896,0.23762089883799922,-0.0075780506777356526
