episode,lam_util,lam_tp,mean_util_gap,mean_tp_gap,mean_util_slack,mean_tp_slack,util_slack_ema,tp_slack_ema
1,0.0,0.11285286811031858,0.005016468015262083,0.002170774045401321,0.5413807293998738,0.00018155652477016968,0.16241421881996213,5.44669574310509e-05
2,0.0,0.05573447349629304,0.0,0.0028205034348301274,0.5248951568188815,0.0005230884759285563,0.27115850021963794,0.00019505341298030253
3,0.0,0.1135520847091085,0.0,0.0021436388756300964,0.5250232787023046,-0.0001853169962248895,0.3473179337644379,8.094229021874492e-05
4,0.0,0.7136486747602887,0.0,0.002465778333296222,0.5285612539210548,-0.0014567544632202217,0.40169092981142296,-0.00038036673581294506
5,0.143799640816336,3.4481458272256487,0.11427744929418761,0.005919580376906651,0.10067103086565483,-0.005765335339288487,0.3113849601276925,-0.0019958573168556075
6,0.0,4.828591479248533,0.0018442311700246812,0.004908160621180149,0.4628913072804497,-0.0023965523703735406,0.3568368642735197,-0.0021160658329109874
7,0.0,10.488621795919917,0.02331176504199934,0.00962454237830283,0.40474593239558887,-0.00962454237830283,0.37120958471014043,-0.0043686087965285406
8,0.8747631840861341,17.074223443111194,0.2059429463904595,0.011333742822510862,0.005905594901773966,-0.011333742822510862,0.26161838776763047,-0.006458149004323236
9,0.0,20.06121411676305,0.0,0.0035398090440013396,0.742274284957349,-0.001403173531877343,0.405815156924546,-0.004941656362589468
10,0.0,26.426033232901336,0.07985802343422675,0.0063514752075783465,0.15329807735165987,-0.006326898930676831,0.33006003305268017,-0.005357229133015676
11,0.0,30.383144931023192,0.002124121168253402,0.004996943524669545,0.5567348170214907,-0.002873206112847525,0.39806246824332336,-0.004612022226965231
12,0.0,35.66609150080968,0.08519826790023646,0.0052603232252396055,0.3375641299859464,-0.005233524080706964,0.37991296676611025,-0.004798472783087751
13,0.0,36.89175194899444,0.00254095485562498,0.0019798152638781995,0.4295711163262229,0.0024506669186658316,0.394810411634144,-0.002623730872561676
14,0.0,40.597822979743974,0.0,0.004059502064303301,0.5787349749327826,-0.0026132500453217166,0.44998778062373557,-0.0026205866243896882
15,0.0,39.003652754437326,0.0,0.0009310336557535945,0.6493821196929287,0.006163432070990173,0.5098060823444934,1.4618984224270323e-05
16,0.022683998110575754,41.372528530919546,0.046947022764791624,0.003655223070344232,0.1621795034032152,-0.002205989258274712,0.4055181086621099,-0.0006515634885254244
17,0.0,41.42409097295003,0.00026730066581259277,0.0017193266819473833,0.5279787215058229,-9.550138410856563e-05,0.4422562925152238,-0.00048474485720036674
18,0.0,43.332663637151704,0.0016789762830520377,0.004306015053653671,0.5149816314896177,-0.0032772833808228092,0.46407389420754197,-0.0013225064142870994
19,0.0,43.195394027335595,0.0,0.0011188235116154608,0.9013364476942094,0.0008460253472958858,0.5952526602535422,-0.0006719468858122037
20,0.0,46.672491805106596,0.009266726874727708,0.006334816725800002,0.45488265853171544,-0.005838345068565009,0.5531416597369941,-0.002221866340638045
21,0.0,50.30833479813092,0.0,0.006782150465219707,0.6165496038884903,-0.006782150465219707,0.5721640429824429,-0.0035899515780125433
22,0.0,52.751586397334584,0.0,0.003824731849967717,0.7210448799713837,-0.002626082077759152,0.6168282940791252,-0.003300790727936526
23,0.0,55.96202911324554,0.0,0.0038438046874077225,0.4500244127583115,-0.0028113564840540686,0.566787129682881,-0.0031539604547717883
24,0.0,61.196949730902496,0.0,0.007336345926235949,0.776339716674893,-0.007336345926235949,0.6296529057804845,-0.004408676096211036
25,0.0,63.440043704531035,0.03714610094403233,0.0034063059645991624,0.43997769315354945,-0.001204042133996704,0.5727503419924039,-0.003447285907546736
26,0.0,68.43499565349026,0.0,0.006043700882991496,0.6340653378968394,-0.005670142047297465,0.5911448407637345,-0.0041141427494719544
27,0.0,68.47110514443446,0.0,0.0008811782698398465,0.6210949938521999,0.003687117328788807,0.6001298866902741,-0.0017737647259937258
28,0.0,72.0610051622482,0.0,0.0032278001198246063,0.5668590181561312,-0.003119486142828962,0.5901486261300313,-0.0021774811510442966
29,0.0,72.63885039419128,0.000594906612178807,0.0017976318835807017,0.6605922941010696,0.0007345557376555904,0.6112817265213427,-0.0013038700844343303
30,0.0,80.00901854781407,0.05352675825473838,0.01303197953419157,0.2400345876432846,-0.01303197953419157,0.4999075848579253,-0.0048223029193615015
31,0.0,82.2103137085236,0.009815230570490337,0.00538737013114416,0.568234382159907,-0.0030269042918857052,0.5204056240485198,-0.0042836833311187626
32,0.0,82.20963529116423,0.0,9.543406777154003e-05,0.8009548982844555,0.005203132382630204,0.6045704063193005,-0.0014376386169940726
33,0.0,88.02269524610399,0.006228879111038447,0.007641390216902402,0.5528513517188351,-0.007588469827167667,0.5890546899391609,-0.003282887980046151
34,0.0,88.92479596319836,0.0,0.0013963048376137866,0.8063397576026902,-0.0002450492687425351,0.6542402102382197,-0.002371536366655066
35,0.0,90.83917683605833,0.002098645849303127,0.0031171498284349045,0.6964311929100344,-0.0004698044906329313,0.6668975050397641,-0.0018010168038484257
36,0.0,95.33749476566045,0.0,0.007175139939960912,0.5730647982183112,-0.0068261029379116985,0.6387476929933282,-0.0033085426440674073
37,0.0,99.73256262399987,0.012292285905944726,0.007145053564557031,0.5323399458343787,-0.007142476257362217,0.6068253688456433,-0.00445872272805585
38,0.0,101.28570197884987,0.010373993495368241,0.0030729297226739843,0.48269685975691834,0.0003964717119683481,0.5695868161190258,-0.0030021643960485905
39,0.0,102.95032103790432,0.0,0.0015741843425946802,0.8810338458701489,0.0013016366518634713,0.6630209250443627,-0.0017110240816749717
40,0.0,103.0836895320913,0.0,0.0012867421645184507,0.8810338458701489,0.002920696219730841,0.7284248012920985,-0.0003215079912532278
41,0.0,105.32038724211364,0.016553033591690525,0.003983574718981202,0.6225901317259892,-0.002864073977832858,0.6966744004222657,-0.0010842777872271169
42,0.8625111705174606,110.8034842125749,0.10612462113392435,0.01104303628977106,0.1519179589481268,-0.01104303628977106,0.533247467980024,-0.0040719053379903
43,0.0,112.55866494166946,0.0,0.0034899393730763732,0.8933406894008219,-0.0023575077681691624,0.6412754344062633,-0.0035575860670439582
44,0.0,115.14303043593357,0.003618655286169327,0.0030117470538361143,0.5774650387801837,-0.0009942939665168174,0.6221323157184394,-0.0027885984368858155
45,0.0,115.45085656165193,0.00026730066581259277,0.0023216961995150675,0.5992902250878821,0.003180705992794408,0.6152796885292722,-0.0009978071079817484
46,0.0,116.88675112945305,0.0,0.00247070818060349,0.7825790976247552,-4.508168166367242e-05,0.6654695112579171,-0.0007119894800863255
47,0.0,118.20920128394575,0.00012809561823393342,0.0029662500394403747,0.6677152246717951,-0.0016860558560418324,0.6661432252820805,-0.0010042093928729775
48,0.0,116.20938990184129,0.0,0.0010422044748355202,0.9507726258773029,0.004949771479177208,0.7515320454606471,0.0007819848687420782
49,0.0,116.29061498251988,0.0,0.0025978324398074695,0.8153973470398858,0.0008442498299647115,0.7706916359344186,0.0008006643571088681
50,0.0,118.28592410412378,0.010525119878330434,0.005727844879077882,0.49447956132379806,-0.005004822589827322,0.6878280135512324,-0.0009409817269719889
51,1.01404019763558,116.55019222527844,0.07243398190629491,0.0005143221471813875,0.13114967288121,0.002821290280896564,0.5208245113502256,0.000187699875388577
52,0.0,120.16309598094216,0.003618655286169327,0.0069173549834167375,0.6636129434949036,-0.0065545143535114744,0.5636610409936289,-0.0018349643932814384
53,0.0,121.06433475925967,0.0,0.002961273227666777,0.8523178776319089,-0.001996644641971172,0.6502580919851129,-0.0018834684678883584
54,0.0,123.03982121243546,0.0,0.0026462453223094437,0.8318064717474518,-0.00212569768161938,0.7047226059138145,-0.001956137232007665
55,0.0,125.21338902862082,0.009328369294777893,0.003822523571712233,0.5713792049525581,-0.0024848142450021307,0.6647195856254375,-0.0021147403359060048
56,0.0,123.02570294093098,0.0,0.00031450055574795146,0.8492540083004736,0.006683436480024545,0.7200799124279482,0.0005247127088731604
57,0.0,127.04863174160108,0.0,0.006385674626331646,0.7005334740869263,-0.006200110181030345,0.7142159809256416,-0.0014927341580978912
58,0.0,126.67888372484485,0.0005485073948209855,0.002648321497885172,0.5683947246221305,0.00028592988642001533,0.6704696040345883,-0.0009591349447425193
59,0.0,127.49026159939508,0.000691413120854776,0.0026764098234424967,0.7497608482096239,-9.547520126339477e-05,0.6942569772870989,-0.0007000370216987819
60,0.0,127.08907599598335,0.0,0.0013120513937689997,0.8605224399856916,0.001864070450451992,0.7441366160966767,6.919521994645024e-05
61,0.0,128.20074451958382,0.0004553693345490983,0.0034081183672098354,0.5979764446646411,-0.0015896539940625472,0.700288564667066,-0.00042845954425624897
62,0.0,131.01844758994193,0.0,0.006860109148613464,0.7099562223738421,-0.005924440603012988,0.7031888619790988,-0.0020772538618832707
63,0.0,131.29378748066216,0.02314710660051321,0.0016665389397888235,0.34519079777081235,-4.076050282171322e-05,0.5957894427166128,-0.0014663058541648033
64,0.0,131.11293978569387,0.0,0.001569208906265857,0.7005334740869263,0.0026016682145692167,0.6272126521277068,-0.00024591363354459727
65,0.0,133.52147191700467,3.867622823394803e-05,0.004205783833203771,0.6742459313303873,-0.003480126940744787,0.6413226358885109,-0.001216177625704654
66,0.0,135.98376982913797,0.0,0.005517805988639254,0.6319172759723676,-0.004822953214264376,0.6385010279136678,-0.0022982103022725704
67,0.0,139.43876951295724,0.0,0.006165798865409246,0.6061493813769913,-0.005835305551919786,0.6287955339526649,-0.003359338877166735
68,0.0,140.22480474807085,0.0,0.0016690517860000144,0.6598353498245941,0.0008963681115958199,0.6381074787142436,-0.0020826267805379686
69,0.0,144.43292335003747,0.002548525337560068,0.00568187076360383,0.4450604305494373,-0.005180826307859294,0.5801933642648016,-0.003012086638734366
70,0.0,146.17583099914074,0.0,0.002193351187416406,0.8933406894008219,-0.0013361510959575408,0.6741375618056077,-0.002509305975901318
71,0.0,145.06424717848637,0.000691413120854776,0.0012383258613956347,0.6682288867548414,0.005557944290707484,0.6723649592903778,-8.913089591867734e-05
72,0.0,148.758308673301,0.0,0.005218069988969022,0.7456585670327318,-0.005078387268636654,0.694353041613084,-0.0015859078077340703
73,0.0,155.14151253450297,0.0,0.013180890317100062,0.6136902287580053,-0.013139417202266567,0.6701541977565604,-0.005051960626093819
74,0.0,157.32622111351793,0.0,0.004061899082099366,0.7497608482096239,-0.0026889905471376542,0.6940361928924794,-0.004343069602406969
